SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
CNCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,CNCCN(C)C(=O)c1ccc(-c2cc3cnccc3c(C)c2N)cc1,E-0015400,openadmet_expansion_train,8.5,1,,8.5,8.5
CNCCN1CCC(OCc2ccccc2)CC1,CNCCN1CCC(OCc2ccccc2)CC1,fang_1663,fang_dataset,46.50900002645652,1,,46.50900002645652,46.50900002645652
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,ASAP-0012337,openadmet_polaris,4.112,1,,4.112,4.112
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(F)=CC=C2C1=O,ASAP-0013407,openadmet_polaris,3.084,1,,3.084,3.084
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,"CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COCC2CC2)C2=CC(Cl)=CC=C2C1=O |a:6,21|",ASAP-0015773,openadmet_polaris,18.504,1,,18.504,18.504
CNCCNc1cc(N2CCN(C(=O)C(C)(C)c3ccccc3)CC2)nc2ccccc12,CNCCNc1cc(N2CCN(C(=O)C(C)(C)c3ccccc3)CC2)nc2ccccc12,CHEMBL3826999,chembl_dataset,5.7,1,,5.7,5.7
CNCCOC(=O)C1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,CNCCOC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,CHEMBL5542188,chembl_dataset,0.0,1,,0.0,0.0
CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,CNCCOc1ccc(-c2cc(C)c3ccncc3c2)cc1,E-0015146,openadmet_expansion_train,42.1,1,,42.1,42.1
CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0013945,openadmet_expansion_train,653.1,1,,653.1,653.1
CNCCOc1ccc(-c2ccc3cncnc3c2)cc1,CNCCOc1ccc(-c2ccc3cncnc3c2)cc1,E-0014376,openadmet_expansion_train,343.2,1,,343.2,343.2
CNCCOc1ccc(-c2ccc3ncccc3c2)c(N)c1,CNCCOc1ccc(-c2ccc3ncccc3c2)c(N)c1,E-0014339,openadmet_expansion_train,150.1,1,,150.1,150.1
CNCCOc1ccc(-c2ccc3ncncc3c2)c(N)c1,CNCCOc1ccc(-c2ccc3ncncc3c2)c(N)c1,E-0014492,openadmet_expansion_train,79.9,1,,79.9,79.9
CNCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,CNCCOc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0011755,openadmet_expansion_train,9.2,1,,9.2,9.2
CNCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,CNCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0014022,openadmet_expansion_train,14.4,1,,14.4,14.4
CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1,CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1,CHEMBL1789274,chembl_dataset,26.728,1,,26.728,26.728
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CHEMBL641,chembl_dataset,50.0,1,,50.0,50.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,CHEMBL1175,chembl_dataset,39.064,1,,39.064,39.064
CNCC[N-]S(=O)(=O)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,CNCCNS(=O)(=O)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1.Cl,CHEMBL4168993,chembl_dataset,1.7,1,,1.7,1.7
CNCCc1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,CNCCc1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,E-0014377,openadmet_expansion_train,490.7,1,,490.7,490.7
CNCCc1ccc(Nc2cccc(-c3cccnc3)n2)cc1,CNCCc1ccc(Nc2cccc(-c3cccnc3)n2)cc1,E-0014378,openadmet_expansion_train,955.1,1,,955.1,955.1
CNCCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,CNCCc1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014952,openadmet_expansion_train,225.0,1,,225.0,225.0
CNCCc1cccc2c1[nH]c1c(=O)n(C)ccc12,CNCCc1cccc2c1[nH]c1c(=O)n(C)ccc12,E-0015040,openadmet_expansion_train,10.9,1,,10.9,10.9
CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,CHEMBL525375,chembl_dataset,40.0,1,,40.0,40.0
CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,CHEMBL445082,chembl_dataset,13.0,1,,13.0,13.0
CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,CHEMBL497479,chembl_dataset,9.0,1,,9.0,9.0
CNC[C@@H]1COc2ccccc2[C@H]1Oc1ccccc1C,CNC[C@@H]1COc2ccccc2[C@H]1Oc1ccccc1C,CHEMBL497461,chembl_dataset,25.0,1,,25.0,25.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc([O-])cc1C,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(O)cc1C,CHEMBL524313,chembl_dataset,4.0,1,,4.0,4.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,CHEMBL498482,chembl_dataset,35.0,1,,35.0,35.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,CHEMBL444742,chembl_dataset,21.0,1,,21.0,21.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,CHEMBL505433,chembl_dataset,5.0,1,,5.0,5.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,CHEMBL526270,chembl_dataset,10.0,1,,10.0,10.0
CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,CHEMBL448375,chembl_dataset,8.0,1,,8.0,8.0
CNC[C@H]1CCc2ccccc2[C@H]1Oc1ccccc1C,CNC[C@H]1CCc2ccccc2[C@H]1Oc1ccccc1C,CHEMBL497463,chembl_dataset,9.0,1,,9.0,9.0
CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,CHEMBL498495,chembl_dataset,7.0,1,,7.0,7.0
CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1C,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1C,CHEMBL498142,chembl_dataset,11.0,1,,11.0,11.0
CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,CHEMBL498120,chembl_dataset,60.0,1,,60.0,60.0
CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C,CHEMBL504606,chembl_dataset,7.0,1,,7.0,7.0
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,CHEMBL5441401,chembl_dataset,97.66,2,55.24483860054257,58.596,136.724
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)[N-]CC5)C(C)C)ncnc3[nH]2)co1,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)NCC5)C(C)C)ncnc3[nH]2)co1,CHEMBL5441405,chembl_dataset,47.288,1,,47.288,47.288
CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCCS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1 |o1:11|,ASAP-0011176,openadmet_polaris,83.268,4,35.965311287405804,58.596,136.724
CNCc1cc(-c2cc3c(N[C@H](c4ccc5c(c4)S(=O)(=O)[N-]CC5)C(C)C)ncnc3[nH]2)co1,CNCC1=CC(C2=CC3=C(N[C@H](C4=CC=C5CCNS(=O)(=O)C5=C4)C(C)C)N=CN=C3N2)=CO1 |&1:11|,ASAP-0011243,openadmet_polaris,47.288,1,,47.288,47.288
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,CHEMBL272493,chembl_dataset,9.252,1,,9.252,9.252
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL258062,chembl_dataset,13.364,1,,13.364,13.364
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,CHEMBL402345,chembl_dataset,15.42,2,0.0,15.42,15.42
CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,CHEMBL404317,chembl_dataset,9.252,1,,9.252,9.252
CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL404754,chembl_dataset,9.252,1,,9.252,9.252
CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1OC,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1OC,CHEMBL257481,chembl_dataset,8.224,1,,8.224,8.224
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,CHEMBL401819,chembl_dataset,8.224,1,,8.224,8.224
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL258271,chembl_dataset,8.224,1,,8.224,8.224
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,CHEMBL401877,chembl_dataset,8.224,1,,8.224,8.224
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,fang_2038,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CN(Cc3ccc(Cl)cc3)C2)n1,fang_2208,fang_dataset,8.6599999996541,1,,8.6599999996541,8.6599999996541
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,fang_2615,fang_dataset,50.64099999533765,1,,50.64099999533765,50.64099999533765
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COC)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COC)n1,fang_2086,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COc2ccc(F)cc2)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COc2ccc(F)cc2)n1,fang_2028,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2ccccc2-c2ccccc2)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2ccccc2-c2ccccc2)n1,fang_2039,fang_dataset,30.816999974110363,1,,30.816999974110363,30.816999974110363
CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2oc3ccc(Cl)cc3c2C)n1,fang_2207,fang_dataset,44.74799995786524,1,,44.74799995786524,44.74799995786524
CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,CHEMBL403090,chembl_dataset,11.308,1,,11.308,11.308
CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL438889,chembl_dataset,12.336,1,,12.336,12.336
CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,CNCc1cc(NC)nc(C2CCCN2C(=O)C(C)(C)c2ccc(C)cc2)n1,fang_2209,fang_dataset,16.16400000853764,1,,16.16400000853764,16.16400000853764
CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,CNCc1cc(NC)nc(C2CCCN2C(=O)COc2ccccc2OC)n1,fang_2487,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CNCc1cc(Sc2nnc(-c3ccc(Cl)cc3)n2C)n2ncnc2n1,CNCC1=NC2=NC=NN2C(SC2=NN=C(C3=CC=C(Cl)C=C3)N2C)=C1,ASAP-0027762,openadmet_polaris,0.0,1,,0.0,0.0
CNCc1cc([N-]S(C)(=O)=O)ccc1Oc1ccc(Cl)cc1C,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(Cl)cc1C,CHEMBL258060,chembl_dataset,8.224,1,,8.224,8.224
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,CHEMBL1173055,chembl_dataset,5.654,1,,5.654,5.654
CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C#N)cn2)c(Cl)c1,CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C#N)cn2)c(Cl)c1,CHEMBL5562769,chembl_dataset,10.0,1,,10.0,10.0
CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)c(Cl)c1,CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)c(Cl)c1,CHEMBL5573043,chembl_dataset,11.67,1,,11.67,11.67
CNCc1ccc(OC)c([C@@]2(N3CCC[C@H]3c3ncco3)C(=O)N(S(=O)(=O)c3ccc(OC)cc3)c3ccc(Cl)cc32)c1,CNCc1ccc(OC)c([C@@]2(N3CCC[C@H]3c3ncco3)C(=O)N(S(=O)(=O)c3ccc(OC)cc3)c3ccc(Cl)cc32)c1,CHEMBL1779419,chembl_dataset,65.792,1,,65.792,65.792
CNCc1ccccc1Oc1ccc(Cl)cc1C,CNCc1ccccc1Oc1ccc(Cl)cc1C,CHEMBL403071,chembl_dataset,20.56,1,,20.56,20.56
CNCc1ccccc1Oc1ccc(Cl)cc1F,CNCc1ccccc1Oc1ccc(Cl)cc1F,CHEMBL407815,chembl_dataset,22.616,1,,22.616,22.616
CNCc1ccccc1Oc1ccc(Cl)cc1OC,CNCc1ccccc1Oc1ccc(Cl)cc1OC,CHEMBL256818,chembl_dataset,9.252,1,,9.252,9.252
CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,CN[C@@H](C)COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011296,openadmet_expansion_train,20.7,1,,20.7,20.7
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,CHEMBL378309,chembl_dataset,6.0,1,,6.0,6.0
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)sc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)sc4c3=O)cn2)C1,CHEMBL377241,chembl_dataset,8.5,1,,8.5,8.5
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,CHEMBL211223,chembl_dataset,12.0,1,,12.0,12.0
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)sc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)sc4c3=O)cn2)C1,CHEMBL377588,chembl_dataset,8.4,1,,8.4,8.4
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,CHEMBL378869,chembl_dataset,8.2,1,,8.2,8.2
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5)sc4c3=O)cn2)C1,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5)sc4c3=O)cn2)C1,CHEMBL208720,chembl_dataset,720.0,1,,720.0,720.0
CN[C@H](C)CN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,CN[C@H](C)CN1C[C@H](C(=O)NC2=CN=CC3=CC=CC=C23)C2=CC(Cl)=CC=C2C1=O |&1:7|,ASAP-0010740,openadmet_polaris,14.392,1,,14.392,14.392
CN[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,CN[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,CHEMBL3912242,chembl_dataset,67.848,1,,67.848,67.848
CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,CHEMBL210926,chembl_dataset,26.0,1,,26.0,26.0
CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,CHEMBL210191,chembl_dataset,8.9,1,,8.9,8.9
CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,CHEMBL379933,chembl_dataset,12.0,1,,12.0,12.0
CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5C)ccc4c3=O)cn2)C1,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5C)ccc4c3=O)cn2)C1,CHEMBL208551,chembl_dataset,8.8,1,,8.8,8.8
CNc1[nH]nc2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,CNc1n[nH]c2ccc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12,CHEMBL3895703,chembl_dataset,18.504,1,,18.504,18.504
CNc1c(-c2ccc(-c3c[n-]cn3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(-c3c[nH]cn3)cc2)cc2cnccc2c1C,E-0016609,openadmet_expansion_train,25.3,1,,25.3,25.3
CNc1c(-c2ccc(-c3ccn[n-]3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(-c3ccn[nH]3)cc2)cc2cnccc2c1C,E-0016617,openadmet_expansion_train,39.8,1,,39.8,39.8
CNc1c(-c2ccc(-c3cn[n-]c3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(-c3cn[nH]c3)cc2)cc2cnccc2c1C,E-0016612,openadmet_expansion_train,62.0,1,,62.0,62.0
CNc1c(-c2ccc(-c3ncc[n-]3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(-c3ncc[nH]3)cc2)cc2cnccc2c1C,E-0016544,openadmet_expansion_train,149.6,1,,149.6,149.6
CNc1c(-c2ccc(C(=O)N(C)C)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(C(=O)N(C)C)cc2)cc2cnccc2c1C,E-0016608,openadmet_expansion_train,87.6,1,,87.6,87.6
CNc1c(-c2ccc(C(N)=O)c(F)c2)cc2cnccc2c1C,CNc1c(-c2ccc(C(N)=O)c(F)c2)cc2cnccc2c1C,E-0016543,openadmet_expansion_train,27.2,1,,27.2,27.2
CNc1c(-c2ccc(C(N)=O)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(C(N)=O)cc2)cc2cnccc2c1C,E-0016033,openadmet_expansion_train,25.5,1,,25.5,25.5
CNc1c(-c2ccc(C(N)=O)nc2)cc2cnccc2c1C,CNc1c(-c2ccc(C(N)=O)nc2)cc2cnccc2c1C,E-0016613,openadmet_expansion_train,20.3,1,,20.3,20.3
CNc1c(-c2ccc(OCCN3CCCC3)c(F)c2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CCCC3)c(F)c2)cc2cnccc2c1C,E-0018824,openadmet_expansion_train,44.6,1,,44.6,44.6
CNc1c(-c2ccc(OCCN3CCCC3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CCCC3)cc2)cc2cnccc2c1C,E-0017720,openadmet_expansion_train,40.9,1,,40.9,40.9
CNc1c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc2c1C,E-0018781,openadmet_expansion_train,104.4,1,,104.4,104.4
CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0015212,openadmet_expansion_train,93.8,1,,93.8,93.8
CNc1c(-c2ccc(OCCN3CCNCC3)c(F)c2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CCNCC3)c(F)c2)cc2cnccc2c1C,E-0018915,openadmet_expansion_train,15.4,1,,15.4,15.4
CNc1c(-c2ccc(OCCN3CC[C@@H](O)C3)c(C)c2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CC[C@@H](O)C3)c(C)c2)cc2cnccc2c1C,E-0018821,openadmet_expansion_train,33.9,1,,33.9,33.9
CNc1c(-c2ccc(OCCN3CC[C@@H](O)C3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CC[C@@H](O)C3)cc2)cc2cnccc2c1C,E-0017786,openadmet_expansion_train,43.3,1,,43.3,43.3
CNc1c(-c2ccc(OCCN3CC[C@H](O)C3)c(C)c2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CC[C@H](O)C3)c(C)c2)cc2cnccc2c1C,E-0018820,openadmet_expansion_train,40.4,1,,40.4,40.4
CNc1c(-c2ccc(OCCN3CC[C@H](O)C3)cc2)cc2cnccc2c1C,CNc1c(-c2ccc(OCCN3CC[C@H](O)C3)cc2)cc2cnccc2c1C,E-0017787,openadmet_expansion_train,26.7,1,,26.7,26.7
CNc1c(-c2cccc(C(N)=O)c2)cc2cnccc2c1C,CNc1c(-c2cccc(C(N)=O)c2)cc2cnccc2c1C,E-0016032,openadmet_expansion_train,15.7,1,,15.7,15.7
CNc1c(C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,CNc1c(C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,E-0016192,openadmet_expansion_train,67.8,1,,67.8,67.8
CNc1c(C)cc(-c2ccccn2)cc1-c1ccc(OCCN2CCCCC2)cc1,CNc1c(C)cc(-c2ccccn2)cc1-c1ccc(OCCN2CCCCC2)cc1,E-0016555,openadmet_expansion_train,14.3,1,,14.3,14.3
CNc1c(C)cc(-c2ncccn2)cc1-c1ccc(OCCN2CCCCC2)cc1,CNc1c(C)cc(-c2ncccn2)cc1-c1ccc(OCCN2CCCCC2)cc1,E-0016135,openadmet_expansion_train,1.9,1,,1.9,1.9
CNc1c(C)cccc1-c1ccc(-c2c[n-]cn2)cc1,CNc1c(C)cccc1-c1ccc(-c2c[nH]cn2)cc1,E-0016620,openadmet_expansion_train,6.9,1,,6.9,6.9
CNc1c(C)cccc1-c1ccc(-c2ccn[n-]2)cc1,CNc1c(C)cccc1-c1ccc(-c2ccn[nH]2)cc1,E-0016616,openadmet_expansion_train,27.6,1,,27.6,27.6
CNc1c(C)cccc1-c1ccc(-c2cn[n-]c2)cc1,CNc1c(C)cccc1-c1ccc(-c2cn[nH]c2)cc1,E-0016548,openadmet_expansion_train,50.2,1,,50.2,50.2
CNc1c(C)cccc1-c1ccc(-c2ncc[n-]2)cc1,CNc1c(C)cccc1-c1ccc(-c2ncc[nH]2)cc1,E-0016547,openadmet_expansion_train,63.9,1,,63.9,63.9
CNc1c(C)cccc1-c1ccc(C(N)=O)cc1,CNc1c(C)cccc1-c1ccc(C(N)=O)cc1,E-0016414,openadmet_expansion_train,13.3,1,,13.3,13.3
CNc1c(C)cccc1-c1ccc(OCCN2CCCCC2)cc1,CNc1c(C)cccc1-c1ccc(OCCN2CCCCC2)cc1,E-0016035,openadmet_expansion_train,14.3,1,,14.3,14.3
CNc1cc(-c2cccnc2Oc2ccc(Nc3nc4ccc(F)c(F)c4[n-]3)cc2)ccn1,CNc1cc(-c2cccnc2Oc2ccc(Nc3nc4ccc(F)c(F)c4[nH]3)cc2)ccn1,CHEMBL3086086,chembl_dataset,130.556,1,,130.556,130.556
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,fang_1744,fang_dataset,85.67300003965298,1,,85.67300003965298,85.67300003965298
CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(C)C(C)N)C3)c12,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(C)C(C)N)C3)c12,CHEMBL5172595,chembl_dataset,4.369,1,,4.369,4.369
