SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_nan_deduplicated,n_reps,y_std,y_min,y_max
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441435,chembl_dataset,2.7134160054871197,2,0.01587710809463586,2.7021891946877705,2.7246428162864684
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,CHEMBL5441434,chembl_dataset,1.7883272227153535,2,0.09724688517733072,1.7195632907571934,1.8570911546735136
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,CHEMBL5441414,chembl_dataset,2.0406819162617253,3,0.4663517064506537,1.7601811416654574,2.5790194808183173
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,CHEMBL5441432,chembl_dataset,2.1048491645942597,2,0.08404995685138819,2.0454168701462065,2.1642814590423134
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441433,chembl_dataset,2.261024271950248,2,0.3163953422293634,2.037298979924027,2.4847495639764694
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,CHEMBL5441823,chembl_dataset,1.2424420360375308,1,,1.2424420360375308,1.2424420360375308
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CHEMBL5441441,chembl_dataset,2.198099190486288,2,0.26936650347188695,2.007628309256807,2.388570071715769
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441429,chembl_dataset,2.0745710294495225,2,0.002658826766586965,2.0726909550128685,2.076451103886176
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,CHEMBL5441422,chembl_dataset,1.212693385050029,2,0.07717679445947358,1.1581211503374949,1.2672656197625631
CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CHEMBL5441423,chembl_dataset,2.007628309256807,1,,2.007628309256807,2.007628309256807
CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441396,chembl_dataset,1.3130231103232382,1,,1.3130231103232382,1.3130231103232382
CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441387,chembl_dataset,1.4269664626300749,1,,1.4269664626300749,1.4269664626300749
CC(C)[C@@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441418,chembl_dataset,2.049053767612406,2,0.8126957205669709,1.474391112558213,2.6237164226665985
CC(C)[C@@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,CHEMBL5441613,chembl_dataset,2.1673291521243185,1,,2.1673291521243185,2.1673291521243185
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,CHEMBL5441407,chembl_dataset,1.418783608943353,2,0.11960173739002115,1.3342124093931762,1.5033548084935295
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,CHEMBL5441545,chembl_dataset,1.7645681038192098,2,0.07580889654881164,1.7109631189952756,1.818173088643144
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,CHEMBL5441386,chembl_dataset,1.4572036240597142,2,0.1739358438341587,1.3342124093931762,1.580194838726252
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCO2,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCO2,CHEMBL5441406,chembl_dataset,1.2672656197625631,1,,1.2672656197625631,1.2672656197625631
CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,CHEMBL5441489,chembl_dataset,1.5033548084935295,1,,1.5033548084935295,1.5033548084935295
CC(C)[C@@H](Nc1nnc(-c2c[nH]c3ncccc23)o1)c1ccccc1,CC(C)[C@@H](Nc1nnc(-c2c[nH]c3ncccc23)o1)c1ccccc1,CHEMBL3093073,chembl_dataset,1.8315370502011257,1,,1.8315370502011257,1.8315370502011257
CC(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)NC(CCC(N)=O)C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CC(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(N)=O)C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL2057574,chembl_dataset,2.459151146001476,1,,2.459151146001476,2.459151146001476
CC(C)[C@@](C)(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)[C@@](C)(O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL5197305,chembl_dataset,0.8445020273654933,1,,0.8445020273654933,0.8445020273654933
CC(C)[C@H](CO)NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,CC(C)[C@H](CO)NCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,CHEMBL1761700,chembl_dataset,1.0911743607068818,1,,1.0911743607068818,1.0911743607068818
CC(C)[C@H](CO)Nc1ncnc2[nH]ccc12,CC(C)[C@H](CO)NC1=NC=NC2=C1C=CN2,ASAP-0000453,openadmet_polaris,0.7901443650429005,2,0.0,0.7901443650429005,0.7901443650429005
CC(C)[C@H](Nc1cc(-c2ccc3ccn(C)c3c2)c2nccnc2c1)c1cccnc1,CC(C)[C@H](Nc1cc(-c2ccc3ccn(C)c3c2)c2nccnc2c1)c1cccnc1,CHEMBL5076430,chembl_dataset,1.9414120403735493,1,,1.9414120403735493,1.9414120403735493
CC(C)[C@H](Nc1ncnc(N)c1Cl)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC(N)=C1Cl)C1=CC=C2CCCS(=O)(=O)C2=C1 |&1:3|,ASAP-0010739,openadmet_polaris,1.9096202059496985,1,,1.9096202059496985,1.9096202059496985
CC(C)[C@H](Nc1ncnc2[nH]c(-c3ccc4cncn4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN3C=NC=C3C=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |&1:3|,ASAP-0011215,openadmet_polaris,2.334212409393176,1,,2.334212409393176,2.334212409393176
CC(C)[C@H](Nc1ncnc2[nH]c(-c3ccc4nnn(C)c4c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CC=C3N=NN(C)C3=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |&1:3|,ASAP-0011201,openadmet_polaris,2.888210955250899,1,,2.888210955250899,2.888210955250899
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cncc(S(C)(=O)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN=CC(S(C)(=O)=O)=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |&1:3|,ASAP-0012320,openadmet_polaris,2.8147668399512327,1,,2.8147668399512327,2.8147668399512327
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0012329,openadmet_polaris,2.315105000933606,4,0.206256625498897,2.161212227314637,2.6194481378739254
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)[N-]CC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(C)N=C1)N2)C1=CC=C2CCNS(=O)(=O)C2=C1 |&1:3|,ASAP-0011192,openadmet_polaris,2.091174360706882,1,,2.091174360706882,2.091174360706882
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1 |o1:3|,ASAP-0013256,openadmet_polaris,1.9713428707447624,4,0.16473492561543374,1.727996458294056,2.0726909550128685
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=C1,ASAP-0010980,openadmet_polaris,2.5342734886041183,3,0.5655567244564643,1.8812248343902327,2.8607978157110607
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0011144,openadmet_polaris,2.8481103655094473,4,0.15580154582967243,2.7021891946877705,2.982804725531775
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=N1 |o1:3|,ASAP-0011180,openadmet_polaris,1.9685204522655086,4,0.2155112963625129,1.7195632907571934,2.148713681815664
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=N1 |o1:3|,ASAP-0010715,openadmet_polaris,1.706021173639709,4,0.6311023636234259,1.2424420360375308,2.5790194808183173
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(=O)N(C)C)N=C1)N2)C1=CC=C2OCCOC2=C1 |o1:3|,ASAP-0013833,openadmet_polaris,2.407906141794768,4,0.3532886076879907,2.0454168701462065,2.710963118995276
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(=O)N(C)C)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0013747,openadmet_polaris,2.11840260697753,4,0.24594699284113822,1.975780942004812,2.4847495639764694
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1 |&1:3|,ASAP-0008621,openadmet_polaris,1.2424420360375308,1,,1.2424420360375308,1.2424420360375308
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |o1:3|,ASAP-0008450,openadmet_polaris,1.9410950815406312,4,0.33504365946966497,1.6840909725949744,2.388570071715769
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0011428,openadmet_polaris,2.233387692910193,4,0.18339211154508436,2.0726909550128685,2.392204356370863
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1 |o1:3|,ASAP-0012307,openadmet_polaris,1.1519338728784554,4,0.08311263618397673,1.0911743607068818,1.2672656197625631
CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CCC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:3|,ASAP-0008482,openadmet_polaris,2.007628309256807,1,,2.007628309256807,2.007628309256807
CC(C)[C@H](Nc1ncnc2[nH]c(C(=O)N[C@@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0011196,openadmet_polaris,0.763750616360359,3,0.4756839333718881,0.4891143693789194,1.3130231103232382
CC(C)[C@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3CCN(C)C3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=C(C(=O)N[C@H]1CCN(C)C1)N2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0012334,openadmet_polaris,1.1779126874216796,3,0.2156868962388893,1.053385799817482,1.4269664626300749
CC(C)[C@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C(C(=O)NC1CC1)=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0011247,openadmet_polaris,1.3800084433038409,4,0.9038733167401429,0.7109631189952758,2.6237164226665985
CC(C)[C@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C(C(N)=O)=CN2)C1=CC=C2OCCOC2=C1 |&1:3|,ASAP-0008399,openadmet_polaris,2.1673291521243185,1,,2.1673291521243185,2.1673291521243185
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCC(=O)NC2=C1 |o1:3|,ASAP-0008431,openadmet_polaris,1.1757803459373477,3,0.28368780620468775,1.011993114659257,1.5033548084935295
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=C1 |o1:3|,ASAP-0008279,openadmet_polaris,1.7645681038192098,2,0.07580889654881164,1.7109631189952756,1.818173088643144
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1 |o1:3|,ASAP-0008676,openadmet_polaris,1.6125357971957313,4,0.20556103214936058,1.3342124093931762,1.7678679703317484
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCO2,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCS(=O)(=O)C2=C1 |&1:3|,ASAP-0012318,openadmet_polaris,1.2672656197625631,1,,1.2672656197625631,1.2672656197625631
CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=N1 |&1:3|,ASAP-0008270,openadmet_polaris,1.5033548084935295,1,,1.5033548084935295,1.5033548084935295
CC(C)[C@H](O)c1nc(-c2cnc(N)c(OC(F)(F)F)c2)cn1C12CC(N3CCOCC3)(C1)C2,CC(C)[C@H](O)c1nc(-c2cnc(N)c(OC(F)(F)F)c2)cn1C12CC(N3CCOCC3)(C1)C2,CHEMBL5420393,chembl_dataset,1.3424226808222062,1,,1.3424226808222062,1.3424226808222062
CC(C)[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,CC(C)[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:3|,ASAP-0031558,openadmet_polaris,2.8174939728176573,1,,2.8174939728176573,2.8174939728176573
CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)CC[C@@H](NC2C3CCCC2COC3)C1,CC(C)[C@]1(C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)CC[C@@H](NC2C3CCCC2COC3)C1,CHEMBL1782379,chembl_dataset,1.7754211082221942,1,,1.7754211082221942,1.7754211082221942
CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,CC(C)[N+](C)(C)CCn1ccc2c([nH]c3cc(F)ccc32)c1=O,E-0014324,openadmet_expansion_train,0.3222192947339193,1,,0.3222192947339193,0.3222192947339193
CC(C)[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,CC(C)[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,CHEMBL1924042,chembl_dataset,1.9204781335379064,1,,1.9204781335379064,1.9204781335379064
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3cc(Cl)ccc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3cc(Cl)ccc3n2C2CCC2)nc1,CHEMBL2398057,chembl_dataset,1.6989700043360187,1,,1.6989700043360187,1.6989700043360187
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3cc(F)ccc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3cc(F)ccc3n2C2CCC2)nc1,CHEMBL2398056,chembl_dataset,2.0827853703164503,1,,2.0827853703164503,2.0827853703164503
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3cc(OC(F)(F)F)ccc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3cc(OC(F)(F)F)ccc3n2C2CCC2)nc1,CHEMBL2398054,chembl_dataset,0.0,1,,0.0,0.0
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3cc(OC(F)F)ccc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3cc(OC(F)F)ccc3n2C2CCC2)nc1,CHEMBL2398053,chembl_dataset,1.6812412373755872,1,,1.6812412373755872,1.6812412373755872
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C(F)F)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C(F)F)cc3n2C2CCC2)nc1,CHEMBL2398088,chembl_dataset,1.6812412373755872,1,,1.6812412373755872,1.6812412373755872
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C4CC4)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C4CC4)cc3n2C2CCC2)nc1,CHEMBL2398086,chembl_dataset,1.0791812460476249,1,,1.0791812460476249,1.0791812460476249
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C4CCC4)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(C4CCC4)cc3n2C2CCC2)nc1,CHEMBL2398087,chembl_dataset,1.380211241711606,1,,1.380211241711606,1.380211241711606
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)(F)F)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)(F)F)cc3n2C2CCC2)nc1,CHEMBL2398085,chembl_dataset,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C(C)C)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C(C)C)nc1,CHEMBL2398082,chembl_dataset,1.3010299956639813,1,,1.3010299956639813,1.3010299956639813
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCC2)nc1,CHEMBL2396670,chembl_dataset,1.5440680443502757,1,,1.5440680443502757,1.5440680443502757
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCCC2)nc1,CHEMBL2398083,chembl_dataset,1.3617278360175928,1,,1.3617278360175928,1.3617278360175928
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCCCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2C2CCCCC2)nc1,CHEMBL2398084,chembl_dataset,1.2041199826559248,1,,1.2041199826559248,1.2041199826559248
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)cc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)cc1,CHEMBL2398091,chembl_dataset,2.3096301674258988,1,,2.3096301674258988,2.3096301674258988
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)cn1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)cn1,CHEMBL2398077,chembl_dataset,2.4727564493172123,1,,2.4727564493172123,2.4727564493172123
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)nc1,CHEMBL2398076,chembl_dataset,1.7075701760979365,1,,1.7075701760979365,1.7075701760979365
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OCC(F)F)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(OCC(F)F)cc3n2C2CCC2)nc1,CHEMBL2398089,chembl_dataset,1.7323937598229686,1,,1.7323937598229686,1.7323937598229686
CC(C)[N-]S(=O)(=O)c1ccc(-c2c(C#N)c3ccc(SC(C)C)cc3n2C2CCC2)nc1,CC(C)NS(=O)(=O)c1ccc(-c2c(C#N)c3ccc(SC(C)C)cc3n2C2CCC2)nc1,CHEMBL2398090,chembl_dataset,1.724275869600789,1,,1.724275869600789,1.724275869600789
CC(C)[N-]S(=O)(=O)c1cnc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)nc1,CC(C)NS(=O)(=O)c1cnc(-c2c(C#N)c3ccc(OC(F)F)cc3n2CC2CC2)nc1,CHEMBL2398078,chembl_dataset,1.380211241711606,1,,1.380211241711606,1.380211241711606
CC(C)c1[nH]nc2cc(OCCNC[C@H](O)c3cccc([N-]S(C)(=O)=O)c3)ccc12,CC(C)c1n[nH]c2cc(OCCNC[C@H](O)c3cccc(NS(C)(=O)=O)c3)ccc12,CHEMBL3601305,chembl_dataset,2.285557309007774,1,,2.285557309007774,2.285557309007774
CC(C)c1c(-c2ccccc2)[n+]([O-])c2c([n+]1O)CCC2,CC(C)c1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCC2,fang_2936,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1c(-c2ccccc2)[n-]c2c(C#N)cnn2c1=O,CC(C)c1c(-c2ccccc2)[nH]c2c(C#N)cnn2c1=O,CHEMBL4454253,chembl_dataset,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
