SMILES_standardized,hlm_value_scaled_log10_epsilon_deduplicated,n_reps,y_std,y_min,y_max
CN1CCC(Cc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,1.429752280002408,1,,1.429752280002408,1.429752280002408
CN1CCC(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,1.130333768495006,1,,1.130333768495006,1.130333768495006
CN1CCC(Cc2cccc(-c3nccs3)n2)C1,1.633205779,1,,1.633205779,1.633205779
CN1CCC(Cn2cc(C(F)(F)F)cc(-c3cccc([C@]4(c5nncn5C)C[C@@H](C)C4)c3)c2=O)CC1,1.6840909725949744,1,,1.6840909725949744,1.6840909725949744
CN1CCC(Cn2cc(N(C)c3nccc(-c4cccnc4)n3)cn2)CC1,1.294466226161593,1,,1.294466226161593,1.294466226161593
CN1CCC(Cn2cc(Nc3cc(-c4cccnc4)ccn3)cn2)CC1,0.8512583487190752,1,,0.8512583487190752,0.8512583487190752
CN1CCC(Cn2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2=O)CC1,0.6627578316815741,1,,0.6627578316815741,0.6627578316815741
CN1CCC(Cn2ccc(Nc3cccc(-c4cccnc4)n3)cc2=O)CC1,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccc(F)c3)n2)CC1,1.5526682161121932,1,,1.5526682161121932,1.5526682161121932
CN1CCC(Cn2nccc2N(C)c2cccc(-c3cccnc3)n2)CC1,1.866287339084195,1,,1.866287339084195,1.866287339084195
CN1CCC(Cn2nccc2Nc2cccc(-c3cccc(F)c3)n2)CC1,-1.0,1,,-1.0,-1.0
CN1CCC(Cn2nccc2Nc2cccc(-c3cccnc3)n2)CC1,1.3263358609287514,1,,1.3263358609287514,1.3263358609287514
CN1CCC(N(C)c2ccc(-c3cc4ccn(C)c(=O)c4[nH]3)cc2)CC1,1.403120521175818,1,,1.403120521175818,1.403120521175818
CN1CCC(N(C)c2ccc(Nc3ncc(Cl)c(Nc4ccccc4-c4ncn(C)n4)n3)cc2)CC1,1.3692158574101427,1,,1.3692158574101427,1.3692158574101427
CN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1,1.0755469613925308,1,,1.0755469613925308,1.0755469613925308
CN1CCC(N(Cc2cccnc2)C(=O)NCCCc2ccccc2)CC1,0.797890483,1,,0.797890483,0.797890483
CN1CCC(N2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)C(F)C1,0.4313637641589873,1,,0.4313637641589873,0.4313637641589873
CN1CCC(N2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)CC1,-1.0,1,,-1.0,-1.0
CN1CCC(NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)Cc2ccc(Cl)cc2)CC1,1.6030577216857562,1,,1.6030577216857562,1.6030577216857562
CN1CCC(NC(=O)C(NC(=O)Nc2ccc(Br)cc2)C2CCCC2)CC1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
CN1CCC(NC(=O)C2(NC(=O)Nc3ccc(Br)cc3)CCCC2)CC1,1.011993114659257,1,,1.011993114659257,1.011993114659257
CN1CCC(NC(=O)COc2ccc(C#N)cc2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCC(NC(=O)Cc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)[nH]n3)cc2)CC1,-1.9281179926938743,1,,-1.9281179926938743,-1.9281179926938743
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5ncn(Cc6ccccc6)c5c4)[nH]n3)cc2)CC1,1.2988530764097066,1,,1.2988530764097066,1.2988530764097066
CN1CCC(Nc2nc(Nc3ccc(Cl)c(F)c3)nc3ccccc23)CC1,1.011993114659257,1,,1.011993114659257,1.011993114659257
CN1CCC(O)(CNC(=O)C2CCCCCC2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCC(O)(C[N-]S(=O)(=O)CC2CCCCC2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCC(OC(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.932930143,1,,0.932930143,0.932930143
CN1CCC(OC2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)CC1,0.7708520116421442,1,,0.7708520116421442,0.7708520116421442
CN1CCC(OC2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)CC1,0.7993405494535817,1,,0.7993405494535817,0.7993405494535817
CN1CCC(O[C@@H]2[C@@H]3CC[C@H]2CN(C(=O)c2[nH]ncc2-c2ccc4ncsc4c2)C3)CC1,-0.0457574905606751,1,,-0.0457574905606751,-0.0457574905606751
CN1CCC(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]ncc2-c2ccc4ncsc4c2)C3)CC1,1.4668676203541096,1,,1.4668676203541096,1.4668676203541096
CN1CCC(Oc2ccc(-c3cc4ccn(C)c(=O)c4[nH]3)cc2)CC1,2.04766419460156,1,,2.04766419460156,2.04766419460156
CN1CCC(Oc2ccc(-c3cc4ccn(C)c(=O)c4[nH]3)cn2)CC1,1.2227164711475833,1,,1.2227164711475833,1.2227164711475833
CN1CCC(Oc2ccc(-c3ccc4ccncc4c3)cc2)CC1,2.472171146692363,1,,2.472171146692363,2.472171146692363
CN1CCC(Oc2ccc(-c3cnc4c(C#N)cnn4c3)cc2)CC1,1.6334684555795864,1,,1.6334684555795864,1.6334684555795864
CN1CCC(Oc2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1.0791812460476249,1,,1.0791812460476249,1.0791812460476249
CN1CCC(Oc2ccc(NC(=O)c3cn4ccnc4s3)cn2)CC1,0.580194838726252,1,,0.580194838726252,0.580194838726252
CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,2.0038911662369103,1,,2.0038911662369103,2.0038911662369103
CN1CCC(Oc2ccc(Nc3ncc(Cl)c(Nc4ccccc4-c4nnn(C)n4)n3)cc2)CC1,1.6812412373755872,1,,1.6812412373755872,1.6812412373755872
CN1CCC(Oc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,1.380211241711606,1,,1.380211241711606,1.380211241711606
CN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,1.0569048513364727,1,,1.0569048513364727,1.0569048513364727
CN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.4771212547196624,1,,0.4771212547196624,0.4771212547196624
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.354415795481463,1,,1.354415795481463,1.354415795481463
CN1CCC([N-]S(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,0.69399061,1,,0.69399061,0.69399061
CN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.4983105537896004,1,,1.4983105537896004,1.4983105537896004
CN1CCC(c2cc3ccn(C)c(=O)c3[nH]2)CC1,-0.5228787452803376,1,,-0.5228787452803376,-0.5228787452803376
CN1CCC(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,0.6901960800285137,1,,0.6901960800285137,0.6901960800285137
CN1CCC(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,-1.0,1,,-1.0,-1.0
CN1CCC(c2ccc(Nc3cccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,1.0128372247051722,1,,1.0128372247051722,1.0128372247051722
CN1CCC(c2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,2.8908120989551245,1,,2.8908120989551245,2.8908120989551245
CN1CCC(c2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,0.9242792860618816,1,,0.9242792860618816,0.9242792860618816
CN1CCC(c2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,1.0253058652647702,1,,1.0253058652647702,1.0253058652647702
CN1CCC(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
CN1CCC(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)cn3C)CC4)c2)CC1,1.2027606873932,1,,1.2027606873932,1.2027606873932
CN1CCC(c2ccc3[nH]nc(C(=O)N4CCC(Oc5ccc(Cl)cc5)CC4)c3c2)CC1,1.3159703454569178,1,,1.3159703454569178,1.3159703454569178
CN1CCC(c2ccc3c(c2)N2C(=O)CCC2(C(=O)Nc2cncc(Cl)c2)N(C)C3=O)CC1,1.3737209506768495,1,,1.3737209506768495,1.3737209506768495
CN1CCC(c2cccc(Nc3cccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,1.136720567156407,1,,1.136720567156407,1.136720567156407
CN1CCC(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,0.9084850188786496,1,,0.9084850188786496,0.9084850188786496
CN1CCC(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,1.0791812460476249,1,,1.0791812460476249,1.0791812460476249
CN1CCC(n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)CC1,1.06707085604537,1,,1.06707085604537,1.06707085604537
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5c[nH]nn5)ccc4n3)cn2)CC1,-1.6989700043360187,1,,-1.6989700043360187,-1.6989700043360187
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5cn(C)nn5)ccc4n3)cn2)CC1,-1.3098039199714864,1,,-1.3098039199714864,-1.3098039199714864
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5cncnc5)ccc4n3)cn2)CC1,-1.42021640338319,1,,-1.42021640338319,-1.42021640338319
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(-c5nc[nH]n5)ccc4n3)cn2)CC1,-2.3279021420642825,1,,-2.3279021420642825,-2.3279021420642825
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C(F)F)ccc4n3)cn2)CC1,-1.5086383061657274,1,,-1.5086383061657274,-1.5086383061657274
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)CC1,-1.6020599913279625,1,,-1.6020599913279625,-1.6020599913279625
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C5CC5)ccc4n3)cn2)CC1,-1.6020599913279625,1,,-1.6020599913279625,-1.6020599913279625
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(CC(F)F)ccc4n3)cn2)CC1,-1.3010299956639813,1,,-1.3010299956639813,-1.3010299956639813
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cccnc5)ccc4n3)cn2)CC1,2.1259364669660936,1,,2.1259364669660936,2.1259364669660936
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5ccn(C)n5)ccc4n3)cn2)CC1,1.2672656197625631,1,,1.2672656197625631,1.2672656197625631
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5ccnnc5)ccc4n3)cn2)CC1,1.693234352034844,1,,1.693234352034844,1.693234352034844
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cn(C)cn5)ccc4n3)cn2)CC1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cn(C)nn5)ccc4n3)cn2)CC1,1.1259364669660936,1,,1.1259364669660936,1.1259364669660936
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cncnc5)c(F)cc4n3)cn2)CC1,1.9564757868094256,1,,1.9564757868094256,1.9564757868094256
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cncnc5)ccc4n3)cn2)CC1,1.994264347698825,1,,1.994264347698825,1.994264347698825
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cnn(C)c5)ccc4n3)cn2)CC1,1.1880843737149382,1,,1.1880843737149382,1.1880843737149382
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(C5CC5)ccc4n3)cn2)CC1,1.580194838726252,1,,1.580194838726252,1.580194838726252
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.36890023,1,,1.36890023,1.36890023
CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(O)=NO)cc1)C2c1ccccc1F,1.4502189222637862,1,,1.4502189222637862,1.4502189222637862
CN1CCC2(CCN(c3ncc(-c4ccc5c(Nc6cnccn6)ccnc5c4)cn3)C2)C1,1.8984838398317387,1,,1.8984838398317387,1.8984838398317387
CN1CCCC(Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1=O,1.4368985379602421,2,0.010106334924185612,1.429752280002408,1.4440447959180762
CN1CCCC(Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1=O,1.0763581555532045,2,0.0898321618998506,1.0128372247051722,1.1398790864012365
CN1CCCC1C(=O)NC1C2CC3CC(C2)CC1C3,1.3463529744506386,1,,1.3463529744506386,1.3463529744506386
CN1CCCC1C(=O)N[C@@H](CO)Cc1ccccc1,0.854973674,1,,0.854973674,0.854973674
CN1CCCCC1c1ccc(Nc2cccc(-c3cccc(F)c3)n2)cc1,0.9822712330395684,1,,0.9822712330395684,0.9822712330395684
CN1CCCC[C@@H]1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.3222192947339193,1,,0.3222192947339193,0.3222192947339193
CN1CCCC[C@H]1CCOc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.2304489213782739,1,,0.2304489213782739,0.2304489213782739
CN1CCCC[C@H]1[C@@H](NC(=O)c1cccc(C(F)(F)F)c1Cl)c1ccccc1,2.360297977707418,1,,2.360297977707418,2.360297977707418
CN1CCCCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,1.2041199826559248,1,,1.2041199826559248,1.2041199826559248
CN1CCCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCCN(C(=O)Nc2cccc(OCC(F)F)n2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)cnnc4c3)cc2)CC1,2.009029825541784,1,,2.009029825541784,2.009029825541784
CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4ncc(C#N)c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,2.1932648862187185,1,,2.1932648862187185,2.1932648862187185
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,1.347661709,1,,1.347661709,1.347661709
CN1CCCN(c2ncc(-c3ccc4/c(=N/c5cnccn5)ccn(C)c4c3)cn2)CC1,1.354415795481463,1,,1.354415795481463,1.354415795481463
CN1CCCN(c2ncc(-c3ccc4c(N(C)c5cnccn5)ccnc4c3)cn2)CC1,2.242442036037531,1,,2.242442036037531,2.242442036037531
CN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,1.8984838398317387,1,,1.8984838398317387,1.8984838398317387
CN1CCC[C@@H](COc2cc3c4ccc(Cl)cc4n(C)c3nn2)C1,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
CN1CCC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.4623979978989561,1,,0.4623979978989561,0.4623979978989561
CN1CCC[C@@H](Cn2ccc3c([nH]c4c(Cl)cccc43)c2=O)C1,1.0606978403536116,1,,1.0606978403536116,1.0606978403536116
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(C(F)(F)F)ncc43)c2=O)C1,0.3424226808222063,1,,0.3424226808222063,0.3424226808222063
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1,0.6127838567197355,1,,0.6127838567197355,0.6127838567197355
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ncc43)c2=O)C1,-1.0,1,,-1.0,-1.0
CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(OCC5CC5)ccc43)c2=O)C1,0.7923916894982539,1,,0.7923916894982539,0.7923916894982539
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC(F)F)cc43)c2=O)C1,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5CC5)cc43)c2=O)C1,0.8260748027008264,1,,0.8260748027008264,0.8260748027008264
CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5COC5)cc43)c2=O)C1,1.0128372247051722,1,,1.0128372247051722,1.0128372247051722
CN1CCC[C@@H](Cn2ccc3c([nH]c4nc(C5CC5)ccc43)c2=O)C1,0.3617278360175928,1,,0.3617278360175928,0.3617278360175928
CN1CCC[C@@H](Cn2ccc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,0.7558748556724915,1,,0.7558748556724915,0.7558748556724915
CN1CCC[C@@H](Cn2ccc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,0.8325089127062363,1,,0.8325089127062363,0.8325089127062363
CN1CCC[C@@H](Cn2ccc3c4cc(OCC5COC5)ccc4n(C)c3c2=O)C1,1.235528446907549,1,,1.235528446907549,1.235528446907549
CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,0.7634279935629372,1,,0.7634279935629372,0.7634279935629372
CN1CCC[C@@H](Cn2cnc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,0.8129133566428556,1,,0.8129133566428556,0.8129133566428556
CN1CCC[C@@H](Cn2cnc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
CN1CCC[C@@H](Cn2nc3c(cc2=O)c2ccc(Cl)cc2n3C)C1,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
CN1CCC[C@@H](NC(=O)Cn2nc(C(C)(C)O)n3c(cc4sc(Cl)cc43)c2=O)C1,1.591776711276067,1,,1.591776711276067,1.591776711276067
CN1CCC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.0606978403536116,1,,1.0606978403536116,1.0606978403536116
CN1CCC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.8195439355418687,1,,0.8195439355418687,0.8195439355418687
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.395134107,1,,1.395134107,1.395134107
CN1CCC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.4471580313422192,1,,0.4471580313422192,0.4471580313422192
CN1CCC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,-1.0,1,,-1.0,-1.0
CN1CCC[C@H](NC(=O)C2CN(S(=O)(=O)c3ccccc3)C[C@@H]2NC(=O)c2cc(-c3ccccc3Cl)on2)C1,2.037298979924027,1,,2.037298979924027,2.037298979924027
CN1CCC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.0492180226701815,1,,1.0492180226701815,1.0492180226701815
CN1CCC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,1.1430148002540952,1,,1.1430148002540952,1.1430148002540952
CN1CCC[C@H]1CCN1CCCc2cc(NC(=[NH2+])c3cccs3)ccc21,0.9818747584057568,1,,0.9818747584057568,0.9818747584057568
CN1CCC[C@H]1COc1ccc(-c2nc3cc(-c4ccc5[nH]c(-c6ccc([O-])cc6)nc5c4)ccc3[nH]2)cc1,1.7512791039833422,1,,1.7512791039833422,1.7512791039833422
CN1CCC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.7708520116421442,1,,0.7708520116421442,0.7708520116421442
CN1CCCc2ccc(NC(=O)c3ccc(-c4ccccc4)cc3)cc21,0.8570911546735137,1,,0.8570911546735137,0.8570911546735137
CN1CCCc2ccc(NC(=O)c3ccc(-c4ccccc4)nc3)cc21,0.6140531059872193,1,,0.6140531059872193,0.6140531059872193
CN1CCCn2c1cc(OCc1cc(F)c(Oc3ccc(C(F)(F)F)nc3)c(F)c1)nc2=O,1.291146762,1,,1.291146762,1.291146762
CN1CCCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,1.0413926851582251,1,,1.0413926851582251,1.0413926851582251
CN1CCN(C(=O)C(CCC(C)(C)F)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)c2cnc3ccccc3n2)CC1,2.810904280668701,1,,2.810904280668701,2.810904280668701
CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCN(C(=O)C2CCCCC2C(=O)NCC#N)CC1,0.9096202059496984,1,,0.9096202059496984,0.9096202059496984
CN1CCN(C(=O)C2CCN(c3ccccn3)CC2)c2ccc(Cl)cc21,1.9150831016512009,1,,1.9150831016512009,1.9150831016512009
CN1CCN(C(=O)COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.3979400086720376,1,,0.3979400086720376,0.3979400086720376
CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,1.1789769472931697,1,,1.1789769472931697,1.1789769472931697
CN1CCN(C(=O)Nc2cccc(-c3ccc4c(c3)sc3c(N)ncnc34)c2)CC1,2.2294770588731634,1,,2.2294770588731634,2.2294770588731634
CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,1.730782275666389,1,,1.730782275666389,1.730782275666389
CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,0.958611658,1,,0.958611658,0.958611658
CN1CCN(C(=O)c2cc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)ccn2)CC1,1.1966845454768558,1,,1.1966845454768558,1.1966845454768558
CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,1.323746975715011,1,,1.323746975715011,1.323746975715011
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,1.0606651599029444,2,0.33341313486659174,0.8249064713021125,1.2964238485037765
CN1CCN(C(=O)c2ccc(-c3cnc(N)c(-c4ccc(C(F)(F)F)cc4)c3)cc2)CC1,1.5033548084935295,1,,1.5033548084935295,1.5033548084935295
CN1CCN(C(=O)c2ccc(-c3cnc(N)c(-c4ccc(C(F)(F)F)nc4)c3)cc2)CC1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
CN1CCN(C(=O)c2ccc(C(=C3CCN(Cc4cscn4)CC3)c3cccc4cccnc34)cc2)CC1,1.9362724007211387,1,,1.9362724007211387,1.9362724007211387
CN1CCN(C(=O)c2ccc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)cc2)CC1,1.1123636597768198,1,,1.1123636597768198,1.1123636597768198
CN1CCN(C(=O)c2ccc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)cn2)CC1,1.1390979130240646,1,,1.1390979130240646,1.1390979130240646
CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,1.912965621,1,,1.912965621,1.912965621
CN1CCN(C(=O)c2cccc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c2)CC1,1.1518722010604934,1,,1.1518722010604934,1.1518722010604934
CN1CCN(C(=O)c2cncc(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)c2)CC1,1.1938367026040295,1,,1.1938367026040295,1.1938367026040295
CN1CCN(C)[C@@H](CNC(=O)c2ccc3c(c2)B(O)OC3)C1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
CN1CCN(C)[C@H](CNC(=O)c2ccc3c(c2)B(O)OC3)C1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
CN1CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1,-1.3142852803846279,2,3.5445909117179064,-3.820689550592567,1.1921189898233109
CN1CCN(C2CCN(c3ccc(Nc4nc(Oc5cccc6c5C(=O)CC6)c5cc[nH]c5n4)cc3)CC2)CC1,1.968482948553935,1,,1.968482948553935,1.968482948553935
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,0.7781512503836436,1,,0.7781512503836436,0.7781512503836436
CN1CCN(CC2Cc3cc(Cl)ccc3-n3c(nnc3[C@H]3CC[C@H](Oc4ccccn4)CC3)C2)CC1,1.053385799817482,1,,1.053385799817482,1.053385799817482
CN1CCN(CCCCCN2c3cc(Cl)ccc3Sc3cccnc32)CC1,1.6989700043360187,1,,1.6989700043360187,1.6989700043360187
CN1CCN(CCCCNC2CC3CCC(C2)N3Cc2ccccc2)CC1,0.9310712070353308,1,,0.9310712070353308,0.9310712070353308
CN1CCN(CCCNC(=O)C(Cc2ccc(Cl)cc2)NC(=O)Cc2ccc(Cl)cc2)CC1,1.6652056284346006,1,,1.6652056284346006,1.6652056284346006
CN1CCN(CCCNc2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1,1.4905596102531002,1,,1.4905596102531002,1.4905596102531002
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,0.9444826721501688,1,,0.9444826721501688,0.9444826721501688
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCNC4=O)CC1,1.0644579892269184,1,,1.0644579892269184,1.0644579892269184
CN1CCN(CCCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,1.5024271199844328,1,,1.5024271199844328,1.5024271199844328
CN1CCN(CCNc2nc(Nc3ccc(Cl)c(F)c3)nc3ccccc23)CC1,1.3737209506768495,1,,1.3737209506768495,1.3737209506768495
CN1CCN(CCOc2[nH]nc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,1.4920000576164076,1,,1.4920000576164076,1.4920000576164076
CN1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.0,1,,0.0,0.0
CN1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,0.8512583487190752,1,,0.8512583487190752,0.8512583487190752
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,1.4393326938302626,1,,1.4393326938302626,1.4393326938302626
CN1CCN(CCOc2ccc(-c3csc4cncn34)cc2)CC1,1.3263358609287514,1,,1.3263358609287514,1.3263358609287514
CN1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,0.380211241711606,1,,0.380211241711606,0.380211241711606
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,0.9138138523837168,1,,0.9138138523837168,0.9138138523837168
