activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
13345986,CHEMBL2393190,C[C@@H]1CN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C[C@H](C)O1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,17.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345987,CHEMBL2393189,Nc1ncc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,3.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345988,CHEMBL2393188,O=C(NCc1cncnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,6.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345989,CHEMBL2393187,O=C(NCc1cnccn1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,5.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345990,CHEMBL2393186,O=C(NCc1cccnn1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,3.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345991,CHEMBL2393185,O=C(NCc1cncc(F)c1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,8.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345993,CHEMBL2393183,Nc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,5.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345994,CHEMBL2393182,O=C(NCc1ccc(Cl)nc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,6.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345995,CHEMBL2393181,COc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,12.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345996,CHEMBL2391567,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,6.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13345997,CHEMBL2391572,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2396488,CHEMBL2390826,2013,CL,=,8.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um after 20 to 60 mins by lc-ms/ms analysis | | liver microsomes | ml.min-1.kg-1,chembl_hlm_hepatic
13419293,CHEMBL2419589,CN(C)c1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,19.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419294,CHEMBL2419600,CCCNc1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,29.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419295,CHEMBL2419599,CNc1nccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc12,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,25.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419296,CHEMBL2419598,CNc1ccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc2n1,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,9.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419297,CHEMBL2419597,COc1nccc2ccc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4)cc12,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,12.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419298,CHEMBL2419593,CC(C)(C)n1cc2c(n1)C(=O)NC1(CCN(C(=O)c3ccc4c(Cl)c[nH]c4c3)CC1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,31.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419299,CHEMBL2419592,CC(C)(C)n1cc2c(n1)C(=O)NC1(CCN(C(=O)c3ccc4[nH]cc(Cl)c4c3)CC1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,17.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419300,CHEMBL2419610,Cc1n[nH]c2c(C)cc(C(=O)N3CCC4(CC3)Cc3cn(C(C)(C)C)nc3C(=O)N4C)cc12,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,14.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419301,CHEMBL2419608,Cc1[nH]nc2c(C)cc(C(=O)N3CCC4(CC3)Cc3cnn(C(C)(C)C)c3C(=O)N4)cc12,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,17.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419302,CHEMBL2419607,CCC(C)(C)n1cc2c(n1)C(=O)NC1(CCN(C(=O)c3cc(C)c4[nH]nc(C)c4c3)CC1)C2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,35.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
13419303,CHEMBL2419602,Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)O2,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL2422745,CHEMBL2417512,2013,CL,=,19.0,mL.min-1.g-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsomes | ml.min-1.g-1,chembl_hlm_hepatic
14989113,CHEMBL3361051,CC(C)CN(c1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(NC2CCN(S(C)(=O)=O)CC2)cc1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3383204,CHEMBL3352095,2014,CL,=,14.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
14995115,CHEMBL3359440,O=C1OC2(CCc3c(-c4ccccc4)cccc32)CC(O)=C1Sc1ccccc1Cl,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3378390,CHEMBL3351509,2014,CL,=,20.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15118740,CHEMBL3330650,O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3377705,CHEMBL3351244,2014,CL,=,14.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15118741,CHEMBL3330652,O=C(NOCCO)c1ccn2cncc2c1Nc1ccc(I)cc1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3377705,CHEMBL3351244,2014,CL,=,15.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15118784,CHEMBL3330653,O=C(NOCCO)c1ncc2cncn2c1Nc1ccc(I)cc1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3377705,CHEMBL3351244,2014,CL,=,11.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15118785,CHEMBL3330654,C[C@H](O)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3377705,CHEMBL3351244,2014,CL,=,10.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15118786,CHEMBL3330655,C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3377705,CHEMBL3351244,2014,CL,=,8.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15462500,CHEMBL3527592,CCN1c2ncc(CCOc3ccnc4ccccc34)cc2C(=O)N(C)c2cccnc21,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3540022,CHEMBL3525945,2012,CL,=,20.6,mL.min-1.kg-1,,,A,Drug metabolism in human liver microsomes HL081696 assessed as hepatic clearance for drug depletion by Michaelis-Menten analysis,drug metabolism in human liver microsomes hl081696 assessed as hepatic clearance for drug depletion by michaelis-menten analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15462504,CHEMBL3527592,CCN1c2ncc(CCOc3ccnc4ccccc34)cc2C(=O)N(C)c2cccnc21,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3537371,CHEMBL3525945,2012,CL,=,20.0,mL.min-1.kg-1,,,A,Drug metabolism in human liver microsomes HL081696 assessed as hepatic clearance for BILR355 metabolite formation by Michaelis-Menten analysis,drug metabolism in human liver microsomes hl081696 assessed as hepatic clearance for bilr355 metabolite formation by michaelis-menten analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15462508,CHEMBL3527592,CCN1c2ncc(CCOc3ccnc4ccccc34)cc2C(=O)N(C)c2cccnc21,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3537375,CHEMBL3525945,2012,CL,=,20.4,mL.min-1.kg-1,,,A,Drug metabolism in human liver microsomes HL082396B assessed as hepatic clearance for drug depletion by Michaelis-Menten analysis,drug metabolism in human liver microsomes hl082396b assessed as hepatic clearance for drug depletion by michaelis-menten analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
15462512,CHEMBL3527592,CCN1c2ncc(CCOc3ccnc4ccccc34)cc2C(=O)N(C)c2cccnc21,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3537379,CHEMBL3525945,2012,CL,=,19.3,mL.min-1.kg-1,,,A,Drug metabolism in human liver microsomes HL082396B assessed as hepatic clearance for BILR355 metabolite formation by Michaelis-Menten analysis,drug metabolism in human liver microsomes hl082396b assessed as hepatic clearance for bilr355 metabolite formation by michaelis-menten analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421233,CHEMBL3105022,C[C@H]1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,16.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421234,CHEMBL3651946,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,10.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421235,CHEMBL3746909,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3ccccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,18.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421237,CHEMBL3747545,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,14.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421238,CHEMBL3651966,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,9.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421239,CHEMBL3747207,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1N1CCC[C@H](N)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,18.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421240,CHEMBL3652000,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,10.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421241,CHEMBL3676258,N[C@H]1CCCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,11.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421242,CHEMBL3676290,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,8.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421243,CHEMBL3676284,C[C@@H]1C[C@H](N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,13.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421245,CHEMBL3746984,N[C@H]1CCCN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,16.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16421246,CHEMBL3651993,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3750374,CHEMBL3745712,2015,CL,=,9.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM after 30 mins by LC-MS analysis,hepatic clearance in human liver microsomes at 1 um after 30 mins by lc-ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483309,CHEMBL3770806,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CCCO)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,14.7,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483310,CHEMBL3769981,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(CC3CCNC(=O)C3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,12.5,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483311,CHEMBL3770943,CNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(C[C@H]3CNCCO3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,10.7,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483312,CHEMBL3770295,CCNc1ncc2cc(-c3ccc(-c4cncc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,9.6,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483313,CHEMBL3770443,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,11.6,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483314,CHEMBL3769478,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](NC)CO3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,13.8,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483315,CHEMBL3770363,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(CC3COC4(CNC4)OC3)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,11.6,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
16483316,CHEMBL3769552,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@@H]3CCNCC3(F)F)c2n1,smiles_found,CHEMBL2367379,Liver microsome,CHEMBL3772527,CHEMBL3769359,2015,CL,=,17.8,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes after 1 hr by LC-MS/MS analysis,hepatic clearance in human liver microsomes after 1 hr by lc-ms/ms analysis | | liver microsome | ml.min-1.kg-1,chembl_hlm_hepatic
18160763,CHEMBL4083572,Cc1cc(-c2cnn(C)c2)cc(C2CCN(C(=O)c3cc(C(C)C)n[nH]3)C2)n1,smiles_found,CHEMBL613419,Liver,CHEMBL4035852,CHEMBL4033700,2017,CL,=,7.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_hepatic
18160764,CHEMBL4088737,CC(C)c1cc(C(=O)N2CC[C@@H](NC(=O)C3CC3)C2)[nH]n1,smiles_found,CHEMBL613419,Liver,CHEMBL4035852,CHEMBL4033700,2017,CL,=,4.2,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes,hepatic clearance in human liver microsomes | | liver | ml.min-1.kg-1,chembl_hlm_hepatic
18167401,CHEMBL3670082,Cn1cc(-c2cccc(N3CCc4c(sc5c4CC(C)(C)C5)C3=O)c2CO)cc(Nc2ccncn2)c1=O,smiles_found,CHEMBL613419,Liver,CHEMBL4036721,CHEMBL4033752,2017,CL,=,8.0,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured after 20 to 60 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured after 20 to 60 mins by lc-ms/ms analysis | | liver | ml.min-1.kg-1,chembl_hlm_hepatic
18303866,CHEMBL1236677,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,5.95,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
18303867,CHEMBL4129161,O=C(N[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl)c1ccc(-c2nnc(-c3ccc(F)c(F)c3)o2)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL4125288,CHEMBL4118269,2018,CL,=,5.54,mL.min-1.kg-1,,,A,Hepatic clearance in human liver microsomes at 1 uM preincubated for 5 mins followed by NADPH addition measured up to 45 mins by LC-MS/MS analysis,hepatic clearance in human liver microsomes at 1 um preincubated for 5 mins followed by nadph addition measured up to 45 mins by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_hepatic
