SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_low_deduplicated,n_reps,y_std,y_min,y_max
CC(=O)N[C@@H](Cc1ccc(F)c(C#N)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)c(C#N)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151241,chembl_dataset,2.2011785563833253,1,,2.2011785563833253,2.2011785563833253
CC(=O)N[C@@H](Cc1ccc(F)c(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)c(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151239,chembl_dataset,2.0552253838538195,1,,2.0552253838538195,2.0552253838538195
CC(=O)N[C@@H](Cc1ccc(F)c(C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)c(C)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151238,chembl_dataset,2.843457032977609,1,,2.843457032977609,2.843457032977609
CC(=O)N[C@@H](Cc1ccc(F)c(OC(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)c(OC(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151240,chembl_dataset,2.482015576450712,1,,2.482015576450712,2.482015576450712
CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2030997,chembl_dataset,1.958468318366944,1,,1.958468318366944,1.958468318366944
CC(=O)N[C@@H](Cc1ccc(F)cc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(F)cc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151236,chembl_dataset,1.7827591926239972,1,,1.7827591926239972,1.7827591926239972
CC(=O)N[C@@H](Cc1ccc(OC(F)(F)F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccc(OC(F)(F)F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151154,chembl_dataset,2.18480495701924,1,,2.18480495701924,2.18480495701924
CC(=O)N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151235,chembl_dataset,2.4145053942007184,1,,2.4145053942007184,2.4145053942007184
CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2030996,chembl_dataset,2.718202645181756,1,,2.718202645181756,2.718202645181756
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2[nH]c(CC(C)(C)C)nc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2[nH]c(CC(C)(C)C)nc21,CHEMBL2158255,chembl_dataset,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,CHEMBL2158256,chembl_dataset,1.3424226808222062,1,,1.3424226808222062,1.3424226808222062
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Oc2sc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Oc2sc(CC(C)(C)C)cc21,CHEMBL2158253,chembl_dataset,1.8443528963108933,1,,1.8443528963108933,1.8443528963108933
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cc2nn(CC(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cc2nn(CC(C)C)cc21,CHEMBL2158257,chembl_dataset,1.1595671932336202,1,,1.1595671932336202,1.1595671932336202
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cn2nc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cn2nc(CC(C)(C)C)cc21,CHEMBL2158259,chembl_dataset,1.7767011839884108,1,,1.7767011839884108,1.7767011839884108
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C)cc21,CHEMBL2158252,chembl_dataset,2.227886704613673,1,,2.227886704613673,2.227886704613673
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151151,chembl_dataset,2.5928426831311,1,,2.5928426831311,2.5928426831311
CC(=O)N[C@@H](Cc1ccccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CC(=O)N[C@@H](Cc1ccccc1F)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,CHEMBL2151152,chembl_dataset,2.4598145133874048,1,,2.4598145133874048,2.4598145133874048
CC(=O)N[C@@H]1CCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,CHEMBL4784117,chembl_dataset,1.517459826540232,1,,1.517459826540232,1.517459826540232
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cn[n-]c3CC(C)(C)CO)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cn[nH]c3CC(C)(C)CO)c(Cl)cn2)C1,CHEMBL4792521,chembl_dataset,1.3255156633631482,1,,1.3255156633631482,1.3255156633631482
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cn[n-]c3CCCCO)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cn[nH]c3CCCCO)c(Cl)cn2)C1,CHEMBL4777517,chembl_dataset,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnc(C)n3C(C)C)ccn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc(C)n3C(C)C)ccn2)C1,CHEMBL4760601,chembl_dataset,0.604657972047871,1,,0.604657972047871,0.604657972047871
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnc4n3CC(C)(C)C4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CC(C)(C)C4)c(Cl)cn2)C1,CHEMBL4749175,chembl_dataset,1.7317498835272631,1,,1.7317498835272631,1.7317498835272631
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnc4n3CCC4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCC4)c(Cl)cn2)C1,CHEMBL4756050,chembl_dataset,0.9613261559347108,1,,0.9613261559347108,0.9613261559347108
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnc4n3CCCC4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCCC4)c(Cl)cn2)C1,CHEMBL4789009,chembl_dataset,1.1595671932336202,1,,1.1595671932336202,1.1595671932336202
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn(C)c3C)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn(C)c3C)c(Cl)cn2)C1,CHEMBL4758821,chembl_dataset,0.5765716840652907,1,,0.5765716840652907,0.5765716840652907
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C#N)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C#N)cn2)C1,CHEMBL4784363,chembl_dataset,1.3586960995738104,1,,1.3586960995738104,1.3586960995738104
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C)cn2)C1,CHEMBL4753076,chembl_dataset,1.229425847920695,1,,1.229425847920695,1.229425847920695
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,CHEMBL4462530,chembl_dataset,1.6334684555795864,1,,1.6334684555795864,1.6334684555795864
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1,CHEMBL4754081,chembl_dataset,1.229425847920695,1,,1.229425847920695,1.229425847920695
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4O)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4O)c(Cl)cn2)C1,CHEMBL4747227,chembl_dataset,1.1058506743851435,1,,1.1058506743851435,1.1058506743851435
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)c(F)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)c(F)cn2)C1,CHEMBL4752748,chembl_dataset,2.1775942096478267,1,,2.1775942096478267,2.1775942096478267
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)ccn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)ccn2)C1,CHEMBL4785242,chembl_dataset,1.404149249209695,1,,1.404149249209695,1.404149249209695
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)C4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)C4)c(Cl)cn2)C1,CHEMBL4753256,chembl_dataset,1.1418206464366447,2,0.09269376673554419,1.0762762554042176,1.207365037469072
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1,CHEMBL4754399,chembl_dataset,1.1841233542396712,1,,1.1841233542396712,1.1841233542396712
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CCCC4O)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4O)c(Cl)cn2)C1,CHEMBL4750372,chembl_dataset,1.207365037469072,1,,1.207365037469072,1.207365037469072
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1,CHEMBL4786995,chembl_dataset,1.5284024379536174,1,,1.5284024379536174,1.5284024379536174
CC(=O)N[C@@H]1CCCC(C(=O)Nc2cc(-c3cnn4c3NCCC4)c(Cl)cn2)C1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3NCCC4)c(Cl)cn2)C1,CHEMBL4750648,chembl_dataset,0.7929517082501321,1,,0.7929517082501321,0.7929517082501321
CC(=O)N[C@@H]1CCCc2c1cncc2N1CCc2cc(Cl)ccc2C1=O,CC(=O)N[C@@H]1CCCc2c1cncc2N1CCc2cc(Cl)ccc2C1=O,CHEMBL4636239,chembl_dataset,0.724275869600789,1,,0.724275869600789,0.724275869600789
CC(=O)N[C@@H]1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,CC(=O)N[C@@H]1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,CHEMBL5571560,chembl_dataset,0.0674428427763806,1,,0.0674428427763806,0.0674428427763806
CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,CC(=O)N[C@H](C)CCOc1cccc(-c2cc(C)c3ccncc3c2)c1,E-0015288,openadmet_expansion_train,2.024895960107485,1,,2.024895960107485,2.024895960107485
CC(=O)N[C@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,CC(=O)N[C@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,E-0014020,openadmet_expansion_train,1.801403710017355,1,,1.801403710017355,1.801403710017355
CC(=O)N[C@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,CC(=O)N[C@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,E-0014375,openadmet_expansion_train,1.575187844927661,1,,1.575187844927661,1.575187844927661
CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,E-0014721,openadmet_expansion_train,1.2380461031287957,1,,1.2380461031287957,1.2380461031287957
CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,CC(=O)N[C@H](C)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,E-0014723,openadmet_expansion_train,1.7411515988517852,1,,1.7411515988517852,1.7411515988517852
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,E-0014374,openadmet_expansion_train,1.235528446907549,1,,1.235528446907549,1.235528446907549
CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,E-0013999,openadmet_expansion_train,1.8048206787211625,1,,1.8048206787211625,1.8048206787211625
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,E-0014283,openadmet_expansion_train,1.7084209001347128,1,,1.7084209001347128,1.7084209001347128
CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,CC(=O)N[C@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,E-0014261,openadmet_expansion_train,1.9237619608287,1,,1.9237619608287,1.9237619608287
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,CHEMBL2335911,chembl_dataset,1.010299956639812,1,,1.010299956639812,1.010299956639812
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(Cl)cc3n2)cc1,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(Cl)cc3n2)cc1,CHEMBL2335909,chembl_dataset,0.8876173003357362,1,,0.8876173003357362,0.8876173003357362
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(C)c3n2)cc1,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(C)c3n2)cc1,CHEMBL2335912,chembl_dataset,1.1841233542396712,1,,1.1841233542396712,1.1841233542396712
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(Cl)c3n2)cc1,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(Cl)c3n2)cc1,CHEMBL2335910,chembl_dataset,1.5284024379536174,1,,1.5284024379536174,1.5284024379536174
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,CHEMBL2335896,chembl_dataset,1.2895889525425968,1,,1.2895889525425968,1.2895889525425968
CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C(F)(F)F)c2)C1(C)C,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C(F)(F)F)c2)C1(C)C,CHEMBL1916239,chembl_dataset,1.010299956639812,1,,1.010299956639812,1.010299956639812
CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)cc2Cl)C1(C)C,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)cc2Cl)C1(C)C,CHEMBL1916240,chembl_dataset,1.1958996524092338,1,,1.1958996524092338,1.1958996524092338
CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,CC(=O)N[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,fang_2217,fang_dataset,1.387425423,1,,1.387425423,1.387425423
CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,fang_2655,fang_dataset,1.803341015,1,,1.803341015,1.803341015
CC(=O)N[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,CHEMBL5192201,chembl_dataset,1.1595671932336202,1,,1.1595671932336202,1.1595671932336202
CC(=O)Nc1c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc2c1C,CC(=O)Nc1c(-c2ccc(OCCN3CCCCC3)c(F)c2)cc2cnccc2c1C,E-0019106,openadmet_expansion_train,1.625312450961674,1,,1.625312450961674,1.625312450961674
CC(=O)Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,CC(=O)Nc1c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc2c1C,E-0018827,openadmet_expansion_train,1.2430380486862944,1,,1.2430380486862944,1.2430380486862944
CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cc(F)cc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CHEMBL472460,chembl_dataset,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
CC(=O)Nc1cc(-c2cc(F)cc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cc(F)cc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CHEMBL469520,chembl_dataset,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CHEMBL511440,chembl_dataset,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,CHEMBL487572,chembl_dataset,1.740362689494244,1,,1.740362689494244,1.740362689494244
CC(=O)Nc1cc(-c2cccc(N3CCC(O)CC3)n2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(N3CCC(O)CC3)n2)nc(-n2nc(C)cc2C)n1,CHEMBL521223,chembl_dataset,1.6434526764861874,1,,1.6434526764861874,1.6434526764861874
CC(=O)Nc1cc(-c2cccc(N3CCCOCC3)n2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(N3CCCOCC3)n2)nc(-n2nc(C)cc2C)n1,CHEMBL520036,chembl_dataset,1.977723605288848,1,,1.977723605288848,1.977723605288848
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,CHEMBL486162,chembl_dataset,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,CHEMBL520229,chembl_dataset,0.6020599913279624,1,,0.6020599913279624,0.6020599913279624
CC(=O)Nc1cc(-c2cccc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cccc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,CHEMBL469324,chembl_dataset,1.740362689494244,1,,1.740362689494244,1.740362689494244
CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,CHEMBL521029,chembl_dataset,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
CC(=O)Nc1cc(-c2cncc([O-])c2)nc(-n2nc(C)cc2C)n1,CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,CHEMBL486130,chembl_dataset,1.6232492903979006,1,,1.6232492903979006,1.6232492903979006
CC(=O)Nc1cc(CCC2CCNCC2)ccn1,CC(=O)Nc1cc(CCC2CCNCC2)ccn1,fang_1058,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,CHEMBL2409175,chembl_dataset,0.9731278535996988,1,,0.9731278535996988,0.9731278535996988
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN,CHEMBL3103192,chembl_dataset,0.8375884382355113,1,,0.8375884382355113,0.8375884382355113
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN(C)C,CHEMBL3103191,chembl_dataset,0.9324737646771531,1,,0.9324737646771531,0.9324737646771531
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN1CCOCC1,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN1CCOCC1,CHEMBL3810020,chembl_dataset,2.058426024457005,1,,2.058426024457005,2.058426024457005
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CCC[C@@H](N(C)C)C1,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CCC[C@@H](N(C)C)C1,CHEMBL3808583,chembl_dataset,1.229425847920695,1,,1.229425847920695,1.229425847920695
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CC[C@H](N(C)C)C1,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CC[C@H](N(C)C)C1,CHEMBL3808911,chembl_dataset,0.9324737646771531,1,,0.9324737646771531,0.9324737646771531
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1NCCCO,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1NCCCO,CHEMBL3809011,chembl_dataset,1.2704459080179626,1,,1.2704459080179626,1.2704459080179626
CC(=O)Nc1cc(Nc2cccc(-c3cccnc3)n2)ccn1,CC(=O)Nc1cc(Nc2cccc(-c3cccnc3)n2)ccn1,E-0014496,openadmet_expansion_train,1.964259630196849,1,,1.964259630196849,1.964259630196849
CC(=O)Nc1cc(Nc2ccccc2)cc(-c2ccnc(NC(=O)C3CCOCC3)c2)c1,CC(=O)Nc1cc(Nc2ccccc2)cc(-c2ccnc(NC(=O)C3CCOCC3)c2)c1,CHEMBL5191668,chembl_dataset,1.7827591926239972,1,,1.7827591926239972,1.7827591926239972
CC(=O)Nc1cc(S(=O)(=O)[N-]c2ccc(F)cc2F)cc2c1N(CCc1ccccc1)CC2,CC(=O)Nc1cc(S(=O)(=O)Nc2ccc(F)cc2F)cc2c1N(CCc1ccccc1)CC2,CHEMBL3581716,chembl_dataset,1.9336897089578944,1,,1.9336897089578944,1.9336897089578944
CC(=O)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,CC(=O)Nc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,E-0015978,openadmet_expansion_train,1.0086001717619175,1,,1.0086001717619175,1.0086001717619175
CC(=O)Nc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,CC(=O)Nc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,CHEMBL3589893,chembl_dataset,1.549493713215013,1,,1.549493713215013,1.549493713215013
CC(=O)Nc1ccc(-c2ccc(NC[C@@H]3CC34CCN(CC3CCOCC3)CC4)nn2)cc1,CC(=O)Nc1ccc(-c2ccc(NC[C@@H]3CC34CCN(CC3CCOCC3)CC4)nn2)cc1,CHEMBL5189893,chembl_dataset,1.230448921378274,1,,1.230448921378274,1.230448921378274
