Unnamed: 0,mol_id,SMILES,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled,hlm_value_scaled_log10_low,hlm_value_scaled_log10_high,dataset,scaling_was_applied,SMILES_standardized,preprocess_reason
3342,ASAP-0008644,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=N1 |&1:3|,70.0,1.8512583487190752,,1.7767011839884108,1.86308482532036,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,
3343,ASAP-0008646,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=N1 |&1:3|,14.0,1.1760912590556811,,1.1058506743851435,1.1872950546937378,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,
3344,ASAP-0008621,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1 |&1:3|,17.0,1.255272505103306,,1.1841233542396712,1.2666079535745092,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,
3345,ASAP-0008565,CNC(=O)CN1C=C(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=C4)C(C)C)N=CN=C3N2)C=N1 |&1:13|,119.0,2.0791812460476247,,2.004149341900059,2.0910757742464736,openadmet_polaris,True,CNC(=O)Cn1cc(-c2cc3c(N[C@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,
3346,ASAP-0008571,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCC(=O)NC4=C3)C(C)C)N=CN=C2N1 |&1:9|,52.0,1.724275869600789,,1.6501131644435714,1.736045737596542,openadmet_polaris,True,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,
3347,ASAP-0008576,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCC(=O)NC2=C1 |&1:3|,100.0,2.004321373782642,,1.9294189257142929,2.016197353512439,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,
3348,ASAP-0008581,CC(C)(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:4|,133.0,2.127104798364808,,2.0520009801013,2.1390096276886075,openadmet_polaris,True,CC(C)(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,
3349,ASAP-0008482,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CCC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:3|,99.0,2.0,,1.925105726809664,2.011874808220944,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,
3350,ASAP-0008484,CN1N=CC(C2=CC3=C(N[C@H](C4=CC=C5OCCOC5=C4)C(C)(C)C)N=CN=C3N2)=C1C#N |&1:10|,85.0,1.934498451243568,,1.8597385661971468,1.9463539972262744,openadmet_polaris,True,Cn1ncc(-c2cc3c(N[C@H](c4ccc5c(c4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,
3351,ASAP-0008485,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(=O)N(C)C)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:3|,142.0,2.155336037465062,,2.08019341942848,2.1672464237378293,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,
3352,ASAP-0008431,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCC(=O)NC2=C1 |o1:3|,31.0,1.505149978319906,,1.4320066872695982,1.516773278301586,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,
3353,ASAP-0008445,"C[C@H](C(=O)O)[C@H](NC(=O)C1=NC=NC2=C1C=CN2)C1=CC=C(Br)C=C1 |&1:1,&2:5|",5.0,0.7781512503836436,,0.7160033436347992,0.7881683711411677,openadmet_polaris,True,CC(C(=O)[O-])[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,
3354,ASAP-0008450,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |o1:3|,238.0,2.378397900948137,,2.303023169487512,2.390341518926754,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,
3355,ASAP-0008449,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |o1:3|,47.0,1.6812412373755872,,1.6072405038317428,1.69298784390957,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,
3356,ASAP-0008430,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCC(=O)NC2=C1 |o1:3|,10.0,1.0413926851582251,,0.9731278535996988,1.0523090996473234,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,
3357,ASAP-0008444,CCNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)N=CN=C2N1 |&1:10|,85.0,1.934498451243568,,1.8597385661971468,1.9463539972262744,openadmet_polaris,True,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,
3358,ASAP-0008418,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=N1 |&1:3|,56.0,1.7558748556724917,,1.6816029987308685,1.767660393845374,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,
3359,ASAP-0008399,CC(C)[C@H](NC1=NC=NC2=C1C(C(N)=O)=CN2)C1=CC=C2OCCOC2=C1 |&1:3|,143.0,2.1583624920952498,,2.0832158621559973,2.1702734529250427,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,
3360,ASAP-0008406,CNC(=O)C1=CNC2=NC=NC(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)=C12 |&1:13|,79.0,1.9030899869919435,,1.828402078491593,1.914935213567008,openadmet_polaris,True,CNC(=O)c1c[nH]c2ncnc(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)c12,
3361,ASAP-0008340,COC1=CC=C([C@H](CC2=NN=NN2)NC(=O)C2=NC=NC3=C2C=CN3)C=C1 |&1:6|,5.0,0.7781512503836436,,0.7160033436347992,0.7881683711411677,openadmet_polaris,True,COc1ccc([C@H](Cc2nnn[n-]2)NC(=O)c2ncnc3[nH]ccc23)cc1,
3362,ASAP-0008348,CNC(=O)C1=CC2=C(N[C@H](C3=CC=C4OCCOC4=C3)C(C)C)N=CN=C2N1 |&1:9|,79.0,1.9030899869919435,,1.828402078491593,1.914935213567008,openadmet_polaris,True,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,
3363,ASAP-0008327,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2CCCS(=O)(=O)C2=C1 |&1:3|,37.0,1.57978359661681,,1.506234359612126,1.5914653093294784,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,
3364,ASAP-0008288,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=CN(CC(N)=O)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:3|,99.0,2.0,,1.925105726809664,2.011874808220944,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,
3365,ASAP-0008279,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=C1 |o1:3|,64.0,1.812913356642856,,1.7384634394619525,1.824724448045649,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,
3366,ASAP-0008270,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=N1 |&1:3|,31.0,1.505149978319906,,1.4320066872695982,1.516773278301586,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,
3367,ASAP-0008275,CC(C)[C@H](NC1=NC=NC2=C1C=C(C1=C(C#N)N(C)N=C1)N2)C1=CC=C2OCCOC2=C1 |&1:3|,74.0,1.8750612633917,,1.8004421213362567,1.8868966289703588,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,
3368,ASAP-0000775,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1=NN(C)C=C1)C(=O)C1=CC=C(Cl)C=C12,519.0,2.716003343634799,,2.6404416827956583,2.727973709558688,openadmet_polaris,True,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,
3369,ASAP-0000774,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1=CC=NN1C)C(=O)C1=CC=C(Cl)C=C12,364.0,2.562292864456474,,2.486798729097594,2.5742535695980298,openadmet_polaris,True,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccc(Cl)cc12,
3370,ASAP-0000738,"CNC(=O)CN1C[C@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@H]2CC2CC2)C2=CC(Cl)=CC=C2C1=O |o1:7,22|",83.0,1.9242792860618816,,1.8495422520050169,1.936131556068728,openadmet_polaris,True,CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2CC2CC2)c2cc(Cl)ccc2C1=O,
3371,ASAP-0000733,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,23.0,1.380211241711606,,1.3079237036118816,1.391711200121372,openadmet_polaris,True,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,
3372,ASAP-0000627,"O=C(NC1=C2NC=C(C(=O)N[C@H]3C4=CC=CC=C4C[C@H]3C(=O)O)C2=CC=C1)NC1CC1 |&1:11,19|",6.0,0.8450980400142568,,0.7810369386211319,0.8553979966540688,openadmet_polaris,True,O=C(Nc1cccc2c(C(=O)N[C@H]3c4ccccc4CC3C(=O)[O-])c[nH]c12)NC1CC1,
3373,ASAP-0000591,COC1=CC=C([C@H](CC(=O)O)NC(=O)C2=NC=NC3=C2C=CN3)C=C1 |&1:6|,7.0,0.9030899869919436,,0.8375884382355113,0.9136019497291574,openadmet_polaris,True,COc1ccc([C@H](CC(=O)[O-])NC(=O)c2ncnc3[nH]ccc23)cc1,
3374,ASAP-0000528,"CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(OC[C@H](O)CN(C)C)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O |&1:7,&2:21|",8.0,0.9542425094393248,,0.8876173003357362,0.9649192942866426,openadmet_polaris,True,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(OC[C@H](O)CN(C)C)cc34)C2=O)c2cc(Cl)ccc2C1=O,
3375,ASAP-0000541,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC=CC=C2C1=O,3.0,0.6020599913279624,,0.5465426634781311,0.6110857334148726,openadmet_polaris,True,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2ccccc2C1=O,
3376,ASAP-0000502,COC1=CC=C2C(=C1)CCN(C1=NC=NC3=C1C=CN3)[C@H]2C(C)C |&1:20|,60.0,1.7853298350107671,,1.7109631189952756,1.7971289877965526,openadmet_polaris,True,COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,
3377,ASAP-0000450,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=C1 |&1:3|,50.0,1.7075701760979365,,1.6334684555795864,1.7193312869837267,openadmet_polaris,True,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,
3378,ASAP-0000453,CC(C)[C@H](CO)NC1=NC=NC2=C1C=CN2,6.0,0.8450980400142568,,0.7810369386211319,0.8553979966540688,openadmet_polaris,True,CC(C)[C@H](CO)Nc1ncnc2[nH]ccc12,
3379,ASAP-0000272,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=C(C=CC(F)=C2)C1=O,1.0,0.3010299956639812,,0.2648178230095364,0.3070679506612984,openadmet_polaris,True,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,
3380,ASAP-0000175,C=CC(=O)NC1=CC=CC(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC3=CC=CC=C23)=C1,1070.0,3.029789470831856,,2.954145988829548,3.0417715405023174,openadmet_polaris,True,C=CC(=O)Nc1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1,
3381,ASAP-0000136,O=C(O)C[C@H](NC(=O)C1=NC=NC2=C1C=CN2)C1=CC=C(Br)C=C1 |&1:4|,6.0,0.8450980400142568,,0.7810369386211319,0.8553979966540688,openadmet_polaris,True,O=C([O-])C[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,
3382,ASAP-0000132,O=C(NC1=CC=CC=C1)NC1=CC=C(C(=O)NC2C3=C(CC2C(=O)O)C(O)=CC=C3)C=C1,9.0,1.0,,0.9324737646771531,1.0108085975122063,openadmet_polaris,True,O=C(Nc1ccccc1)Nc1ccc(C(=O)NC2c3cccc([O-])c3CC2C(=O)[O-])cc1,
3383,ASAP-0022458,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(C(F)(F)F)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C21,614.0,2.788875115775417,,2.713288889562118,2.8008489958094165,openadmet_polaris,True,C=CC(=O)N1CCCc2ccc(N(Cc3cccc(C(F)(F)F)c3)C(=O)Cc3cncc4ccccc34)cc21,
3384,ASAP-0022456,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=C(F)C=CC=C34)C=C21,752.0,2.876794976200701,,2.8011841059512874,2.8887723813692205,openadmet_polaris,True,C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4c(F)cccc34)cc21,
3385,ASAP-0022459,C=CC(=O)N1CCCC2=CC=C(N(C(=O)CC3=CN=CC4=CC=CC=C34)N(C)C3=CC=CC(Cl)=C3)C=C21,1380.0,3.140193678578631,,3.0645328611315783,3.1521782275976027,openadmet_polaris,True,C=CC(=O)N1CCCc2ccc(N(C(=O)Cc3cncc4ccccc34)N(C)c3cccc(Cl)c3)cc21,
3386,ASAP-0000690,CC(C)NC[C@H](O)COC1=CC=CC2=CC=CC=C12 |&1:5|,25.5,1.423245873936808,,1.3506356082589543,1.434792380451327,openadmet_polaris,True,CC(C)NC[C@H](O)COc1cccc2ccccc12,
3387,ASAP-0000691,O=C(O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,216.0,2.3364597338485296,,2.261120063568901,2.3483983334155285,openadmet_polaris,True,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,
3388,ASAP-0031558,CC(C)[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:3|,639.0,2.806179973983887,,2.730588495125402,2.818154605386425,openadmet_polaris,True,CC(C)[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,
3389,ASAP-0031372,CC(C)C1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,242.0,2.385606273598312,,2.3102258491835026,2.3975507063827703,openadmet_polaris,True,CC(C)C1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,
3390,ASAP-0031411,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C=CS2)C12CCC2,463.0,2.6665179805548807,,2.590975511840649,2.678485600861156,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCc2sccc2C12CCC2,
3391,ASAP-0031442,CC1(CC(F)(F)F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,177.0,2.250420002308894,,2.1751637744919536,2.262346656643961,openadmet_polaris,True,CC1(CC(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,
3392,ASAP-0031187,"CCC1=CC=C([C@H]2C[C@H](C)CCN2C(=O)CC2=CN=CC3=CC=CC=C23)O1 |o1:6,8|",690.0,2.8394780473741985,,2.763877031495655,2.851454042980313,openadmet_polaris,True,CCc1ccc([C@H]2C[C@H](C)CCN2C(=O)Cc2cncc3ccccc23)o1,
3393,ASAP-0031242,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C1)N=CS2,10.8,1.0718820073061257,,1.0031157170998062,1.0828715028289269,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCc2scnc2C1,
3394,ASAP-0031213,CC1=CN=CC(CC(=O)N2CCC3=C(C=CS3)C2)=C1,10.2,1.0492180226701815,,0.9808211666443356,1.0601536873745667,openadmet_polaris,True,Cc1cncc(CC(=O)N2CCc3sccc3C2)c1,
3395,ASAP-0031146,CC(C)C1(F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,111.0,2.049218022670181,,1.9742352774430263,2.061105508122569,openadmet_polaris,True,CC(C)C1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,
3396,ASAP-0030055,COCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,23.8,1.3944516808262162,,1.3220538176955663,1.40596755624602,openadmet_polaris,True,COCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,
3397,ASAP-0029987,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=C(C(F)(F)F)O1 |a:9,32|",86.3,1.9410142437055693,,1.866240066363793,1.9528718385678352,openadmet_polaris,True,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)o1,
3398,ASAP-0029984,"O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=CS1 |a:9,32|",86.1,1.9400181550076632,,1.865246148741668,1.951875438639178,openadmet_polaris,True,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,
3399,ASAP-0029947,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)(F)F)CC1,78.5,1.9003671286564705,,1.8256857080217583,1.91221142495842,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,
3400,ASAP-0029694,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CO3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",38.6,1.5976951859255124,,1.5240584226362333,1.6093894848645047,openadmet_polaris,True,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,
3401,ASAP-0029657,CCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,82.6,1.9222062774390165,,1.847473944632788,1.934057873438194,openadmet_polaris,True,CCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,
3402,ASAP-0029741,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C(F)(F)F)O3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",97.7,1.9943171526696368,,1.9194337542304944,2.006190402434695,openadmet_polaris,True,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,
3403,ASAP-0029738,"C[C@@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)[C@H](C)C1 |a:1,18|",128.0,2.110589710299249,,2.0355097850895585,2.122491117349504,openadmet_polaris,True,C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,
3404,ASAP-0029707,CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,44.6,1.658964842664435,,1.5850544459866267,1.670698471209865,openadmet_polaris,True,CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,
3405,ASAP-0029604,CC(C)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,218.0,2.3404441148401185,,2.265100966221937,2.352383212292804,openadmet_polaris,True,CC(C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,
3406,ASAP-0029643,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C)O3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",13.4,1.1583624920952498,,1.088348752288529,1.1695333682882174,openadmet_polaris,True,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,
3407,ASAP-0029634,"C[C@H]1C[C@@H](C)N(C(=O)CC2=CN=CC3=CC=CC=C23)[C@@H](C)C1 |a:1,3,19|",382.0,2.583198773968623,,2.507693992654917,2.5951610023270533,openadmet_polaris,True,C[C@H]1C[C@@H](C)N(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,
3408,ASAP-0029560,"CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CS3)C3=CC(Cl)=CC=C3C2=O)=N1 |a:9,24|",80.3,1.910090545594068,,1.83538614167782,1.9219381373194808,openadmet_polaris,True,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,
3409,ASAP-0029539,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)F)CC1,34.5,1.550228353055094,,1.476831628512261,1.5618881276351215,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCC(C(F)F)CC1,
3410,ASAP-0029423,CC(F)(F)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,72.6,1.8668778143374989,,1.7922795990390168,1.878710178698896,openadmet_polaris,True,CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,
3411,ASAP-0029287,CC(C)CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,712.0,2.8530895298518657,,2.7774848211182843,2.865066053685698,openadmet_polaris,True,CC(C)CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,
3412,ASAP-0028999,O=C(CC1=CN=CC2=CC=CC=C12)N(CC1=CC=CC(Cl)=C1)C1=CC=C2N=CNC2=C1,368.0,2.56702636615906,,2.4915297752974697,2.5789874226362675,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2nc[n-]c2c1,
3413,ASAP-0028832,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC=C2C)C=C1,789.0,2.8976270912904414,,2.82201107708328,2.9096052322326043,openadmet_polaris,True,COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cnccc2C)cc1,
3414,ASAP-0028820,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:1|,274.0,2.439332693830263,,2.3639126857943453,2.451282791695256,openadmet_polaris,True,C[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,
3415,ASAP-0028818,CC1=NC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C2N1,498.0,2.6981005456233897,,2.6225455771245136,2.710069954159541,openadmet_polaris,True,Cc1nc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc2[n-]1,
3416,ASAP-0028833,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCN2N=CC=C2C1,103.0,2.0170333392987803,,1.942107308989356,2.028912698363332,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,
3417,ASAP-0028823,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(Cl)C=CC=C2C1,423.0,2.6273658565927325,,2.551840199689963,2.639331071694112,openadmet_polaris,True,O=C(Cc1cncc2ccccc12)N1CCc2c(Cl)cccc2C1,
3418,ASAP-0028819,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2 |o1:1|,273.0,2.437750562820388,,2.3623316518700257,2.449700503681978,openadmet_polaris,True,C[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,
3419,ASAP-0028872,C[C@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CCO1 |&1:1|,21.7,1.3560258571931227,,1.2839341134566091,1.3674975562139162,openadmet_polaris,True,C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CCO1,
3420,ASAP-0028881,C[C@H]1CN(C(=O)CC2=CN=CC3=CC=CC=C23)CCCO1 |&1:1|,18.2,1.2833012287035497,,1.2118677606566646,1.2946778105018926,openadmet_polaris,True,C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCCO1,
3421,ASAP-0028856,CC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,28.5,1.469822015978163,,1.3968964491425238,1.481413961253745,openadmet_polaris,True,CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,
3422,ASAP-0028844,CC1=NC2=C(CCN(C(=O)CC3=CN=CC4=CC=CC=C34)C2)N1C,13.1,1.14921911265538,,1.079325986752815,1.1603724774885216,openadmet_polaris,True,Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,
