SMILES_standardized,hlm_value_scaled_log10_epsilon_deduplicated,n_reps,y_std,y_min,y_max
CN1CCN(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,-1.0,1,,-1.0,-1.0
CN1CCN(c2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,1.1398790864012365,1,,1.1398790864012365,1.1398790864012365
CN1CCN(c2ccc(Nc3nc(Oc4cccc5c4C(=O)CC5)c4cc[nH]c4n3)cc2Cl)CC1,1.271841606536499,1,,1.271841606536499,1.271841606536499
CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccccc4C(=O)[N-]N)n3)cc2)CC1,1.4785664955938431,1,,1.4785664955938431,1.4785664955938431
CN1CCN(c2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,1.1398790864012365,1,,1.1398790864012365,1.1398790864012365
CN1CCN(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,1.4099331233312946,2,0.0,1.4099331233312946,1.4099331233312946
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,1.7489628612561614,1,,1.7489628612561614,1.7489628612561614
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,1.2278867046136734,1,,1.2278867046136734,1.2278867046136734
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,1.173186268412274,1,,1.173186268412274,1.173186268412274
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,1.2174839442139065,1,,1.2174839442139065,1.2174839442139065
CN1CCN(c2ccc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)cc2)CC1,1.4517864355242902,1,,1.4517864355242902,1.4517864355242902
CN1CCN(c2ccc3[nH]c(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)nc3c2)CC1,2.248341157,1,,2.248341157,2.248341157
CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,0.8573324964312685,1,,0.8573324964312685,0.8573324964312685
CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,-1.0,1,,-1.0,-1.0
CN1CCN(c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)CC1,1.0334237554869496,1,,1.0334237554869496,1.0334237554869496
CN1CCN(c2ccc3oc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,0.7993405494535817,1,,0.7993405494535817,0.7993405494535817
CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,1.2174839442139065,1,,1.2174839442139065,1.2174839442139065
CN1CCN(c2cccc(C#N)n2)CC1,0.675686709,1,,0.675686709,0.675686709
CN1CCN(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,1.4742162640762553,1,,1.4742162640762553,1.4742162640762553
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,1.8506462351830664,1,,1.8506462351830664,1.8506462351830664
CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,1.611723308007342,1,,1.611723308007342,1.611723308007342
CN1CCN(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,1.4653828514484182,1,,1.4653828514484182,1.4653828514484182
CN1CCN(c2cccc3c2CN(Cc2ccc(-c4ccc(Cl)cc4)cn2)CC3)CC1,-0.91721462968355,1,,-0.91721462968355,-0.91721462968355
CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,-1.0,1,,-1.0,-1.0
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)CC1,1.2013971243204515,1,,1.2013971243204515,1.2013971243204515
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCNCC4)cc2)n3C)CC1,-1.0,1,,-1.0,-1.0
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCOCC4)cc2)n3C)CC1,1.3117538610557542,1,,1.3117538610557542,1.3117538610557542
CN1CCN(c2nc(N)nc(C(C)(C)[Se]c3ccc4ccccc4c3)n2)CC1,1.6766936096248666,1,,1.6766936096248666,1.6766936096248666
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,2.869231719730976,1,,2.869231719730976,2.869231719730976
CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,2.4771212547196626,1,,2.4771212547196626,2.4771212547196626
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,1.449324093,1,,1.449324093,1.449324093
CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,1.974396541,1,,1.974396541,1.974396541
CN1CCNc2nc3ccccc3nc21,1.869255194,1,,1.869255194,1.869255194
CN1CCO[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.0969100130080565,1,,1.0969100130080565,1.0969100130080565
CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.4727564493172125,1,,1.4727564493172125,1.4727564493172125
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.413299764081252,1,,1.413299764081252,1.413299764081252
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,1.021189299069938,1,,1.021189299069938,1.021189299069938
CN1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)C[C@@H]1c1nc2ccccc2[nH]1,-1.4167005873268181,2,0.3605110515369132,-1.6716203965612624,-1.161780778092374
CN1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc2ccccc2[nH]1,-1.5037276591805753,2,0.12931374246765073,-1.595166283380062,-1.4122890349810886
CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,-1.9208187539523751,1,,-1.9208187539523751,-1.9208187539523751
CN1CC[C@@H](NC(=O)Nc2cccnc2)C[C@@H]1c1nc2ccccc2[nH]1,-1.5152967036850455,2,0.02313082880544762,-1.5316526695878427,-1.4989407377822486
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,2.938569756221061,1,,2.938569756221061,2.938569756221061
CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.9030899869919436,1,,0.9030899869919436,0.9030899869919436
CN1CC[C@@H](c2c([O-])cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,1.430671559,1,,1.430671559,1.430671559
CN1CC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.5910646070264992,1,,0.5910646070264992,0.5910646070264992
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,0.9253120914996495,1,,0.9253120914996495,0.9253120914996495
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,1.1583624920952498,1,,1.1583624920952498,1.1583624920952498
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)F)cc13,0.8115750058705934,1,,0.8115750058705934,0.8115750058705934
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)F)cc13,0.7101173651118162,1,,0.7101173651118162,0.7101173651118162
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)(F)F)cc13,0.7528164311882715,1,,0.7528164311882715,0.7528164311882715
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)F)cc13,0.693726948923647,1,,0.693726948923647,0.693726948923647
CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,1.503790683057181,1,,1.503790683057181,1.503790683057181
CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.9590413923210936,1,,0.9590413923210936,0.9590413923210936
CN1CC[C@H](N(C)C(=O)N2CC[C@H](n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)C2)C1,1.2041199826559248,1,,1.2041199826559248,1.2041199826559248
CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,2.8867726430544383,1,,2.8867726430544383,2.8867726430544383
CN1CC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,0.9344984512435676,1,,0.9344984512435676,0.9344984512435676
CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@@H](F)C1,-1.0087739243075051,1,,-1.0087739243075051,-1.0087739243075051
CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@H](F)C1,-1.214670164989233,1,,-1.214670164989233,-1.214670164989233
CN1CC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,0.6532125137753437,1,,0.6532125137753437,0.6532125137753437
CN1CC[NH+]=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,1.1986570869544226,1,,1.1986570869544226,1.1986570869544226
CN1CC[NH+]=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,1.0863598306747482,1,,1.0863598306747482,1.0863598306747482
CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,0.791409916,1,,0.791409916,0.791409916
CN1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2C1,2.857573704147496,1,,2.857573704147496,2.857573704147496
CN1CCc2nc(-c3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,1.8727388274726688,1,,1.8727388274726688,1.8727388274726688
CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,1.9084850188786493,1,,1.9084850188786493,1.9084850188786493
CN1CCc2nc(C(=O)NC3CN(C(=O)CO)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,1.6170003411208989,1,,1.6170003411208989,1.6170003411208989
CN1CCc2nc(C(=O)NC3CN(C(=O)N(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,1.967079734144497,1,,1.967079734144497,1.967079734144497
CN1CCc2nc(C(=O)NC3CN(C(=O)NC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,1.9995654882259823,1,,1.9995654882259823,1.9995654882259823
CN1CCc2nc(C(=O)NC3CN(C(=O)OC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,2.1473671077937864,1,,2.1473671077937864,2.1473671077937864
CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,1.9876662649262744,1,,1.9876662649262744,1.9876662649262744
CN1CCc2nc(C(=O)N[C@H]3CC(C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.675686709,1,,0.675686709,0.675686709
CN1CCc2nc(NC(=O)C3CCC(n4cnc5c(N)nc(Cl)nc54)CC3)sc2C1,1.5185139398778875,1,,1.5185139398778875,1.5185139398778875
CN1CCc2nc(NC(=O)C3CCC(n4cnc5c(N)nc(F)nc54)CC3)sc2C1,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,1.301160264,1,,1.301160264,1.301160264
CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,0.707995746,1,,0.707995746,0.707995746
CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,1.1335389083702174,1,,1.1335389083702174,1.1335389083702174
CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,1.367765791,1,,1.367765791,1.367765791
CN1CCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,1.414973347970818,1,,1.414973347970818,1.414973347970818
CN1C[C@@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,1.582063362911709,1,,1.582063362911709,1.582063362911709
CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,0.2787536009528289,1,,0.2787536009528289,0.2787536009528289
CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,0.8692317197309762,1,,0.8692317197309762,0.8692317197309762
CN1C[C@@H]2CCC(C1=O)N2c1ncc2[nH]nc(-c3cnn(C4CCC4)c3)c2n1,1.2219355998280053,1,,1.2219355998280053,1.2219355998280053
CN1C[C@@H]2C[C@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,-1.769551078621726,1,,-1.769551078621726,-1.769551078621726
CN1C[C@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,1.734799829588847,1,,1.734799829588847,1.734799829588847
CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,1.436162647040756,1,,1.436162647040756,1.436162647040756
CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,-1.853871964321762,1,,-1.853871964321762,-1.853871964321762
CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,-1.6382721639824072,1,,-1.6382721639824072,-1.6382721639824072
CN1Cc2c(nn(Cc3ccc(-c4ccccn4)cc3)c2Nc2ccccc2)N2C1=[NH+][C@@H]1CCC[C@@H]12,1.7708520116421442,1,,1.7708520116421442,1.7708520116421442
CN1Cc2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccccc2)N2C1=[NH+][C@@H]1CCC[C@@H]12,1.806179973983887,1,,1.806179973983887,1.806179973983887
CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,2.13664448,1,,2.13664448,2.13664448
CN1OC(CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,0.9030899869919436,1,,0.9030899869919436,0.9030899869919436
CN1O[C@@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,0.8450980400142568,1,,0.8450980400142568,0.8450980400142568
CN1O[C@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,0.9542425094393248,1,,0.9542425094393248,0.9542425094393248
CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC1)C2,0.0791812460476248,1,,0.0791812460476248,0.0791812460476248
CN1[C@@H]2CC[C@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,0.993700695,1,,0.993700695,0.993700695
CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC1)C2,0.1139433523068367,1,,0.1139433523068367,0.1139433523068367
CNC(=O)/C=C/c1ccc(-c2cnc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c([O-])c1,0.4471580313422192,1,,0.4471580313422192,0.4471580313422192
CNC(=O)/C=C/c1ccc(-c2ncc(N(C)[C@@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c([O-])c1,0.2304489213782739,1,,0.2304489213782739,0.2304489213782739
CNC(=O)/C=C/c1ccc(-c2ncc(N(C)[C@H]3C[C@H]4CC[C@@H](C3)N4)nn2)c([O-])c1,0.4313637641589873,1,,0.4313637641589873,0.4313637641589873
CNC(=O)C(CC(C)C)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)c1cnc2ccccc2c1,2.7481880270062,1,,2.7481880270062,2.7481880270062
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccc(F)cc2)C1,2.35761091,1,,2.35761091,2.35761091
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,2.447729993,1,,2.447729993,2.447729993
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccccc2Cl)C1,2.649622021,1,,2.649622021,2.649622021
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,2.398082434,1,,2.398082434,2.398082434
CNC(=O)C1CCN(Cc2ncc(-c3ccc(F)cc3)o2)CC1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)C1Cc2c(cc(F)c(F)c2F)N1C(=O)COc1ccc(Cl)cc1,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
CNC(=O)C1Cc2cc(F)c(F)cc2N1C(=O)COc1ccc(F)cc1,0.2787536009528289,1,,0.2787536009528289,0.2787536009528289
CNC(=O)C1Cc2cc(F)ccc2N1C(=O)COc1ccc(Cl)cc1,0.2041199826559248,1,,0.2041199826559248,0.2041199826559248
CNC(=O)C1Cc2cc(F)ccc2N1C(=O)COc1ccc(F)cc1,-0.3010299956639812,1,,-0.3010299956639812,-0.3010299956639812
CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(C)cc1,0.380211241711606,1,,0.380211241711606,0.380211241711606
CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(Cl)c(F)c1,0.5185139398778874,1,,0.5185139398778874,0.5185139398778874
CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(Cl)cc1,0.414973347970818,1,,0.414973347970818,0.414973347970818
CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccc(F)cc1,0.1139433523068367,1,,0.1139433523068367,0.1139433523068367
CNC(=O)C1Cc2ccccc2N1C(=O)COc1ccccc1,0.146128035678238,1,,0.146128035678238,0.146128035678238
CNC(=O)C1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,2.289894278,1,,2.289894278,2.289894278
CNC(=O)CC1CCN(c2ncccn2)CC1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)CCc1nc(-c2ccccn2)no1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)CCn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,-0.5228787452803376,1,,-0.5228787452803376,-0.5228787452803376
CNC(=O)CN(C)c1cccc(F)c1C#N,0.675686709,1,,0.675686709,0.675686709
CNC(=O)CN1CCCN(C(=O)c2c(C)nn(-c3ccccc3)c2Cl)CC1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.6893088591236205,1,,1.6893088591236205,1.6893088591236205
CNC(=O)COc1cnn(-c2cc(C#N)c3ccncc3c2)c1,0.6812412373755872,1,,0.6812412373755872,0.6812412373755872
CNC(=O)COc1cnn(-c2cc(C#N)cc3cnccc23)c1,0.5314789170422551,1,,0.5314789170422551,0.5314789170422551
CNC(=O)COc1cnn(-c2ccc3ccncc3c2)c1,0.919078092376074,1,,0.919078092376074,0.919078092376074
CNC(=O)COc1ncccc1Nc1cccc(-c2cccnc2)n1,1.3944516808262162,1,,1.3944516808262162,1.3944516808262162
CNC(=O)Cc1cc(Nc2nccc(-c3cccnc3)n2)ccn1,1.3159703454569178,1,,1.3159703454569178,1.3159703454569178
CNC(=O)Cc1cccc(N(C)c2cc(-c3cccnc3)ccn2)n1,1.2253092817258628,1,,1.2253092817258628,1.2253092817258628
CNC(=O)Cc1cccc(N(C)c2nccc(-c3cccnc3)n2)c1,1.5987905067631152,1,,1.5987905067631152,1.5987905067631152
CNC(=O)Cc1cccc(Nc2cc(-c3cccnc3)ccn2)n1,1.2810333672477277,1,,1.2810333672477277,1.2810333672477277
CNC(=O)Cc1cccc(Nc2cccc(-c3cccc(F)c3)n2)n1,1.4265112613645752,1,,1.4265112613645752,1.4265112613645752
CNC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,0.7481880270062004,1,,0.7481880270062004,0.7481880270062004
CNC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)c1,1.577491799837225,1,,1.577491799837225,1.577491799837225
CNC(=O)Cc1cccc(Nc2nccc(-c3cccnc3)n2)n1,1.1072099696478683,1,,1.1072099696478683,1.1072099696478683
CNC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,-1.0,1,,-1.0,-1.0
CNC(=O)Cc1cccc(Nc2nccc(-c3cnccn3)n2)n1,1.380211241711606,1,,1.380211241711606,1.380211241711606
CNC(=O)Cc1cccc(OCCN2CCCCC2)c1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,2.033568496,1,,2.033568496,2.033568496
CNC(=O)Cc1nc(-c2cncc(C)c2)cs1,0.767601068,1,,0.767601068,0.767601068
CNC(=O)Cc1noc(-c2ccc3ncccc3c2)n1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)Cn1ccc2cc(OC)ccc21,0.675686709,1,,0.675686709,0.675686709
CNC(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,0.5797835966168101,1,,0.5797835966168101,0.5797835966168101
CNC(=O)N1CCC(OC2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)CC1,0.9493900066449128,1,,0.9493900066449128,0.9493900066449128
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)c1c[nH]c2c(C(C)C)nc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
CNC(=O)c1c[nH]c2ccc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,1.1139433523068367,1,,1.1139433523068367,1.1139433523068367
CNC(=O)c1c[nH]c2cnc(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)cc12,0.8388490907372553,1,,0.8388490907372553,0.8388490907372553
CNC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,0.8750612633917001,1,,0.8750612633917001,0.8750612633917001
CNC(=O)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CNC(=O)c1cc(C2CCN(C)CC2)ncn1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)c1ccc(-c2cc3cnccc3c(C)c2NC)cc1,1.677606952720493,1,,1.677606952720493,1.677606952720493
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,1.058995094,1,,1.058995094,1.058995094
CNC(=O)c1ccc(F)cc1[C@@H](C)Oc1cc(-c2cn(C)nc2C)cnc1N,1.4471580313422192,1,,1.4471580313422192,1.4471580313422192
CNC(=O)c1ccc(F)cc1[C@@H](C)Oc1nc(-c2cccnc2OC)cnc1N,1.880813592280792,1,,1.880813592280792,1.880813592280792
CNC(=O)c1ccc(N(C)C2CCC2)nn1,1.394504213,1,,1.394504213,1.394504213
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
CNC(=O)c1ccc(N2CCCC2)nc1,1.650200637,1,,1.650200637,1.650200637
CNC(=O)c1ccc(N2CCCc3cc(OC)ccc3C2)nn1,1.073168262,1,,1.073168262,1.073168262
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,1.448226941,1,,1.448226941,1.448226941
CNC(=O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ncc(C(F)(F)F)cc2Cl)cc1,1.931457870689005,1,,1.931457870689005,1.931457870689005
CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)c1ccc2c(c1)c(-c1nc3c(-n4cc(CN(C)C)cn4)ccnc3[nH]1)cn2C,-1.8239087409443189,1,,-1.8239087409443189,-1.8239087409443189
CNC(=O)c1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,1.6138418218760693,1,,1.6138418218760693,1.6138418218760693
CNC(=O)c1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,1.4653828514484182,1,,1.4653828514484182,1.4653828514484182
CNC(=O)c1ccc2nc(C)cc(Sc3cccc(OC)c3)c2c1,1.9258275746247424,1,,1.9258275746247424,1.9258275746247424
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1,1.216482597,1,,1.216482597,1.216482597
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,0.819280647,1,,0.819280647,0.819280647
CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1.173696047,1,,1.173696047,1.173696047
CNC(=O)c1cn(C)nc1CC1CCN(Cc2cnc(-c3ccc(OC)cc3)nc2)CC1,0.675686709,1,,0.675686709,0.675686709
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,1.535926741,1,,1.535926741,1.535926741
CNC(=O)c1cnc(Oc2cc(C(=O)Nc3cnc(C)cn3)cc3oc(C)cc23)cn1,1.0043213737826426,1,,1.0043213737826426,1.0043213737826426
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(CN(C)C)c(C)n4)n3)cc12,-1.2291479883578558,1,,-1.2291479883578558,-1.2291479883578558
CNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c([O-])cc2O)c1-c1ccc(CN2CCCCC2)cc1,-1.5177287669604316,2,0.0323554318655329,-1.5406075122407692,-1.494850021680094
CNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c([O-])cc2O)c1-c1ccc(CN2CCOCC2)cc1,-1.2755101035288248,2,0.032416477998958575,-1.298432014944073,-1.2525881921135766
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)CCc2ccccc2)CC1,2.313316625,1,,2.313316625,2.313316625
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,2.011138895,1,,2.011138895,2.011138895
CNC1(C#Cc2c(F)ccc3c2[nH]c2c(=O)n(C)ccc23)CCC1,1.252853030979893,1,,1.252853030979893,1.252853030979893
CNC1(C)CCN(c2cnc3nc(Sc4ccnc(N)c4Cl)ccc3n2)CC1,0.4771212547196624,1,,0.4771212547196624,0.4771212547196624
