SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_deduplicated,n_reps,y_std,y_min,y_max
CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,fang_1836,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,fang_922,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CN1CCN(C(=O)COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CN1CCN(C(=O)COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016643,openadmet_expansion_train,2.5,1,,2.5,2.5
CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,E-0014813,openadmet_expansion_train,15.1,1,,15.1,15.1
CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,CN1CCN(C(=O)Nc2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,E-0014384,openadmet_expansion_train,53.8,1,,53.8,53.8
CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21,fang_1272,fang_dataset,9.091000004921732,1,,9.091000004921732,9.091000004921732
CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,CN1CCN(C(=O)c2ccc3cc(CCNc4ncnc5ccc(C#N)cc45)ccc3c2)CC1,fang_2834,fang_dataset,81.84000005575973,1,,81.84000005575973,81.84000005575973
CN1CCN(C2CCN(c3ccc(Nc4nc(Oc5cccc6c5C(=O)CC6)c5cc[nH]c5n4)cc3)CC2)CC1,CN1CCN(C2CCN(c3ccc(Nc4nc(Oc5cccc6c5C(=O)CC6)c5cc[nH]c5n4)cc3)CC2)CC1,CHEMBL5200984,chembl_dataset,93.0,1,,93.0,93.0
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,CHEMBL251975,chembl_dataset,6.0,1,,6.0,6.0
CN1CCN(CCCCCN2c3cc(Cl)ccc3Sc3cccnc32)CC1,CN1CCN(CCCCCN2c3cc(Cl)ccc3Sc3cccnc32)CC1.Cl.Cl,CHEMBL5595359,chembl_dataset,50.0,1,,50.0,50.0
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCN(C)C4=O)CC1,E-0014796,openadmet_expansion_train,8.8,1,,8.8,8.8
CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCNC4=O)CC1,CN1CCN(CCCOc2ccc3sc4c(c3c2)SCCNC4=O)CC1,E-0014624,openadmet_expansion_train,11.6,1,,11.6,11.6
CN1CCN(CCCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,CN1CCN(CCCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,E-0012919,openadmet_expansion_train,31.8,1,,31.8,31.8
CN1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CN1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0017105,openadmet_expansion_train,1.0,1,,1.0,1.0
CN1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,CN1CCN(CCOc2cc3[nH]c4c(=O)n(C)ccc4c3cc2F)CC1,E-0016527,openadmet_expansion_train,7.1,1,,7.1,7.1
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,E-0014770,openadmet_expansion_train,27.5,1,,27.5,27.5
CN1CCN(CCOc2ccc(-c3csc4cncn34)cc2)CC1,CN1CCN(CCOc2ccc(-c3csc4cncn34)cc2)CC1,E-0019255,openadmet_expansion_train,21.2,1,,21.2,21.2
CN1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,CN1CCN(CCOc2ccc3c([nH]c4c(=O)n(C)ccc43)c2F)CC1,E-0016528,openadmet_expansion_train,2.4,1,,2.4,2.4
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,E-0017706,openadmet_expansion_train,8.2,1,,8.2,8.2
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0015885,openadmet_expansion_train,2.2,1,,2.2,2.2
CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1=O,CN1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1=O,E-0016376,openadmet_expansion_train,4.1,1,,4.1,4.1
CN1CCN(CCOc2ccccc2N)CC1,CN1CCN(CCOc2ccccc2N)CC1,fang_684,fang_dataset,8.02599999264807,1,,8.02599999264807,8.02599999264807
CN1CCN(CCOc2nn(-c3ccccc3F)c3ccc(F)cc23)C1=O,CN1CCN(CCOc2nn(-c3ccccc3F)c3ccc(F)cc23)C1=O,CHEMBL3799372,chembl_dataset,1000.0,1,,1000.0,1000.0
CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,CHEMBL3297762,chembl_dataset,5.9,1,,5.9,5.9
CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(F)c4)cn32)C2CCCCC2)CC1,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(F)c4)cn32)C2CCCCC2)CC1,CHEMBL3297761,chembl_dataset,6.7,1,,6.7,6.7
CN1CCN(Cc2ccc(NC(=O)c3[nH]ncc3Nc3ncnc4[nH]ccc34)cc2)CC1,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,CHEMBL4077071,chembl_dataset,13.3,1,,13.3,13.3
CN1CCN(Cc2ccc(Nc3cc(-c4cccc(F)c4)ccn3)cc2)CC1,CN1CCN(Cc2ccc(Nc3cc(-c4cccc(F)c4)ccn3)cc2)CC1,E-0014557,openadmet_expansion_train,13.4,1,,13.4,13.4
CN1CCN(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,CN1CCN(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,E-0014556,openadmet_expansion_train,1.6,1,,1.6,1.6
CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,CHEMBL2022968,chembl_dataset,645.7,1,,645.7,645.7
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,E-0015017,openadmet_expansion_train,76.3,1,,76.3,76.3
CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2F)CC1,CN1CCN(Cc2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2F)CC1,E-0015403,openadmet_expansion_train,98.4,1,,98.4,98.4
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C(=O)C1,CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)C(=O)C1,E-0014634,openadmet_expansion_train,130.9,1,,130.9,130.9
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012159,openadmet_expansion_train,22.9,1,,22.9,22.9
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1=O,CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1=O,E-0014633,openadmet_expansion_train,21.8,1,,21.8,21.8
CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2F)CC1,CN1CCN(Cc2ccc(Nc3nccc(-c4cccc(N5CCOCC5)c4)n3)cc2F)CC1,E-0015404,openadmet_expansion_train,94.7,1,,94.7,94.7
CN1CCN(Cc2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,CN1CCN(Cc2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,E-0015014,openadmet_expansion_train,55.2,1,,55.2,55.2
CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,fang_248,fang_dataset,340.61500038915545,1,,340.61500038915545,340.61500038915545
CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,CN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,fang_2280,fang_dataset,33.903999971371384,1,,33.903999971371384,33.903999971371384
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,fang_126,fang_dataset,124.47400002184384,1,,124.47400002184384,124.47400002184384
CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,CN1CCN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C(C)(C)C1,fang_2238,fang_dataset,42.20399996457196,1,,42.20399996457196,42.20399996457196
CN1CCN(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,CN1CCN(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,E-0013763,openadmet_expansion_train,23.0,1,,23.0,23.0
CN1CCN(c2cc(CN(C)[C@H]3CCCc4cccnc43)ncn2)CC1,CN1CCN(c2cc(CN(C)[C@H]3CCCc4cccnc43)ncn2)CC1,CHEMBL4203703,chembl_dataset,226.0,1,,226.0,226.0
CN1CCN(c2cc(F)cc(-c3ccnc(Nc4ccc(CC(N)=O)cc4)n3)c2)CC1,CN1CCN(c2cc(F)cc(-c3ccnc(Nc4ccc(CC(N)=O)cc4)n3)c2)CC1,E-0011946,openadmet_expansion_train,20.2,1,,20.2,20.2
CN1CCN(c2ccc(-c3ccn4c(-c5cccc6ncsc56)cnc4c3)cc2)CC1,CN1CCN(c2ccc(-c3ccn4c(-c5cccc6ncsc56)cnc4c3)cc2)CC1,CHEMBL4788637,chembl_dataset,192.0,1,,192.0,192.0
CN1CCN(c2ccc(-c3ccn4c(-c5csc6cncnc56)cnc4c3)cc2)CC1,CN1CCN(c2ccc(-c3ccn4c(-c5csc6cncnc56)cnc4c3)cc2)CC1,CHEMBL4761728,chembl_dataset,100.0,1,,100.0,100.0
CN1CCN(c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)CC1,CN1CCN(c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)CC1,CHEMBL3408207,chembl_dataset,0.064,1,,0.064,0.064
CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CHEMBL1983268,chembl_dataset,33.0,1,,33.0,33.0
CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2)CC1,CHEMBL3805899,chembl_dataset,24.0,1,,24.0,24.0
CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1,CHEMBL3805123,chembl_dataset,25.0,1,,25.0,25.0
CN1CCN(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,CN1CCN(c2ccc(NC(=O)c3cc4cc(-c5cn(C)cn5)ccn4n3)cc2)CC1,E-0016727,openadmet_expansion_train,7.6,1,,7.6,7.6
CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,CN1CCN(c2ccc(NC(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)cc2)CC1,fang_1178,fang_dataset,525.8589997513212,1,,525.8589997513212,525.8589997513212
CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,fang_240,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CN1CCN(c2ccc(Nc3cc(-c4cccs4)[nH]n3)cc2)CC1,CN1CCN(c2ccc(Nc3cc(-c4cccs4)n[nH]3)cc2)CC1,CHEMBL4475689,chembl_dataset,0.0232,1,,0.0232,0.0232
CN1CCN(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,CN1CCN(c2ccc(Nc3cc(N)n4nccc4n3)cc2)CC1,E-0012243,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,CN1CCN(c2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012885,openadmet_expansion_train,13.8,1,,13.8,13.8
CN1CCN(c2ccc(Nc3nc(Oc4cccc5c4C(=O)CC5)c4cc[nH]c4n3)cc2Cl)CC1,CN1CCN(c2ccc(Nc3nc(Oc4cccc5c4C(=O)CC5)c4cc[nH]c4n3)cc2Cl)CC1,CHEMBL5184675,chembl_dataset,18.7,1,,18.7,18.7
CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccccc4C(=O)[N-]N)n3)cc2)CC1,CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccccc4C(=O)NN)n3)cc2)CC1,CHEMBL5395494,chembl_dataset,30.1,1,,30.1,30.1
CN1CCN(c2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,CN1CCN(c2ccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,E-0012857,openadmet_expansion_train,13.8,1,,13.8,13.8
CN1CCN(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,CN1CCN(c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1,E-0012852,openadmet_expansion_train,9.1,1,,9.1,9.1
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,CHEMBL1272140,chembl_dataset,25.7,2,0.0,25.7,25.7
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,CHEMBL1793892,chembl_dataset,56.1,1,,56.1,56.1
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CHEMBL1738758,chembl_dataset,16.9,1,,16.9,16.9
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,CHEMBL1933576,chembl_dataset,14.9,1,,14.9,14.9
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,CHEMBL1933582,chembl_dataset,16.5,1,,16.5,16.5
CN1CCN(c2ccc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)cc2)CC1,CN1CCN(c2ccc(OC3CCN(C(=O)c4n[nH]c5ccccc45)CC3)cc2)CC1,E-0012889,openadmet_expansion_train,28.3,1,,28.3,28.3
CN1CCN(c2ccc3[nH]c(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)nc3c2)CC1,CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,fang_2982,fang_dataset,177.15000013493594,1,,177.15000013493594,177.15000013493594
CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016708,openadmet_expansion_train,7.2,1,,7.2,7.2
CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,E-0016634,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)CC1,CN1CCN(c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)CC1,E-0017226,openadmet_expansion_train,10.8,1,,10.8,10.8
CN1CCN(c2ccc3oc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,CN1CCN(c2ccc3oc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,E-0017293,openadmet_expansion_train,6.3,1,,6.3,6.3
CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,E-0012764,openadmet_expansion_train,16.5,1,,16.5,16.5
CN1CCN(c2cccc(C#N)n2)CC1,CN1CCN(c2cccc(C#N)n2)CC1,fang_2755,fang_dataset,4.73900000328012,1,,4.73900000328012,4.73900000328012
CN1CCN(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,CN1CCN(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,E-0012898,openadmet_expansion_train,29.8,1,,29.8,29.8
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,E-0015210,openadmet_expansion_train,70.9,1,,70.9,70.9
CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,E-0011893,openadmet_expansion_train,40.9,1,,40.9,40.9
CN1CCN(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,CN1CCN(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,E-0012859,openadmet_expansion_train,29.2,1,,29.2,29.2
CN1CCN(c2cccc3c2CN(Cc2ccc(-c4ccc(Cl)cc4)cn2)CC3)CC1,CN1CCN(c2cccc3c2CN(Cc2ccc(-c4ccc(Cl)cc4)cn2)CC3)CC1,CHEMBL4763676,chembl_dataset,0.121,1,,0.121,0.121
CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,E-0016724,openadmet_expansion_train,13.6,1,,13.6,13.6
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,E-0017172,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)CC1,E-0017230,openadmet_expansion_train,15.9,1,,15.9,15.9
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCNCC4)cc2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCNCC4)cc2)n3C)CC1,E-0017751,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCOCC4)cc2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCOCC4)cc2)n3C)CC1,E-0017691,openadmet_expansion_train,20.5,1,,20.5,20.5
CN1CCN(c2nc(N)nc(C(C)(C)[Se]c3ccc4ccccc4c3)n2)CC1,CN1CCN(c2nc(N)nc(C(C)(C)[Se]c3ccc4ccccc4c3)n2)CC1,CHEMBL5436003,chembl_dataset,47.5,1,,47.5,47.5
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL498411,chembl_dataset,740.0,1,,740.0,740.0
CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL496555,chembl_dataset,300.0,1,,300.0,300.0
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,fang_913,fang_dataset,28.139999993603016,1,,28.139999993603016,28.139999993603016
CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,fang_2682,fang_dataset,94.27499998314232,1,,94.27499998314232,94.27499998314232
CN1CCNc2nc3ccccc3nc21,CN1CCNc2nc3ccccc3nc21,fang_2499,fang_dataset,74.00399991924215,1,,74.00399991924215,74.00399991924215
CN1CCO[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CCO[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017558,openadmet_expansion_train,12.5,1,,12.5,12.5
CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017482,openadmet_expansion_train,29.7,1,,29.7,29.7
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017714,openadmet_expansion_train,25.9,1,,25.9,25.9
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0017011,openadmet_expansion_train,10.5,1,,10.5,10.5
CN1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043435,chembl_dataset,0.0451,2,0.033658282784479666,0.0213,0.0689
CN1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043436,chembl_dataset,0.032049999999999995,2,0.00940452018978108,0.0254,0.0387
CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043433,chembl_dataset,0.012,1,,0.012,0.012
CN1CC[C@@H](NC(=O)Nc2cccnc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2cccnc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043439,chembl_dataset,0.03055,2,0.0016263455967290604,0.0294,0.0317
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015110,openadmet_expansion_train,868.1,1,,868.1,868.1
CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016848,openadmet_expansion_train,8.0,1,,8.0,8.0
CN1CC[C@@H](c2c([O-])cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,fang_1438,fang_dataset,26.95700002253245,1,,26.95700002253245,26.95700002253245
CN1CC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,CN1CC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0017093,openadmet_expansion_train,3.9,1,,3.9,3.9
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,CHEMBL5091124,chembl_dataset,8.42,1,,8.42,8.42
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,CHEMBL5079863,chembl_dataset,14.4,1,,14.4,14.4
