SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log1p_deduplicated,n_reps,y_std,y_min,y_max
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCF)CC4)c2)CC1,CHEMBL1793892,chembl_dataset,4.044804116661965,1,,4.044804116661965,4.044804116661965
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,CHEMBL1738758,chembl_dataset,2.884800712846709,1,,2.884800712846709,2.884800712846709
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,CHEMBL1933576,chembl_dataset,2.766319109226186,1,,2.766319109226186,2.766319109226186
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCNC5=O)n3)c2)CC1,CHEMBL1933582,chembl_dataset,2.862200880929469,1,,2.862200880929469,2.862200880929469
CN1CCN(c2ccc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)cc2)CC1,CN1CCN(c2ccc(OC3CCN(C(=O)c4n[nH]c5ccccc45)CC3)cc2)CC1,E-0012889,openadmet_expansion_train,3.3775875160230218,1,,3.3775875160230218,3.3775875160230218
CN1CCN(c2ccc3[nH]c(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)nc3c2)CC1,CN1CCN(c2ccc3nc(-c4cc(C(C)(C)C)c(OCCCC(=O)NCCCN=[N+]=[N-])c(C(C)(C)C)c4)[nH]c3c2)CC1,fang_2982,fang_dataset,5.182625892809273,1,,5.182625892809273,5.182625892809273
CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CN1CCN(c2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016708,openadmet_expansion_train,2.1041341542702074,1,,2.1041341542702074,2.1041341542702074
CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,CN1CCN(c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,E-0016634,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)CC1,CN1CCN(c2ccc3cc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)CC1,E-0017226,openadmet_expansion_train,2.468099531471619,1,,2.468099531471619,2.468099531471619
CN1CCN(c2ccc3oc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,CN1CCN(c2ccc3oc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,E-0017293,openadmet_expansion_train,1.9878743481543453,1,,1.9878743481543453,1.9878743481543453
CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,CN1CCN(c2cccc(-c3ccnc(Nc4cccc(CC(N)=O)c4)n3)c2)CC1,E-0012764,openadmet_expansion_train,2.862200880929469,1,,2.862200880929469,2.862200880929469
CN1CCN(c2cccc(C#N)n2)CC1,CN1CCN(c2cccc(C#N)n2)CC1,fang_2755,fang_dataset,1.7472849796977743,1,,1.7472849796977743,1.7472849796977743
CN1CCN(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,CN1CCN(c2cccc(Nc3cccc(-c4cccc(F)c4)n3)c2)CC1,E-0012898,openadmet_expansion_train,3.427514689979529,1,,3.427514689979529,3.427514689979529
CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,CN1CCN(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)C1=O,E-0015210,openadmet_expansion_train,4.275276264727001,1,,4.275276264727001,4.275276264727001
CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,CN1CCN(c2cccc(Nc3nc(-c4ccc(F)cc4)cs3)c2)CC1,E-0011893,openadmet_expansion_train,3.735285826928092,1,,3.735285826928092,3.735285826928092
CN1CCN(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,CN1CCN(c2cccc(Nc3nccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,E-0012859,openadmet_expansion_train,3.407841924380824,1,,3.407841924380824,3.407841924380824
CN1CCN(c2cccc3c2CN(Cc2ccc(-c4ccc(Cl)cc4)cn2)CC3)CC1,CN1CCN(c2cccc3c2CN(Cc2ccc(-c4ccc(Cl)cc4)cn2)CC3)CC1,CHEMBL4763676,chembl_dataset,0.1142211440900228,1,,0.1142211440900228,0.1142211440900228
CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,CN1CCN(c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)CC1,E-0016724,openadmet_expansion_train,2.681021528714291,1,,2.681021528714291,2.681021528714291
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4)CC2)n3C)CC1,E-0017172,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4F)CC2)n3C)CC1,E-0017230,openadmet_expansion_train,2.827313621929028,1,,2.827313621929028,2.827313621929028
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCNCC4)cc2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCNCC4)cc2)n3C)CC1,E-0017751,openadmet_expansion_train,0.0,1,,0.0,0.0
CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCOCC4)cc2)n3C)CC1,CN1CCN(c2cnc3c(c2)cc(C(=O)Nc2ccc(N4CCOCC4)cc2)n3C)CC1,E-0017691,openadmet_expansion_train,3.068052935133617,1,,3.068052935133617,3.068052935133617
CN1CCN(c2nc(N)nc(C(C)(C)[Se]c3ccc4ccccc4c3)n2)CC1,CN1CCN(c2nc(N)nc(C(C)(C)[Se]c3ccc4ccccc4c3)n2)CC1,CHEMBL5436003,chembl_dataset,3.881563797943437,1,,3.881563797943437,3.881563797943437
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL498411,chembl_dataset,6.608000625296087,1,,6.608000625296087,6.608000625296087
CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CN1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,CHEMBL496555,chembl_dataset,5.707110264748875,1,,5.707110264748875,5.707110264748875
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,fang_913,fang_dataset,3.372111800547533,1,,3.372111800547533,3.372111800547533
CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,fang_2682,fang_dataset,4.556767446582987,1,,4.556767446582987,4.556767446582987
CN1CCNc2nc3ccccc3nc21,CN1CCNc2nc3ccccc3nc21,fang_2499,fang_dataset,4.317541444370758,1,,4.317541444370758,4.317541444370758
CN1CCO[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CCO[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017558,openadmet_expansion_train,2.602689685444384,1,,2.602689685444384,2.602689685444384
CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017482,openadmet_expansion_train,3.4242626545931514,1,,3.4242626545931514,3.4242626545931514
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017714,openadmet_expansion_train,3.292126286607793,1,,3.292126286607793,3.292126286607793
CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0017011,openadmet_expansion_train,2.4423470353692043,1,,2.4423470353692043,2.4423470353692043
CN1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043435,chembl_dataset,0.0438532039498396,2,0.03221137026815537,0.0210763256019162,0.066630082297763
CN1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043436,chembl_dataset,0.03152635580954585,2,0.009112591780367637,0.0250827803674631,0.0379699312516286
CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043433,chembl_dataset,0.0119285708652738,1,,0.0119285708652738,0.0119285708652738
CN1CC[C@@H](NC(=O)Nc2cccnc2)C[C@@H]1c1nc2ccccc2[nH]1,CN1CC[C@@H](NC(=O)Nc2cccnc2)C[C@@H]1c1nc2ccccc2[nH]1,CHEMBL2043439,chembl_dataset,0.03009201768035505,2,0.0015781342698559862,0.028976108236517,0.0312079271241931
CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,CN1CC[C@@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015110,openadmet_expansion_train,6.767458193443415,1,,6.767458193443415,6.767458193443415
CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016848,openadmet_expansion_train,2.19722457733622,1,,2.19722457733622,2.19722457733622
CN1CC[C@@H](c2c([O-])cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,fang_1438,fang_dataset,3.330667616277596,1,,3.330667616277596,3.330667616277596
CN1CC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,CN1CC[C@@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0017093,openadmet_expansion_train,1.589235205116581,1,,1.589235205116581,1.589235205116581
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(C)(F)F)cc13,CHEMBL5091124,chembl_dataset,2.242835088588272,1,,2.242835088588272,2.242835088588272
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)C(F)(F)F)cc13,CHEMBL5079863,chembl_dataset,2.734367509419584,1,,2.734367509419584,2.734367509419584
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)(F)F)cc13,CHEMBL5086545,chembl_dataset,2.012232791986386,1,,2.012232791986386,2.012232791986386
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C(F)F)cc13,CHEMBL5081803,chembl_dataset,1.81319474994812,1,,1.81319474994812,1.81319474994812
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)(F)F)cc13,CHEMBL5078388,chembl_dataset,1.8961194845522973,1,,1.8961194845522973,1.8961194845522973
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)F)cc13,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(OC(F)F)cc13,CHEMBL5093316,chembl_dataset,1.7817091333745536,1,,1.7817091333745536,1.7817091333745536
CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017713,openadmet_expansion_train,3.493472657771326,1,,3.493472657771326,3.493472657771326
CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0017010,openadmet_expansion_train,2.312535423847214,1,,2.312535423847214,2.312535423847214
CN1CC[C@H](N(C)C(=O)N2CC[C@H](n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)C2)C1,CN1CC[C@H](N(C)C(=O)N2CC[C@H](n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)C2)C1,CHEMBL394823,chembl_dataset,2.833213344056216,1,,2.833213344056216,2.833213344056216
CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,CN1CC[C@H](Oc2ccc(-c3ccc4ccncc4c3)cc2)C1,E-0015109,openadmet_expansion_train,6.648336671803215,1,,6.648336671803215,6.648336671803215
CN1CC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,CN1CC[C@H](Oc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,E-0016847,openadmet_expansion_train,2.26176309847379,1,,2.26176309847379,2.26176309847379
CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@@H](F)C1,CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@@H](F)C1,CHEMBL5209502,chembl_dataset,0.0934903430873389,1,,0.0934903430873389,0.0934903430873389
CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@H](F)C1,CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@H](F)C1,CHEMBL5193253,chembl_dataset,0.059211859631846,1,,0.059211859631846,0.059211859631846
CN1CC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,CN1CC[C@H]1COc1ccc2c(c1)[nH]c1c(=O)n(C)ccc12,E-0017092,openadmet_expansion_train,1.7047480922384253,1,,1.7047480922384253,1.7047480922384253
CN1CC[NH+]=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,CN1CCN=C1COc1ccc2c(c1)c1cc3ccncc3nc1n2C,E-0011764,openadmet_expansion_train,2.8213788864092133,1,,2.8213788864092133,2.8213788864092133
CN1CC[NH+]=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,CN1CCN=C1COc1ccc2c(c1)c1nc3cnccc3nc1n2C,E-0011309,openadmet_expansion_train,2.580216829592325,1,,2.580216829592325,2.580216829592325
CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,CN1CCc2ccc(C(=O)NCCC(=O)Nc3cccnc3)cc21,fang_2170,fang_dataset,1.9721346893510685,1,,1.9721346893510685,1.9721346893510685
CN1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2C1,CN1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2C1,CHEMBL5189859,chembl_dataset,6.581193768469438,1,,6.581193768469438,6.581193768469438
CN1CCc2nc(-c3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,CN1CCc2nc(-c3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,E-0016689,openadmet_expansion_train,4.325456283185488,1,,4.325456283185488,4.325456283185488
CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL257207,chembl_dataset,4.406719247264253,1,,4.406719247264253,4.406719247264253
CN1CCc2nc(C(=O)NC3CN(C(=O)CO)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)NC3CN(C(=O)CO)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL255346,chembl_dataset,3.747148362237912,1,,3.747148362237912,3.747148362237912
CN1CCc2nc(C(=O)NC3CN(C(=O)N(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)NC3CN(C(=O)N(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL257206,chembl_dataset,4.540098189244376,1,,4.540098189244376,4.540098189244376
CN1CCc2nc(C(=O)NC3CN(C(=O)NC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)NC3CN(C(=O)NC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL271315,chembl_dataset,4.614129927359564,1,,4.614129927359564,4.614129927359564
CN1CCc2nc(C(=O)NC3CN(C(=O)OC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)NC3CN(C(=O)OC(C)(C)C)CCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL271316,chembl_dataset,4.951592753462473,1,,4.951592753462473,4.951592753462473
CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CN1CCc2nc(C(=O)N[C@@H]3CCCC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,CHEMBL245678,chembl_dataset,4.58700621536042,1,,4.58700621536042,4.58700621536042
CN1CCc2nc(C(=O)N[C@H]3CC(C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,CN1CCc2nc(C(=O)N[C@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,fang_2357,fang_dataset,1.7472849796977743,1,,1.7472849796977743,1.7472849796977743
CN1CCc2nc(NC(=O)C3CCC(n4cnc5c(N)nc(Cl)nc54)CC3)sc2C1,CN1CCc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(Cl)nc54)CC3)sc2C1,CHEMBL5090932,chembl_dataset,3.5263605246161616,1,,3.5263605246161616,3.5263605246161616
CN1CCc2nc(NC(=O)C3CCC(n4cnc5c(N)nc(F)nc54)CC3)sc2C1,CN1CCc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(F)nc54)CC3)sc2C1,CHEMBL5075110,chembl_dataset,2.6390573296152584,1,,2.6390573296152584,2.6390573296152584
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1,fang_1291,fang_dataset,3.044808110171624,1,,3.044808110171624,3.044808110171624
CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,CN1CCc2nc(NC(=O)c3cncn3-c3ccccc3)sc2C1,fang_1075,fang_dataset,1.809108106748352,1,,1.809108106748352,1.809108106748352
CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,CN1CCc2nc(Nc3ccn4nc(C(=O)NC5CCN(c6ccncc6)CC5)cc4c3)sc2C1,E-0016720,openadmet_expansion_train,2.681021528714291,1,,2.681021528714291,2.681021528714291
CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1,fang_1163,fang_dataset,3.191381290525888,1,,3.191381290525888,3.191381290525888
CN1CCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1CCn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CHEMBL5184483,chembl_dataset,3.295836866004329,1,,3.295836866004329,3.295836866004329
CN1C[C@@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,CN1C[C@@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,E-0014320,openadmet_expansion_train,3.6686767467964168,1,,3.6686767467964168,3.6686767467964168
CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,CN1C[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,E-0014225,openadmet_expansion_train,1.0647107369924282,1,,1.0647107369924282,1.0647107369924282
CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,CN1C[C@@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,E-0014273,openadmet_expansion_train,2.128231705849268,1,,2.128231705849268,2.128231705849268
CN1C[C@@H]2CCC(C1=O)N2c1ncc2[nH]nc(-c3cnn(C4CCC4)c3)c2n1,CN1C[C@@H]2CC[C@H](C1=O)N2c1ncc2[nH]nc(-c3cnn(C4CCC4)c3)c2n1,CHEMBL5286909,chembl_dataset,2.871868286331605,1,,2.871868286331605,2.871868286331605
CN1C[C@@H]2C[C@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,CN1C[C@@H]2C[C@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,CHEMBL5187604,chembl_dataset,0.0168571170664229,1,,0.0168571170664229,0.0168571170664229
CN1C[C@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,CN1C[C@H](COc2nccc3c2[nH]c2cc(Cl)ccc23)CCC1=O,E-0014321,openadmet_expansion_train,4.012772908528289,1,,4.012772908528289,4.012772908528289
CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,CN1C[C@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)CCC1=O,E-0014224,openadmet_expansion_train,1.4586150226995167,1,,1.4586150226995167,1.4586150226995167
CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,CN1C[C@H](Cn2ccc3c([nH]c4cc(F)ccc43)c2=O)CCC1=O,E-0014272,openadmet_expansion_train,3.342861804649192,1,,3.342861804649192,3.342861804649192
CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(C)ccc3n2)cn1,CHEMBL5171632,chembl_dataset,0.0139029051689914,1,,0.0139029051689914,0.0139029051689914
CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,CN1C[C@H]2C[C@@H]1C[C@@H]2n1cc(Nc2nc(NC3(C)CC3)c3c(=O)n(CC(F)F)ccc3n2)cn1,CHEMBL5184407,chembl_dataset,0.0227394869694894,1,,0.0227394869694894,0.0227394869694894
CN1Cc2c(nn(Cc3ccc(-c4ccccn4)cc3)c2Nc2ccccc2)N2C1=[NH+][C@@H]1CCC[C@@H]12,CN1Cc2c(nn(Cc3ccc(-c4ccccn4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,CHEMBL3770158,chembl_dataset,4.0943445622221,1,,4.0943445622221,4.0943445622221
CN1Cc2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccccc2)N2C1=[NH+][C@@H]1CCC[C@@H]12,CN1Cc2c(nn(Cc3ccc(C(F)(F)F)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,CHEMBL3770523,chembl_dataset,4.174387269895637,1,,4.174387269895637,4.174387269895637
CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,CN1N=C(SCc2ccc(Cl)cc2Cl)Sc2c1cnn(C)c2=O,fang_3021,fang_dataset,4.927079757660086,1,,4.927079757660086,4.927079757660086
CN1OC(CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1OC(CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CHEMBL5091198,chembl_dataset,2.19722457733622,1,,2.19722457733622,2.19722457733622
CN1O[C@@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1O[C@@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CHEMBL5077493,chembl_dataset,2.079441541679836,1,,2.079441541679836,2.079441541679836
CN1O[C@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CN1O[C@H](CO)Cn2nc3c(c2C1=O)CN(C(=O)Nc1ccc(F)c(Cl)c1)CC3,CHEMBL5088526,chembl_dataset,2.302585092994046,1,,2.302585092994046,2.302585092994046
CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC1)C2,CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,E-0014873,openadmet_expansion_train,0.7884573603642702,1,,0.7884573603642702,0.7884573603642702
CN1[C@@H]2CC[C@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,fang_62,fang_dataset,2.384717922908123,1,,2.384717922908123,2.384717922908123
CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC1)C2,CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,E-0014872,openadmet_expansion_train,0.832909122935104,1,,0.832909122935104,0.832909122935104
