Unnamed: 0,mol_id,SMILES,hlm_value_unscaled,hlm_value_unscaled_log1p,hlm_value_scaled,hlm_value_scaled_log1p,dataset,scaling_was_applied,SMILES_standardized,SMILES_std_reason
4284,E-0013841,COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,44.5,3.817712325956905,44.5,3.817712325956905,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,
4285,E-0013842,COCCNC(=O)c1ccc2c(c1)c(-c1cncc(OC)c1)cn2C,86.2,4.468204330914934,86.2,4.468204330914934,openadmet_expansion_train,False,COCCNC(=O)c1ccc2c(c1)c(-c1cncc(OC)c1)cn2C,
4286,E-0013843,c1cc2ccc(-c3ccc(OCCN4CCCC4)cc3)cc2cn1,11.6,2.533696813957432,11.6,2.533696813957432,openadmet_expansion_train,False,c1cc2ccc(-c3ccc(OCCN4CCCC4)cc3)cc2cn1,
4287,E-0013844,COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)cc1,24.0,3.218875824868201,24.0,3.218875824868201,openadmet_expansion_train,False,COCCNC(=O)c1ccc(-c2ccc3ccncc3c2)cc1,
4288,E-0013845,CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cn1,20.0,3.044522437723423,20.0,3.044522437723423,openadmet_expansion_train,False,CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cn1,
4289,E-0013846,CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,57.7,4.072439726834051,57.7,4.072439726834051,openadmet_expansion_train,False,CNc1cc2ccncc2cc1-c1ccc(OCCN2CCCCC2)cc1,
4290,E-0013847,CNc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,12.6,2.6100697927420065,12.6,2.6100697927420065,openadmet_expansion_train,False,CNc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,
4291,E-0013848,COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,19.2,3.005682604407159,19.2,3.005682604407159,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,
4292,E-0013849,COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,14.3,2.72785282839839,14.3,2.72785282839839,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,
4293,E-0013850,COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,36.2,3.616308761279101,36.2,3.616308761279101,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,
4294,E-0013851,Cn1cc(-c2cncnc2)c2cc(OCCCN3CCCC3)ccc21,22.4,3.152736022363656,22.4,3.152736022363656,openadmet_expansion_train,False,Cn1cc(-c2cncnc2)c2cc(OCCCN3CCCC3)ccc21,
4295,E-0013852,c1cc(OCCN2CCCCC2)nc(-c2ccc3cnccc3c2)c1,175.9,5.17558460116574,175.9,5.17558460116574,openadmet_expansion_train,False,c1cc(OCCN2CCCCC2)nc(-c2ccc3cnccc3c2)c1,
4296,E-0013853,c1cc(OCCN2CCCCC2)cc(-c2ccc3cnccc3c2)c1,94.7,4.5612182984589085,94.7,4.5612182984589085,openadmet_expansion_train,False,c1cc(OCCN2CCCCC2)cc(-c2ccc3cnccc3c2)c1,
4297,E-0013855,CN(c1cncc(Cl)c1)C1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,1073.6,6.979703778294721,1073.6,6.979703778294721,openadmet_expansion_train,False,CN(c1cncc(Cl)c1)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,
4298,E-0013856,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,318.2,5.765817865575654,318.2,5.765817865575654,openadmet_expansion_train,False,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,
4299,E-0013857,O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,198.4,5.295312857527738,198.4,5.295312857527738,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1ccc2ncoc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,
4300,E-0013858,O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3cccc(Cl)c32)CC1,25.3,3.269568939183719,25.3,3.269568939183719,openadmet_expansion_train,False,O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3cccc(Cl)c32)CC1,
4301,E-0013859,Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc21,241.5,5.491001710377538,241.5,5.491001710377538,openadmet_expansion_train,False,Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc21,
4302,E-0013860,Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,137.4,4.93014804318357,137.4,4.93014804318357,openadmet_expansion_train,False,Cn1nnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)cc21,
4303,E-0013861,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,261.8,5.571393286610456,261.8,5.571393286610456,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(Oc2cncc(Cl)c2)CC1,
4304,E-0013862,O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,79.3,4.385769620952716,79.3,4.385769620952716,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1ccc2ncsc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,
4305,E-0013863,O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,9.8,2.379546134130174,9.8,2.379546134130174,openadmet_expansion_train,False,O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3cc(Cl)ccc32)CC1,
4306,E-0013864,Clc1ccc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)cc1,49.8,3.927896354584436,49.8,3.927896354584436,openadmet_expansion_train,False,Clc1ccc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)cc1,
4307,E-0013865,O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,44.7,3.822098297900159,44.7,3.822098297900159,openadmet_expansion_train,False,O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cncc(Cl)c2)CC1,
4308,E-0013866,COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,30.7,3.456316680883235,30.7,3.456316680883235,openadmet_expansion_train,False,COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,
4309,E-0013867,COC1(C)CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,137.8,4.933034048072704,137.8,4.933034048072704,openadmet_expansion_train,False,COC1(C)CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4310,E-0013868,COC1(C)CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,156.8,5.061328408411774,156.8,5.061328408411774,openadmet_expansion_train,False,COC1(C)CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4311,E-0013869,COCC1CN([C@@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,27.2,3.339321977944068,27.2,3.339321977944068,openadmet_expansion_train,False,COCC1CN([C@@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4312,E-0013870,COCC1CN([C@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,10.3,2.424802725718295,10.3,2.424802725718295,openadmet_expansion_train,False,COCC1CN([C@H](COC)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4313,E-0013871,CC[C@@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,16.0,2.833213344056216,16.0,2.833213344056216,openadmet_expansion_train,False,CC[C@@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,
4314,E-0013872,CC[C@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,25.4,3.2733640101522705,25.4,3.2733640101522705,openadmet_expansion_train,False,CC[C@H](c1ccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)cc1)N1CC(COC)C1,
4315,E-0013873,CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,0.0,0.0,0.0,0.0,openadmet_expansion_train,False,CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,
4316,E-0013874,Nc1cc2ccncc2cc1-c1cc(OCCN2CCCCC2)ccn1,19.2,3.005682604407159,19.2,3.005682604407159,openadmet_expansion_train,False,Nc1cc2ccncc2cc1-c1cc(OCCN2CCCCC2)ccn1,
4317,E-0013875,COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,20.3,3.05870707271538,20.3,3.05870707271538,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,
4318,E-0013876,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,20.9,3.086486636822455,20.9,3.086486636822455,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,
4319,E-0013877,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,34.0,3.555348061489413,34.0,3.555348061489413,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,
4320,E-0013878,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,62.6,4.152613470346076,62.6,4.152613470346076,openadmet_expansion_train,False,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)c1,
4321,E-0013879,NC(=O)Cc1cccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)c1,19.4,3.0155349008501706,19.4,3.0155349008501706,openadmet_expansion_train,False,[NH-]S(=O)(=O)c1cccc(-c2cccc(Nc3cccc(CC(N)=O)c3)n2)c1,
4322,E-0013880,CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,100.9,4.623991940228679,100.9,4.623991940228679,openadmet_expansion_train,False,CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,
4323,E-0013881,Nc1cc2ccncc2cc1-c1ncc(OCCN2CCCCC2)cn1,21.5,3.1135153092103742,21.5,3.1135153092103742,openadmet_expansion_train,False,Nc1cc2ccncc2cc1-c1ncc(OCCN2CCCCC2)cn1,
4324,E-0013882,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,5.0,1.791759469228055,5.0,1.791759469228055,openadmet_expansion_train,False,O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,
4325,E-0013883,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)cc21,369.5,5.914853444736141,369.5,5.914853444736141,openadmet_expansion_train,False,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)cc21,
4326,E-0013884,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)(F)F)nc4)CC3)cc21,461.0,6.135564891081739,461.0,6.135564891081739,openadmet_expansion_train,False,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)(F)F)nc4)CC3)cc21,
4327,E-0013885,O=C(c1n[nH]c2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,10.5,2.4423470353692043,10.5,2.4423470353692043,openadmet_expansion_train,False,O=C(c1[nH]nc2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,
4328,E-0013886,Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,30.9,3.462606009790799,30.9,3.462606009790799,openadmet_expansion_train,False,Cc1nn(C)cc1OC1CCN(C(=O)c2[nH]nc3ccccc23)CC1,
4329,E-0013887,Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,56.1,4.044804116661965,56.1,4.044804116661965,openadmet_expansion_train,False,Cc1nn(C)cc1OC1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,
4330,E-0013888,Cn1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)n1,113.3,4.738826570800765,113.3,4.738826570800765,openadmet_expansion_train,False,Cn1ccc(OC2CCN(C(=O)c3[nH]nc4ccccc34)CC2)n1,
4331,E-0013889,Cn1cc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cn1,8.0,2.19722457733622,8.0,2.19722457733622,openadmet_expansion_train,False,Cn1cc(OC2CCN(C(=O)c3[nH]nc4ccccc34)CC2)cn1,
4332,E-0013890,O=C(c1n[nH]cc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,355.4,5.876053695596654,355.4,5.876053695596654,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,
4333,E-0013891,O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,100.2,4.617098756853365,100.2,4.617098756853365,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,
4334,E-0013892,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,32.7,3.517497837358316,32.7,3.517497837358316,openadmet_expansion_train,False,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)cc1OC,
4335,E-0013893,O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,24.6,3.242592351485517,24.6,3.242592351485517,openadmet_expansion_train,False,O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,
4336,E-0013894,CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,16.2,2.844909383819408,16.2,2.844909383819408,openadmet_expansion_train,False,CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,
4337,E-0013895,COc1cc2c(cn1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,2.3,1.1939224684724346,2.3,1.1939224684724346,openadmet_expansion_train,False,COc1cc2c(cn1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,
4338,E-0013896,CN(CCn1cnc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,459.8,6.132964109381682,459.8,6.132964109381682,openadmet_expansion_train,False,CN(CCn1cnc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,
4339,E-0013897,CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,5.8,1.916922612182061,5.8,1.916922612182061,openadmet_expansion_train,False,CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,
4340,E-0013898,CN(CCn1ccc2c([nH]c3cc(Cl)ccc32)c1=O)C1CCCCC1,64.0,4.174387269895637,64.0,4.174387269895637,openadmet_expansion_train,False,CN(CCn1ccc2c([nH]c3cc(Cl)ccc32)c1=O)C1CCCCC1,
4341,E-0013899,COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,11.0,2.4849066497880004,11.0,2.4849066497880004,openadmet_expansion_train,False,COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,
4342,E-0013900,O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,7.8,2.174751721484161,7.8,2.174751721484161,openadmet_expansion_train,False,O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,
4343,E-0013901,COCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,10.0,2.3978952727983707,10.0,2.3978952727983707,openadmet_expansion_train,False,COCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,
4344,E-0013909,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,123.5,4.824305715904762,123.5,4.824305715904762,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,
4345,E-0013910,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,59.0,4.0943445622221,59.0,4.0943445622221,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,
4346,E-0013911,CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,25.4,3.2733640101522705,25.4,3.2733640101522705,openadmet_expansion_train,False,CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,
4347,E-0013912,Cn1cc(C#N)c2cc(OCCCN3CCCC3)ccc21,10.8,2.468099531471619,10.8,2.468099531471619,openadmet_expansion_train,False,Cn1cc(C#N)c2cc(OCCCN3CCCC3)ccc21,
4348,E-0013913,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,85.0,4.454347296253507,85.0,4.454347296253507,openadmet_expansion_train,False,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,
4349,E-0013914,CC(=O)N[C@@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,24.8,3.250374491927572,24.8,3.250374491927572,openadmet_expansion_train,False,CC(=O)N[C@@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,
4350,E-0013915,Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,27.3,3.342861804649192,27.3,3.342861804649192,openadmet_expansion_train,False,Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,
4351,E-0013916,Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,5.2,1.824549292051046,5.2,1.824549292051046,openadmet_expansion_train,False,Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,
4352,E-0013917,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,67.3,4.223909766576744,67.3,4.223909766576744,openadmet_expansion_train,False,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,
4353,E-0013918,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,50.1,3.933784497209659,50.1,3.933784497209659,openadmet_expansion_train,False,O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,
4354,E-0013919,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)F)nc4)CC3)cc21,154.9,5.049214776063731,154.9,5.049214776063731,openadmet_expansion_train,False,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)F)nc4)CC3)cc21,
4355,E-0013920,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(C(F)(F)F)c4)CC3)cc21,577.8,6.360956994757329,577.8,6.360956994757329,openadmet_expansion_train,False,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(C(F)(F)F)c4)CC3)cc21,
4356,E-0013921,Cn1c(=O)n(C2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c2ccc(Cl)cc21,12.3,2.5877640352277083,12.3,2.5877640352277083,openadmet_expansion_train,False,Cn1c(=O)n(C2CCN(C(=O)c3[nH]nc4ccccc34)CC2)c2ccc(Cl)cc21,
4357,E-0013922,O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,17.4,2.91235066461494,17.4,2.91235066461494,openadmet_expansion_train,False,O=C(c1[nH]nc2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,
4358,E-0013923,Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,86.0,4.465908118654584,86.0,4.465908118654584,openadmet_expansion_train,False,Clc1cncc(OC2CCN(Cc3[nH]nc4cccnc34)CC2)c1,
4359,E-0013924,O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,410.0,6.018593214496234,410.0,6.018593214496234,openadmet_expansion_train,False,O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,
4360,E-0013925,O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,18.3,2.96010509591084,18.3,2.96010509591084,openadmet_expansion_train,False,O=C(c1[nH]ncc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,
4361,E-0013926,O=C(c1cc(-c2ccccc2C(F)(F)F)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,16.7,2.873564639579784,16.7,2.873564639579784,openadmet_expansion_train,False,O=C(c1cc(-c2ccccc2C(F)(F)F)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,
4362,E-0013927,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,26.7,3.3214324131932926,26.7,3.3214324131932926,openadmet_expansion_train,False,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)c(OC)c1,
4363,E-0013928,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,0.0,0.0,0.0,0.0,openadmet_expansion_train,False,O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,
4364,E-0013929,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,0.0,0.0,0.0,0.0,openadmet_expansion_train,False,O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,
4365,E-0013930,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,0.0,0.0,0.0,0.0,openadmet_expansion_train,False,O=C(c1[nH]nc2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,
4366,E-0013931,COCC1CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,23.6,3.202746442938317,23.6,3.202746442938317,openadmet_expansion_train,False,COCC1CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4367,E-0013932,COCC1CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,12.8,2.624668592163159,12.8,2.624668592163159,openadmet_expansion_train,False,COCC1CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,
4368,E-0013933,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,19.8,3.0349529867072724,19.8,3.0349529867072724,openadmet_expansion_train,False,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,
4369,E-0013934,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,17.8,2.933856869835904,17.8,2.933856869835904,openadmet_expansion_train,False,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,
4370,E-0013935,O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,9.1,2.312535423847214,9.1,2.312535423847214,openadmet_expansion_train,False,O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,
4371,E-0013936,Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,13.2,2.653241964607215,13.2,2.653241964607215,openadmet_expansion_train,False,Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,
4372,E-0013937,CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,19.7,3.030133700271324,19.7,3.030133700271324,openadmet_expansion_train,False,CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,
4373,E-0013941,c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,4.9,1.7749523509116738,4.9,1.7749523509116738,openadmet_expansion_train,False,c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,
4374,E-0013945,CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,653.1,6.483260244967167,653.1,6.483260244967167,openadmet_expansion_train,False,CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,
4375,E-0013947,c1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,25.3,3.269568939183719,25.3,3.269568939183719,openadmet_expansion_train,False,c1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,
4376,E-0013952,c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2c1,21.2,3.100092288878234,21.2,3.100092288878234,openadmet_expansion_train,False,c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2c1,
4377,E-0013955,Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,18.2,2.954910279033736,18.2,2.954910279033736,openadmet_expansion_train,False,Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,
4378,E-0013960,COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,64.6,4.183575695950044,64.6,4.183575695950044,openadmet_expansion_train,False,COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,
4379,E-0013961,Cn1cc(C(N)=O)c2cc(OCCCN3CCCC3)ccc21,5.7,1.9021075263969205,5.7,1.9021075263969205,openadmet_expansion_train,False,Cn1cc(C(N)=O)c2cc(OCCCN3CCCC3)ccc21,
4380,E-0013962,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,95.2,4.566429357671661,95.2,4.566429357671661,openadmet_expansion_train,False,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,
4381,E-0013963,Fc1cccc(-c2cccc(Nc3cc(C4CCNCC4)ccc3F)n2)c1,9.4,2.341805806147327,9.4,2.341805806147327,openadmet_expansion_train,False,Fc1cccc(-c2cccc(Nc3cc(C4CCNCC4)ccc3F)n2)c1,
4382,E-0013964,Fc1cccc(-c2cccc(Nc3cc(N4CCNCC4)ccc3F)n2)c1,11.0,2.4849066497880004,11.0,2.4849066497880004,openadmet_expansion_train,False,Fc1cccc(-c2cccc(Nc3cc(N4CCNCC4)ccc3F)n2)c1,
