SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_epsilon_deduplicated,n_reps,y_std,y_min,y_max
COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,COc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,E-0013866,openadmet_expansion_train,1.4871383754771863,1,,1.4871383754771863,1.4871383754771863
COc1ccc2c(c1)[nH]c1c(=O)n(CCN(C)C3CCCCC3)ccc12,COc1ccc2c(c1)[nH]c1c(=O)n(CCN(C)C3CCCCC3)ccc12,E-0013837,openadmet_expansion_train,1.7058637122839193,1,,1.7058637122839193,1.7058637122839193
COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,E-0013747,openadmet_expansion_train,0.2041199826559248,1,,0.2041199826559248,0.2041199826559248
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ccnc12,E-0014361,openadmet_expansion_train,1.0043213737826426,1,,1.0043213737826426,1.0043213737826426
COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,COc1ccc2c(c1)[nH]c1c(C(=O)NCCCN3CCCCC3)ncnc12,E-0014790,openadmet_expansion_train,0.8920946026904804,1,,0.8920946026904804,0.8920946026904804
COc1ccc2c(c1)[nH]c1c(C(=O)[O-])ccnc12,COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,E-0014716,openadmet_expansion_train,0.6812412373755872,1,,0.6812412373755872,0.6812412373755872
COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,COc1ccc2c(c1)[nH]c1c(C(N)=O)ccnc12,E-0014360,openadmet_expansion_train,2.2664668954402414,1,,2.2664668954402414,2.2664668954402414
COc1ccc2c(c1)[nH]c1c(C(N)=O)nccc12,COc1ccc2c(c1)[nH]c1c(C(N)=O)nccc12,E-0016241,openadmet_expansion_train,1.250420002308894,1,,1.250420002308894,1.250420002308894
COc1ccc2c(c1)[nH]c1c(C(N)=O)ncnc12,COc1ccc2c(c1)[nH]c1c(C(N)=O)ncnc12,E-0014164,openadmet_expansion_train,1.904715545278681,1,,1.904715545278681,1.904715545278681
COc1ccc2c(c1)c(C(=O)N1CCN(c3ccc(CN4CC(OC)C4)cc3)CC1)cn2C,COc1ccc2c(c1)c(C(=O)N1CCN(c3ccc(CN4CC(OC)C4)cc3)CC1)cn2C,E-0012136,openadmet_expansion_train,0.8750612633917001,1,,0.8750612633917001,0.8750612633917001
COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,COc1ccc2c(c1)c1cc(=O)n(CCCN3CCCCC3)nc1n2C,E-0014102,openadmet_expansion_train,1.173186268412274,1,,1.173186268412274,1.173186268412274
COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,COc1ccc2c(c1)c1cc(NC(=O)NCCN(C)C)nc(C)c1n2C,E-0011191,openadmet_expansion_train,1.3424226808222062,1,,1.3424226808222062,1.3424226808222062
COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,COc1ccc2c(c1)c1cc3ccncc3c(C)c1n2C,E-0010584,openadmet_expansion_train,1.957607287060096,1,,1.957607287060096,1.957607287060096
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2C,E-0001780,openadmet_expansion_train,2.2052043639481447,1,,2.2052043639481447,2.2052043639481447
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCCCC1,E-0011673,openadmet_expansion_train,1.649334858712142,1,,1.649334858712142,1.649334858712142
COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,COc1ccc2c(c1)c1cc3cnccc3c(C)c1n2CCN1CCOCC1,E-0011753,openadmet_expansion_train,2.141763230275788,1,,2.141763230275788,2.141763230275788
COc1ccc2c(c1)c1cc[nH]c(=O)c1n2CC(C)CN1CCCCC1,COc1ccc2c(c1)c1cc[nH]c(=O)c1n2CC(C)CN1CCCCC1,E-0012230,openadmet_expansion_train,1.831229693867064,1,,1.831229693867064,1.831229693867064
COc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,COc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,E-0013831,openadmet_expansion_train,2.49996186559619,1,,2.49996186559619,2.49996186559619
COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,E-0013992,openadmet_expansion_train,0.2787536009528289,1,,0.2787536009528289,0.2787536009528289
COc1ccc2c3cc(=O)n(CCCN4CCCCC4)nc3n(C)c2c1,COc1ccc2c3cc(=O)n(CCCN4CCCCC4)nc3n(C)c2c1,E-0014158,openadmet_expansion_train,1.110589710299249,1,,1.110589710299249,1.110589710299249
COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,COc1ccc2c3cc(=O)n(C[C@@H]4CCCN(C)C4)nc3n(C)c2c1,E-0014408,openadmet_expansion_train,0.9242792860618816,1,,0.9242792860618816,0.9242792860618816
COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,COc1ccc2c3cc(OC[C@@H]4CCCN(C)C4)nnc3n(C)c2c1,E-0014409,openadmet_expansion_train,0.5440680443502757,1,,0.5440680443502757,0.5440680443502757
COc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,COc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013661,openadmet_expansion_train,0.8976270912904415,1,,0.8976270912904415,0.8976270912904415
COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,E-0013744,openadmet_expansion_train,0.8195439355418687,1,,0.8195439355418687,0.8195439355418687
COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,E-0013899,openadmet_expansion_train,1.0413926851582251,1,,1.0413926851582251,1.0413926851582251
COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,COc1ccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc2n1,E-0011659,openadmet_expansion_train,1.235528446907549,1,,1.235528446907549,1.235528446907549
COc1ccc2oc3c(C)c4ccncc4cc3c2c1,COc1ccc2oc3c(C)c4ccncc4cc3c2c1,E-0010600,openadmet_expansion_train,2.049605612594973,1,,2.049605612594973,2.049605612594973
COc1cccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c1,COc1cccc(-c2cc(C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)[nH]n2)c1,E-0012712,openadmet_expansion_train,1.146128035678238,1,,1.146128035678238,1.146128035678238
COc1cccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]n2)n1,COc1cccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)n1,E-0014510,openadmet_expansion_train,1.230448921378274,1,,1.230448921378274,1.230448921378274
COc1cccc(-c2cc(C(=O)NCCCN3CCCCC3)on2)c1,COc1cccc(-c2cc(C(=O)NCCCN3CCCCC3)on2)c1,E-0012826,openadmet_expansion_train,1.021189299069938,1,,1.021189299069938,1.021189299069938
COc1cccc(-c2cc(C(=O)NCCN3CCCCC3)on2)c1,COc1cccc(-c2cc(C(=O)NCCN3CCCCC3)on2)c1,E-0012827,openadmet_expansion_train,0.8920946026904804,1,,0.8920946026904804,0.8920946026904804
COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,COc1cccc(-c2cc(N)n3nc(-c4ccccc4)cc3n2)c1,E-0011807,openadmet_expansion_train,1.6364878963533651,1,,1.6364878963533651,1.6364878963533651
COc1cccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)c1,COc1cccc(-c2cc3nc(-c4ccccc4)cc(N)n3n2)c1,E-0011870,openadmet_expansion_train,1.7024305364455252,1,,1.7024305364455252,1.7024305364455252
COc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,COc1cccc(-c2ccnc(Nc3ccc(CC(N)=O)cc3)n2)c1,E-0012254,openadmet_expansion_train,2.2377949932739227,1,,2.2377949932739227,2.2377949932739227
COc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,COc1cccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c1,E-0012207,openadmet_expansion_train,1.943988875073772,1,,1.943988875073772,1.943988875073772
COc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,COc1cccc(-c2ccnc(Nc3cccc(CC(N)=O)c3)n2)c1,E-0012765,openadmet_expansion_train,2.3068537486930087,1,,2.3068537486930087,2.3068537486930087
COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,COc1cccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0011305,openadmet_expansion_train,1.3673559210260189,1,,1.3673559210260189,1.3673559210260189
COc1cccc(Nc2cc(C)nc3ccc(-c4ncc[n-]4)cc23)c1,COc1cccc(Nc2cc(C)nc3ccc(-c4ncc[nH]4)cc23)c1,E-0012791,openadmet_expansion_train,1.8149131812750736,1,,1.8149131812750736,1.8149131812750736
COc1cccc(Nc2cc(C)nc3ccc(C(N)=O)cc23)c1,COc1cccc(Nc2cc(C)nc3ccc(C(N)=O)cc23)c1,E-0012814,openadmet_expansion_train,1.173186268412274,1,,1.173186268412274,1.173186268412274
COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,COc1cccc(Nc2nc(-c3ccccc3)cs2)c1,E-0011365,openadmet_expansion_train,2.1806992012960347,1,,2.1806992012960347,2.1806992012960347
COc1cccc(Nc2nccc(=O)[n-]2)c1,COc1cccc(Nc2nccc(=O)[nH]2)c1,E-0011670,openadmet_expansion_train,1.1903316981702914,1,,1.1903316981702914,1.1903316981702914
COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2[nH]nc4cccnc24)C3)c1,COc1cccc(O[C@@H]2[C@@H]3CC[C@H]2CN(Cc2n[nH]c4cccnc24)C3)c1,E-0015748,openadmet_expansion_train,1.967079734144497,1,,1.967079734144497,1.967079734144497
COc1cccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,COc1cccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,E-0012236,openadmet_expansion_train,1.1205739312058498,1,,1.1205739312058498,1.1205739312058498
COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,COc1cccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)ccc3c12,E-0014093,openadmet_expansion_train,2.526726867314636,1,,2.526726867314636,2.526726867314636
COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,E-0013746,openadmet_expansion_train,0.4623979978989561,1,,0.4623979978989561,0.4623979978989561
COc1cccc2c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)[nH]nc12,COc1cccc2c(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]c12,E-0014946,openadmet_expansion_train,1.3010299956639813,1,,1.3010299956639813,1.3010299956639813
COc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,COc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,E-0012135,openadmet_expansion_train,1.4533183400470375,1,,1.4533183400470375,1.4533183400470375
COc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,COc1cccc2c(C(=O)N3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015424,openadmet_expansion_train,1.4082399653118496,1,,1.4082399653118496,1.4082399653118496
COc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)[nH]nc12,COc1cccc2c(CN3C[C@H]4CC[C@@H](C3)[C@@H]4Oc3cncc(Cl)c3)n[nH]c12,E-0015348,openadmet_expansion_train,1.645422269349092,1,,1.645422269349092,1.645422269349092
COc1cccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,COc1cccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,E-0012819,openadmet_expansion_train,1.1702617153949575,1,,1.1702617153949575,1.1702617153949575
COc1cccc2c1c1ccn(CCCN3CCCCC3)c(=O)c1n2C,COc1cccc2c1c1ccn(CCCN3CCCCC3)c(=O)c1n2C,E-0013660,openadmet_expansion_train,2.1172712956557644,1,,2.1172712956557644,2.1172712956557644
COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,E-0013745,openadmet_expansion_train,0.9395192526186184,1,,0.9395192526186184,0.9395192526186184
COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,E-0013741,openadmet_expansion_train,1.0334237554869496,1,,1.0334237554869496,1.0334237554869496
COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,COc1ccccc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,E-0014401,openadmet_expansion_train,1.5740312677277188,1,,1.5740312677277188,1.5740312677277188
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,COc1ccccc1-c1cc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)[nH]n1,E-0012623,openadmet_expansion_train,1.0530784434834195,1,,1.0530784434834195,1.0530784434834195
COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,COc1ccccc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0014090,openadmet_expansion_train,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
COc1ccccc1-c1cc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)[nH]n1,COc1ccccc1-c1cc(C(=O)N2CCC(n3cnc4cc(Cl)ccc43)CC2)n[nH]1,E-0014604,openadmet_expansion_train,1.1931245983544616,1,,1.1931245983544616,1.1931245983544616
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)[nH]n1,COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014671,openadmet_expansion_train,2.462996612028056,1,,2.462996612028056,2.462996612028056
COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@H](OC2CCN(C4CC4)CC2)C3)[nH]n1,COc1ccccc1-c1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@H](OC2CCN(C4CC4)CC2)C3)n[nH]1,E-0014652,openadmet_expansion_train,1.60959440922522,1,,1.60959440922522,1.60959440922522
COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,COc1ccccc1-c1cc2nc(-c3ccccc3)cc(N)n2n1,E-0011835,openadmet_expansion_train,1.6812412373755872,1,,1.6812412373755872,1.6812412373755872
COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,COc1ccccc1Nc1nc(-c2ccc(F)cc2)cs1,E-0011667,openadmet_expansion_train,2.012837224705172,1,,2.012837224705172,2.012837224705172
COc1cccnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,COc1cccnc1-c1cc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n[nH]1,E-0014602,openadmet_expansion_train,0.99563519459755,1,,0.99563519459755,0.99563519459755
COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,COc1cccnc1-c1cc(C(=O)N2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015078,openadmet_expansion_train,1.260071387985075,1,,1.260071387985075,1.260071387985075
COc1cccnc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,COc1cccnc1-c1cc(CN2CCC(Oc3cncc(Cl)c3)CC2)[nH]n1,E-0015133,openadmet_expansion_train,2.069668096911596,1,,2.069668096911596,2.069668096911596
COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,COc1cccnc1-c1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3Oc2cncc(Cl)c2)[nH]n1,E-0015132,openadmet_expansion_train,2.309204179670408,1,,2.309204179670408,2.309204179670408
COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,COc1ccnc(-c2ccc(OCCN3CCCCC3)nc2NCc2ccccc2)n1,E-0014715,openadmet_expansion_train,2.308564413561238,1,,2.308564413561238,2.308564413561238
COc1ccnc2c(C(=O)N3C4CC3CN(c3ccc(N5CC(OC)C5)cc3)C4)cn(C)c12,COc1ccnc2c(C(=O)N3C4CC3CN(c3ccc(N5CC(OC)C5)cc3)C4)cn(C)c12,E-0014318,openadmet_expansion_train,1.9232440186302764,1,,1.9232440186302764,1.9232440186302764
COc1ccnc2c(C(=O)N3CCN(c4ccc(N5CC(OC)C5)cc4)CC3)cn(C)c12,COc1ccnc2c(C(=O)N3CCN(c4ccc(N5CC(OC)C5)cc4)CC3)cn(C)c12,E-0014198,openadmet_expansion_train,0.9684829485539352,1,,0.9684829485539352,0.9684829485539352
COc1cnc(C)cc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,COc1cnc(C)cc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)ccn3n2)CC1,E-0017739,openadmet_expansion_train,0.6901960800285137,1,,0.6901960800285137,0.6901960800285137
COc1cnc2cc3c(=O)n(CCCN4CCCCC4)ccn3c2c1,COc1cnc2cc3c(=O)n(CCCN4CCCCC4)ccn3c2c1,E-0014579,openadmet_expansion_train,1.1760912590556811,1,,1.1760912590556811,1.1760912590556811
COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC4CCN(C)C4)cc23)c1,E-0013841,openadmet_expansion_train,1.6483600109809315,1,,1.6483600109809315,1.6483600109809315
COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,E-0013789,openadmet_expansion_train,1.2068258760318498,1,,1.2068258760318498,1.2068258760318498
COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC4CN(C)C4)cc23)c1,E-0013850,openadmet_expansion_train,1.5587085705331658,1,,1.5587085705331658,1.5587085705331658
COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC4CNC4)cc23)c1,E-0013849,openadmet_expansion_train,1.155336037465062,1,,1.155336037465062,1.155336037465062
COc1cncc(-c2cn(C)c3ccc(OCC4(C)CNC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCC4(C)CNC4)cc23)c1,E-0013840,openadmet_expansion_train,1.1760912590556811,1,,1.1760912590556811,1.1760912590556811
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4)cc23)c1,E-0013876,openadmet_expansion_train,1.320146286111054,1,,1.320146286111054,1.320146286111054
COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCC4CCN4C)cc23)c1,E-0013877,openadmet_expansion_train,1.5314789170422551,1,,1.5314789170422551,1.5314789170422551
COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCC4CN(C)C4)cc23)c1,E-0013875,openadmet_expansion_train,1.307496037913213,1,,1.307496037913213,1.307496037913213
COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCC4CNC4)cc23)c1,E-0013848,openadmet_expansion_train,1.2833012287035497,1,,1.2833012287035497,1.2833012287035497
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0011306,openadmet_expansion_train,1.292256071356476,1,,1.292256071356476,1.292256071356476
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCCC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCCC4)cc23)c1,E-0013790,openadmet_expansion_train,1.530199698203082,1,,1.530199698203082,1.530199698203082
COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,E-0013787,openadmet_expansion_train,1.57978359661681,1,,1.57978359661681,1.57978359661681
COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,E-0013960,openadmet_expansion_train,1.810232517995084,1,,1.810232517995084,1.810232517995084
COc1cncc(-c2cn(C)c3ccc(OCCN4CCCCC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OCCN4CCCCC4)cc23)c1,E-0013791,openadmet_expansion_train,1.667452952889954,1,,1.667452952889954,1.667452952889954
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,E-0013909,openadmet_expansion_train,2.091666957595685,1,,2.091666957595685,2.091666957595685
COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,E-0013910,openadmet_expansion_train,1.7708520116421442,1,,1.7708520116421442,1.7708520116421442
COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,COc1cncc(-c2cn(C)c3cnc(OCCCN4CCCC4)cc23)c1,E-0014372,openadmet_expansion_train,0.9912260756924948,1,,0.9912260756924948,0.9912260756924948
COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,COc1cncc(-c2cn(C)c3ncc(OCCCN4CCCC4)cc23)c1,E-0014256,openadmet_expansion_train,1.230448921378274,1,,1.230448921378274,1.230448921378274
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)c1,E-0014279,openadmet_expansion_train,0.6334684555795865,1,,0.6334684555795865,0.6334684555795865
COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,COc1cncc(-c2nn(C)c3ccc(OCCCN4CCCC4)cc23)n1,E-0014370,openadmet_expansion_train,0.9493900066449128,1,,0.9493900066449128,0.9493900066449128
COc1cncc(-c2nn(CCCN3CCCC3)c3ccc([O-])cc23)c1,COc1cncc(-c2nn(CCCN3CCCC3)c3ccc(O)cc23)c1,E-0014485,openadmet_expansion_train,1.0413926851582251,1,,1.0413926851582251,1.0413926851582251
COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,COc1cncc(-n2cnc3ccc(OCCCN4CCCC4)cc32)c1,E-0014419,openadmet_expansion_train,-1.0,1,,-1.0,-1.0
COc1cncc(C2CCN(C(=O)c3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,COc1cncc(C2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0015794,openadmet_expansion_train,1.4578818967339924,1,,1.4578818967339924,1.4578818967339924
COc1cncc(C2CCN(Cc3[nH]ncc3-c3ccc4ncsc4c3)CC2)c1,COc1cncc(C2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)c1,E-0014675,openadmet_expansion_train,2.041392685158225,1,,2.041392685158225,2.041392685158225
COc1cncc(CN2CCN(C(=O)c3[nH]nc4cccnc34)CC2)c1,COc1cncc(CN2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014883,openadmet_expansion_train,-1.0,1,,-1.0,-1.0
COc1cncc(CN2CCN(C(=O)c3[nH]ncc3C#Cc3cncs3)CC2)c1,COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,E-0014755,openadmet_expansion_train,2.089905111439398,1,,2.089905111439398,2.089905111439398
COc1cncc(CN2CCN(Cc3[nH]nc4cccnc34)CC2)c1,COc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,E-0014783,openadmet_expansion_train,1.1986570869544226,1,,1.1986570869544226,1.1986570869544226
COc1cncc(OC2CCN(C(=O)c3[nH]nc(C)c3C(F)(F)F)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]c(C)c3C(F)(F)F)CC2)c1,E-0014613,openadmet_expansion_train,1.0334237554869496,1,,1.0334237554869496,1.0334237554869496
COc1cncc(OC2CCN(C(=O)c3[nH]nc(C)c3Cl)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]c(C)c3Cl)CC2)c1,E-0014614,openadmet_expansion_train,0.9777236052888476,1,,0.9777236052888476,0.9777236052888476
COc1cncc(OC2CCN(C(=O)c3[nH]nc4cc(-c5ccccn5)cnc34)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]c4cc(-c5ccccn5)cnc34)CC2)c1,E-0014885,openadmet_expansion_train,1.5705429398818975,1,,1.5705429398818975,1.5705429398818975
COc1cncc(OC2CCN(C(=O)c3[nH]nc4ccccc34)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c1,E-0014577,openadmet_expansion_train,1.1760912590556811,1,,1.1760912590556811,1.1760912590556811
COc1cncc(OC2CCN(C(=O)c3[nH]nc4cccnc34)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,E-0014578,openadmet_expansion_train,-0.6989700043360187,1,,-0.6989700043360187,-0.6989700043360187
COc1cncc(OC2CCN(C(=O)c3[nH]ncc3-c3ccc4ncccc4c3)CC2)c1,COc1cncc(OC2CCN(C(=O)c3n[nH]cc3-c3ccc4ncccc4c3)CC2)c1,E-0015070,openadmet_expansion_train,2.411451342137937,1,,2.411451342137937,2.411451342137937
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncn(C)c5cc4OC)[nH]n3)CC2)c1,COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncn(C)c5cc4OC)n[nH]3)CC2)c1,E-0014940,openadmet_expansion_train,1.2174839442139065,1,,1.2174839442139065,1.2174839442139065
