,Molecule Name,SMILES,HLM CLint,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled_log10_high,hlm_value_scaled_log10_low,dataset,data_year
832,E-0013880,CN1CCC(Oc2ccc(Nc3cccc(-c4cccnc4)n3)cc2)CC1,100.9,100.9,2.0081741840064264,2.0081741840064264,2.0081741840064264,openadmet_expansion_train,2026
833,E-0013881,Nc1cc2ccncc2cc1-c1ncc(OCCN2CCCCC2)cn1,21.5,21.5,1.3521825181113625,1.3521825181113625,1.3521825181113625,openadmet_expansion_train,2026
834,E-0013882,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,5.0,5.0,0.7781512503836436,0.7781512503836436,0.7781512503836436,openadmet_expansion_train,2026
835,E-0013883,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)nc4)CC3)cc21,369.5,369.5,2.568788212315347,2.568788212315347,2.568788212315347,openadmet_expansion_train,2026
836,E-0013884,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)(F)F)nc4)CC3)cc21,461.0,461.0,2.6646419755561257,2.6646419755561257,2.6646419755561257,openadmet_expansion_train,2026
837,E-0013885,O=C(c1n[nH]c2ccccc12)N1CCC(n2nnc3cc(Cl)ccc32)CC1,10.5,10.5,1.0606978403536116,1.0606978403536116,1.0606978403536116,openadmet_expansion_train,2026
838,E-0013886,Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,30.9,30.9,1.503790683057181,1.503790683057181,1.503790683057181,openadmet_expansion_train,2026
839,E-0013887,Cc1nn(C)cc1OC1CCN(C(=O)c2n[nH]cc2-c2ccccc2)CC1,56.1,56.1,1.7566361082458481,1.7566361082458481,1.7566361082458481,openadmet_expansion_train,2026
840,E-0013888,Cn1ccc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)n1,113.3,113.3,2.0580462303952816,2.0580462303952816,2.0580462303952816,openadmet_expansion_train,2026
841,E-0013889,Cn1cc(OC2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cn1,8.0,8.0,0.9542425094393249,0.9542425094393249,0.9542425094393249,openadmet_expansion_train,2026
842,E-0013890,O=C(c1n[nH]cc1-c1ccc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,355.4,355.4,2.551937695364837,2.551937695364837,2.551937695364837,openadmet_expansion_train,2026
843,E-0013891,O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,100.2,100.2,2.0051805125037805,2.0051805125037805,2.0051805125037805,openadmet_expansion_train,2026
844,E-0013892,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)cc1OC,32.7,32.7,1.5276299008713388,1.5276299008713388,1.5276299008713388,openadmet_expansion_train,2026
845,E-0013893,O=C(c1cc(-c2ccccc2Cl)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,24.6,24.6,1.4082399653118496,1.4082399653118496,1.4082399653118496,openadmet_expansion_train,2026
846,E-0013894,CCOCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,16.2,16.2,1.235528446907549,1.235528446907549,1.235528446907549,openadmet_expansion_train,2026
847,E-0013895,COc1cc2c(cn1)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,2.3,2.3,0.5185139398778874,0.5185139398778874,0.5185139398778874,openadmet_expansion_train,2026
848,E-0013896,CN(CCn1cnc2c([nH]c3c(Cl)cccc32)c1=O)C1CCCCC1,459.8,459.8,2.6635124704151556,2.6635124704151556,2.6635124704151556,openadmet_expansion_train,2026
849,E-0013897,CN1CCC[C@@H](Cn2cnc3c([nH]c4c(Cl)cccc43)c2=O)C1,5.8,5.8,0.8325089127062363,0.8325089127062363,0.8325089127062363,openadmet_expansion_train,2026
850,E-0013898,CN(CCn1ccc2c([nH]c3cc(Cl)ccc32)c1=O)C1CCCCC1,64.0,64.0,1.8129133566428555,1.8129133566428555,1.8129133566428555,openadmet_expansion_train,2026
851,E-0013899,COc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,11.0,11.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,openadmet_expansion_train,2026
852,E-0013900,O=c1c2cc3ncc(Cl)cc3n2ccn1CCCN1CCCCC1,7.8,7.8,0.9444826721501687,0.9444826721501687,0.9444826721501687,openadmet_expansion_train,2026
853,E-0013901,COCCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,10.0,10.0,1.0413926851582251,1.0413926851582251,1.0413926851582251,openadmet_expansion_train,2026
854,E-0013909,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCC(F)(F)CC4)cc23)c1,123.5,123.5,2.095169351431755,2.095169351431755,2.095169351431755,openadmet_expansion_train,2026
855,E-0013910,COc1cncc(-c2cn(C)c3ccc(OC[C@H](C)NC4CCOCC4)cc23)c1,59.0,59.0,1.7781512503836436,1.7781512503836436,1.7781512503836436,openadmet_expansion_train,2026
856,E-0013911,CC(C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,25.4,25.4,1.421603926869831,1.421603926869831,1.421603926869831,openadmet_expansion_train,2026
857,E-0013912,Cn1cc(C#N)c2cc(OCCCN3CCCC3)ccc21,10.8,10.8,1.0718820073061255,1.0718820073061255,1.0718820073061255,openadmet_expansion_train,2026
858,E-0013913,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3cnccc3c2)n1,85.0,85.0,1.9344984512435677,1.9344984512435677,1.9344984512435677,openadmet_expansion_train,2026
859,E-0013914,CC(=O)N[C@@H](C)COc1ccc(-c2ccc3cnccc3c2)cc1,24.8,24.8,1.4116197059632303,1.4116197059632303,1.4116197059632303,openadmet_expansion_train,2026
860,E-0013915,Fc1cccc(-c2cccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,27.3,27.3,1.4517864355242902,1.4517864355242902,1.4517864355242902,openadmet_expansion_train,2026
861,E-0013916,Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cc3)n2)c1,5.2,5.2,0.7923916894982539,0.7923916894982539,0.7923916894982539,openadmet_expansion_train,2026
862,E-0013917,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,67.3,67.3,1.8344207036815325,1.8344207036815325,1.8344207036815325,openadmet_expansion_train,2026
863,E-0013918,O=C(c1n[nH]cc1C1CC1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,50.1,50.1,1.7084209001347128,1.7084209001347128,1.7084209001347128,openadmet_expansion_train,2026
864,E-0013919,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(C(F)F)nc4)CC3)cc21,154.9,154.9,2.192846115188842,2.192846115188842,2.192846115188842,openadmet_expansion_train,2026
865,E-0013920,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4cncc(C(F)(F)F)c4)CC3)cc21,577.8,577.8,2.762528522447,2.762528522447,2.762528522447,openadmet_expansion_train,2026
866,E-0013921,Cn1c(=O)n(C2CCN(C(=O)c3n[nH]c4ccccc34)CC2)c2ccc(Cl)cc21,12.3,12.3,1.1238516409670858,1.1238516409670858,1.1238516409670858,openadmet_expansion_train,2026
867,E-0013922,O=C(c1n[nH]c2ccccc12)N1CCC(n2cnc3c(Cl)cccc32)CC1,17.4,17.4,1.2648178230095364,1.2648178230095364,1.2648178230095364,openadmet_expansion_train,2026
868,E-0013923,Clc1cncc(OC2CCN(Cc3n[nH]c4cccnc34)CC2)c1,86.0,86.0,1.9395192526186185,1.9395192526186185,1.9395192526186185,openadmet_expansion_train,2026
869,E-0013924,O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cncc(Cl)c2)CC1,410.0,410.0,2.6138418218760693,2.6138418218760693,2.6138418218760693,openadmet_expansion_train,2026
870,E-0013925,O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,18.3,18.3,1.2855573090077739,1.2855573090077739,1.2855573090077739,openadmet_expansion_train,2026
871,E-0013926,O=C(c1cc(-c2ccccc2C(F)(F)F)[nH]n1)N1CCC(Oc2cncc(Cl)c2)CC1,16.7,16.7,1.2479732663618066,1.2479732663618066,1.2479732663618066,openadmet_expansion_train,2026
872,E-0013927,COc1ccc(-c2cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,26.7,26.7,1.4424797690644486,1.4424797690644486,1.4424797690644486,openadmet_expansion_train,2026
873,E-0013928,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
874,E-0013929,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
875,E-0013930,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
876,E-0013931,COCC1CN([C@@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,23.6,23.6,1.390935107103379,1.390935107103379,1.390935107103379,openadmet_expansion_train,2026
877,E-0013932,COCC1CN([C@H](C)c2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,12.8,12.8,1.1398790864012365,1.1398790864012365,1.1398790864012365,openadmet_expansion_train,2026
878,E-0013933,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,19.8,19.8,1.3180633349627615,1.3180633349627615,1.3180633349627615,openadmet_expansion_train,2026
879,E-0013934,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ncccc54)CC3)cc2)C1,17.8,17.8,1.2741578492636798,1.2741578492636798,1.2741578492636798,openadmet_expansion_train,2026
880,E-0013935,O=c1c2[nH]c3cc(Cl)ccc3c2cnn1CCCN1CCCCC1,9.1,9.1,1.0043213737826426,1.0043213737826426,1.0043213737826426,openadmet_expansion_train,2026
881,E-0013936,Cn1c2cc(Cl)ccc2c2cnn(CCCN3CCCCC3)c(=O)c21,13.2,13.2,1.1522883443830565,1.1522883443830565,1.1522883443830565,openadmet_expansion_train,2026
882,E-0013937,CCOc1ccc2c(c1)c1ccn(CCN)c(=O)c1n2C,19.7,19.7,1.3159703454569178,1.3159703454569178,1.3159703454569178,openadmet_expansion_train,2026
883,E-0013941,c1cc2ccc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,4.9,4.9,0.7708520116421442,0.7708520116421442,0.7708520116421442,openadmet_expansion_train,2026
884,E-0013945,CNCCOc1ccc(-c2ccc3ccncc3c2)cc1,653.1,653.1,2.8156441491319653,2.8156441491319653,2.8156441491319653,openadmet_expansion_train,2026
885,E-0013947,c1ncc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2n1,25.3,25.3,1.4199557484897578,1.4199557484897578,1.4199557484897578,openadmet_expansion_train,2026
886,E-0013952,c1cnc2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc2c1,21.2,21.2,1.3463529744506386,1.3463529744506386,1.3463529744506386,openadmet_expansion_train,2026
887,E-0013955,Nc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,18.2,18.2,1.2833012287035497,1.2833012287035497,1.2833012287035497,openadmet_expansion_train,2026
888,E-0013960,COc1cncc(-c2cn(C)c3ccc(OCCN4CCC(OC)CC4)cc23)c1,64.6,64.6,1.8169038393756602,1.8169038393756602,1.8169038393756602,openadmet_expansion_train,2026
889,E-0013961,Cn1cc(C(N)=O)c2cc(OCCCN3CCCC3)ccc21,5.7,5.7,0.8260748027008264,0.8260748027008264,0.8260748027008264,openadmet_expansion_train,2026
890,E-0013962,CC(=O)N[C@@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,95.2,95.2,1.983175072037813,1.983175072037813,1.983175072037813,openadmet_expansion_train,2026
891,E-0013963,Fc1cccc(-c2cccc(Nc3cc(C4CCNCC4)ccc3F)n2)c1,9.4,9.4,1.0170333392987803,1.0170333392987803,1.0170333392987803,openadmet_expansion_train,2026
892,E-0013964,Fc1cccc(-c2cccc(Nc3cc(N4CCNCC4)ccc3F)n2)c1,11.0,11.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,openadmet_expansion_train,2026
893,E-0013965,Fc1cccc(-c2cccc(Nc3cnc(CN4CCOCC4)cn3)n2)c1,45.4,45.4,1.6665179805548809,1.6665179805548809,1.6665179805548809,openadmet_expansion_train,2026
894,E-0013966,CN(c1cc2c(cn1)ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,55.9,55.9,1.7551122663950711,1.7551122663950711,1.7551122663950711,openadmet_expansion_train,2026
895,E-0013967,CN(c1ccc(Cl)cc1)[C@@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,82.4,82.4,1.9211660506377388,1.9211660506377388,1.9211660506377388,openadmet_expansion_train,2026
896,E-0013968,CN(c1ccc(Cl)cc1)[C@H]1C[C@@H]2CN(C(=O)c3[nH]nc4cccnc34)C[C@@H]2C1,407.4,407.4,2.6110857334148725,2.6110857334148725,2.6110857334148725,openadmet_expansion_train,2026
897,E-0013969,CC1(C#Cc2cn[nH]c2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,117.9,117.9,2.0751818546186915,2.0751818546186915,2.0751818546186915,openadmet_expansion_train,2026
898,E-0013970,O=C(c1n[nH]cc1-c1ccc(C(F)(F)F)o1)N1CCC(Oc2ccc(Cl)cc2)CC1,29.1,29.1,1.4785664955938433,1.4785664955938433,1.4785664955938433,openadmet_expansion_train,2026
899,E-0013971,CN1CCC[C@@H](Cn2ccc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,5.7,5.7,0.8260748027008264,0.8260748027008264,0.8260748027008264,openadmet_expansion_train,2026
900,E-0013972,CN1CCC[C@@H](Cn2ccc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,6.8,6.8,0.8920946026904804,0.8920946026904804,0.8920946026904804,openadmet_expansion_train,2026
901,E-0013973,CCOc1ccc2[nH]c3c(=O)n(CCCN(C)C4CCCCC4)ccc3c2c1,25.0,25.0,1.414973347970818,1.414973347970818,1.414973347970818,openadmet_expansion_train,2026
902,E-0013974,CCOc1ccc2c(c1)c1ccn(CCCN(C)C3CCCCC3)c(=O)c1n2C,20.3,20.3,1.3283796034387378,1.3283796034387378,1.3283796034387378,openadmet_expansion_train,2026
903,E-0013975,CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN(C)C3CCCCC3)ccc12,20.4,20.4,1.3304137733491908,1.3304137733491908,1.3304137733491908,openadmet_expansion_train,2026
904,E-0013976,Cn1cc(C[N+]2(CCCn3ccc4c5cc(O)ccc5n(C)c4c3=O)CCCCC2)cn1,4.5,4.5,0.7403626894942439,0.7403626894942439,0.7403626894942439,openadmet_expansion_train,2026
905,E-0013977,C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,7.5,7.5,0.9294189257142927,0.9294189257142927,0.9294189257142927,openadmet_expansion_train,2026
906,E-0013978,C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,5.6,5.6,0.8195439355418687,0.8195439355418687,0.8195439355418687,openadmet_expansion_train,2026
907,E-0013980,C[C@@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,8.9,8.9,0.9956351945975499,0.9956351945975499,0.9956351945975499,openadmet_expansion_train,2026
908,E-0013981,C[C@H](CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)cn1,5.2,5.2,0.7923916894982539,0.7923916894982539,0.7923916894982539,openadmet_expansion_train,2026
909,E-0013982,CC(C)Oc1cncc(-c2cn(C)c3ccc(OCCCN4CCCC4)cc23)c1,17.6,17.6,1.2695129442179163,1.2695129442179163,1.2695129442179163,openadmet_expansion_train,2026
910,E-0013983,NC(=O)C1(c2cccc(Nc3cccc(-c4cccnc4)n3)n2)CC1,9.5,9.5,1.021189299069938,1.021189299069938,1.021189299069938,openadmet_expansion_train,2026
911,E-0013984,CC(C)(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,8.3,8.3,0.9684829485539351,0.9684829485539351,0.9684829485539351,openadmet_expansion_train,2026
912,E-0013985,CC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,8.0,8.0,0.9542425094393249,0.9542425094393249,0.9542425094393249,openadmet_expansion_train,2026
913,E-0013986,O=C(c1n[nH]cc1-c1ccccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,8.2,8.2,0.9637878273455552,0.9637878273455552,0.9637878273455552,openadmet_expansion_train,2026
914,E-0013987,CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2n[nH]c3cccnc23)CC1,19.2,19.2,1.3053513694466237,1.3053513694466237,1.3053513694466237,openadmet_expansion_train,2026
915,E-0013988,COCCN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cccnc23)CC1,54.7,54.7,1.745855195173729,1.745855195173729,1.745855195173729,openadmet_expansion_train,2026
916,E-0013989,CCOc1ccc2c(c1)[nH]c1c(=O)n(CCCN3CCCCC3)ncc12,24.8,24.8,1.4116197059632303,1.4116197059632303,1.4116197059632303,openadmet_expansion_train,2026
917,E-0013990,CCOc1ccc2c3cnn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,14.4,14.4,1.187520720836463,1.187520720836463,1.187520720836463,openadmet_expansion_train,2026
918,E-0013991,COc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,1.0,1.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,openadmet_expansion_train,2026
919,E-0013992,COc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,1.9,1.9,0.4623979978989561,0.4623979978989561,0.4623979978989561,openadmet_expansion_train,2026
920,E-0013993,CCOc1ccc2[nH]c3c(=O)n(C[C@H]4CCN(C)C4)cnc3c2c1,0.1,0.1,0.04139268515822508,0.04139268515822508,0.04139268515822508,openadmet_expansion_train,2026
921,E-0013994,CCOc1ccc2c(c1)c1ncn(C[C@H]3CCN(C)C3)c(=O)c1n2C,19.1,19.1,1.3031960574204888,1.3031960574204888,1.3031960574204888,openadmet_expansion_train,2026
922,E-0013995,O=c1c2[nH]c3c(F)cccc3c2ccn1CCCN1CCCCC1,4.6,4.6,0.7481880270062004,0.7481880270062004,0.7481880270062004,openadmet_expansion_train,2026
923,E-0013996,Cn1c2cc(F)ccc2c2ccn(CCN)c(=O)c21,25.4,25.4,1.421603926869831,1.421603926869831,1.421603926869831,openadmet_expansion_train,2026
924,E-0013997,CNC(=O)COc1cnn(-c2ccc3ccncc3c2)c1,8.3,8.3,0.9684829485539351,0.9684829485539351,0.9684829485539351,openadmet_expansion_train,2026
925,E-0013998,CN1C(=O)CCc2cnc(-c3ccc(OCCN4CCCCC4)cc3N)cc21,0.1,0.1,0.04139268515822508,0.04139268515822508,0.04139268515822508,openadmet_expansion_train,2026
926,E-0013999,CC(=O)N[C@H](C)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,62.8,62.8,1.8048206787211623,1.8048206787211623,1.8048206787211623,openadmet_expansion_train,2026
927,E-0014000,c1cc2ccc(-n3ccc(OCC4CNC4)n3)cc2cn1,0.2,0.2,0.07918124604762482,0.07918124604762482,0.07918124604762482,openadmet_expansion_train,2026
928,E-0014001,NC(=O)COc1ccc(-c2ccc3ccncc3c2)cc1,23.5,23.5,1.3891660843645324,1.3891660843645324,1.3891660843645324,openadmet_expansion_train,2026
929,E-0014002,NCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)c1,12.9,12.9,1.1430148002540952,1.1430148002540952,1.1430148002540952,openadmet_expansion_train,2026
930,E-0014003,O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,13.7,13.7,1.167317334748176,1.167317334748176,1.167317334748176,openadmet_expansion_train,2026
931,E-0014004,O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,51.5,51.5,1.7201593034059568,1.7201593034059568,1.7201593034059568,openadmet_expansion_train,2026
932,E-0014005,NC1(CCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,10.0,10.0,1.0413926851582251,1.0413926851582251,1.0413926851582251,openadmet_expansion_train,2026
933,E-0014006,c1cc2ccc(-c3ccc(OC4CC5(CNC5)C4)cc3)cc2cn1,11.5,11.5,1.0969100130080565,1.0969100130080565,1.0969100130080565,openadmet_expansion_train,2026
934,E-0014007,O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)c(F)cn3)cc2N1,4.7,4.7,0.7558748556724915,0.7558748556724915,0.7558748556724915,openadmet_expansion_train,2026
935,E-0014009,Nc1cc(OCCN2CCCCC2)ccc1-c1cc2c(cn1)CCC(=O)N2,4.5,4.5,0.7403626894942439,0.7403626894942439,0.7403626894942439,openadmet_expansion_train,2026
936,E-0014010,Nc1cc(OCCN2CCCCC2)ccc1-c1ncc2ccncc2n1,11.0,11.0,1.0791812460476249,1.0791812460476249,1.0791812460476249,openadmet_expansion_train,2026
937,E-0014011,c1cc2cnc(-c3ccc(OCCN4CCCCC4)cc3)nc2cn1,6.9,6.9,0.8976270912904415,0.8976270912904415,0.8976270912904415,openadmet_expansion_train,2026
938,E-0014012,NCCCOc1cnn(-c2ccc3ccncc3c2)c1,934.1,934.1,2.9708580569965024,2.9708580569965024,2.9708580569965024,openadmet_expansion_train,2026
939,E-0014013,O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,3.9,3.9,0.6901960800285137,0.6901960800285137,0.6901960800285137,openadmet_expansion_train,2026
940,E-0014014,c1cc(OCC2CNC2)nc(-c2ccc3ccncc3c2)c1,46.0,46.0,1.6720978579357175,1.6720978579357175,1.6720978579357175,openadmet_expansion_train,2026
941,E-0014015,O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,1.7,1.7,0.43136376415898736,0.43136376415898736,0.43136376415898736,openadmet_expansion_train,2026
942,E-0014016,c1cc2cc(-n3ccc(OCC4CNC4)n3)ccc2cn1,104.7,104.7,2.024074987307426,2.024074987307426,2.024074987307426,openadmet_expansion_train,2026
943,E-0014017,O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
944,E-0014018,O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,0.0,0.0,0.0,0.0,0.0,openadmet_expansion_train,2026
945,E-0014019,O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,0.3,0.3,0.11394335230683679,0.11394335230683679,0.11394335230683679,openadmet_expansion_train,2026
946,E-0014020,CC(=O)N[C@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,62.3,62.3,1.801403710017355,1.801403710017355,1.801403710017355,openadmet_expansion_train,2026
947,E-0014021,C[C@@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,64.8,64.8,1.8182258936139555,1.8182258936139555,1.8182258936139555,openadmet_expansion_train,2026
948,E-0014022,CNCCOc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,14.4,14.4,1.187520720836463,1.187520720836463,1.187520720836463,openadmet_expansion_train,2026
949,E-0014023,NC(=O)COc1cccc(-c2ccc3c(c2)NC(=O)CC3)n1,126.9,126.9,2.106870544478654,2.106870544478654,2.106870544478654,openadmet_expansion_train,2026
950,E-0014024,NC1(COc2cccc(-c3ccc4c(c3)NC(=O)CC4)n2)CC1,54.5,54.5,1.7442929831226763,1.7442929831226763,1.7442929831226763,openadmet_expansion_train,2026
951,E-0014025,c1cc(OC2CCNC2)nc(-c2ccc3ccncc3c2)c1,264.2,264.2,2.4235735197327357,2.4235735197327357,2.4235735197327357,openadmet_expansion_train,2026
952,E-0014026,OC1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,8.4,8.4,0.9731278535996987,0.9731278535996987,0.9731278535996987,openadmet_expansion_train,2026
953,E-0014027,CC(=O)N[C@@H](C)CCOc1cccc(-c2ccc3ccncc3c2)c1,35.2,35.2,1.5587085705331658,1.5587085705331658,1.5587085705331658,openadmet_expansion_train,2026
954,E-0014028,C[C@H](N)CCOc1cccc(-c2ccc3ccncc3c2)c1,56.2,56.2,1.7573960287930241,1.7573960287930241,1.7573960287930241,openadmet_expansion_train,2026
955,E-0014029,CNC(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,5.6,5.6,0.8195439355418687,0.8195439355418687,0.8195439355418687,openadmet_expansion_train,2026
956,E-0014030,CN(C)C(=O)Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1,9.2,9.2,1.0086001717619175,1.0086001717619175,1.0086001717619175,openadmet_expansion_train,2026
957,E-0014031,O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CCC1,16.2,16.2,1.235528446907549,1.235528446907549,1.235528446907549,openadmet_expansion_train,2026
958,E-0014032,O=C(Cc1cccc(Nc2cccc(-c3cccnc3)n2)n1)N1CC(F)(F)C1,30.0,30.0,1.4913616938342726,1.4913616938342726,1.4913616938342726,openadmet_expansion_train,2026
959,E-0014033,CC(=O)Nc1cccc(Nc2cccc(-c3cccnc3)n2)n1,33.8,33.8,1.541579243946581,1.541579243946581,1.541579243946581,openadmet_expansion_train,2026
960,E-0014034,O=C(c1n[nH]cc1-c1ccc2c(c1)OCO2)N1CCC(Oc2cncc(Cl)c2)CC1,136.6,136.6,2.1386184338994925,2.1386184338994925,2.1386184338994925,openadmet_expansion_train,2026
961,E-0014046,COc1ccc(Nc2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,629.0,629.0,2.7993405494535817,2.7993405494535817,2.7993405494535817,openadmet_expansion_train,2026
962,E-0014051,Cc1ncc(COc2ccc3c(c2)c2ccn(CCCN4CCCCC4)c(=O)c2n3C)o1,21.0,21.0,1.3424226808222062,1.3424226808222062,1.3424226808222062,openadmet_expansion_train,2026
963,E-0014052,Cn1ncnc1COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,16.2,16.2,1.235528446907549,1.235528446907549,1.235528446907549,openadmet_expansion_train,2026
964,E-0014054,Cn1c2ccc(OCc3cn[nH]c3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,12.7,12.7,1.1367205671564067,1.1367205671564067,1.1367205671564067,openadmet_expansion_train,2026
965,E-0014060,Cn1c2cc(Cl)ccc2c2cc(=O)n(CCCN3CCCCC3)nc21,9.5,9.5,1.021189299069938,1.021189299069938,1.021189299069938,openadmet_expansion_train,2026
966,E-0014065,COc1cc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2c1,11.8,11.8,1.1072099696478683,1.1072099696478683,1.1072099696478683,openadmet_expansion_train,2026
967,E-0014068,CNc1ccc(OCCN2CCCCC2)cc1-c1cc(-c2ccncc2)ccn1,42.8,42.8,1.6414741105040995,1.6414741105040995,1.6414741105040995,openadmet_expansion_train,2026
968,E-0014069,O=C1CCc2ccc(-c3ccc(F)c(OCCN4CCCCC4)n3)cc2N1,32.6,32.6,1.526339277389844,1.526339277389844,1.526339277389844,openadmet_expansion_train,2026
969,E-0014070,CNCCCOc1cnn(-c2ccc3ccncc3c2)c1,617.0,617.0,2.790988475088816,2.790988475088816,2.790988475088816,openadmet_expansion_train,2026
