,mol_id,SMILES,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled,hlm_value_scaled_log10_low,hlm_value_scaled_log10_high,dataset,scaling_was_applied
4139,E-0013617,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccccc2Cl)CC1,425.6,2.63002085111341,,2.63002085111341,2.63002085111341,openadmet_expansion_train,False
4140,E-0013618,CC(C)(C)OC(=O)N1CC=C(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,1981.3,3.2971693809692346,,3.2971693809692346,3.2971693809692346,openadmet_expansion_train,False
4141,E-0013621,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,3.5,0.6532125137753437,,0.6532125137753437,0.6532125137753437,openadmet_expansion_train,False
4142,E-0013622,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc(Cl)nc2)CC1,18.7,1.294466226161593,,1.294466226161593,1.294466226161593,openadmet_expansion_train,False
4143,E-0013623,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)nc2)CC1,8.5,0.9777236052888476,,0.9777236052888476,0.9777236052888476,openadmet_expansion_train,False
4144,E-0013628,CCOc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,11.7,1.1038037209559568,,1.1038037209559568,1.1038037209559568,openadmet_expansion_train,False
4145,E-0013631,Cn1c2ccccc2c2c(Cl)cn(CCCN3CCCCC3)c(=O)c21,37.5,1.5854607295085006,,1.5854607295085006,1.5854607295085006,openadmet_expansion_train,False
4146,E-0013637,Fc1cc(-c2cccc(Nc3ccc(C4CCNCC4)cc3)n2)cc(N2CCOCC2)c1,2.9,0.5910646070264992,,0.5910646070264992,0.5910646070264992,openadmet_expansion_train,False
4147,E-0013638,CN1CCC(c2ccc(Nc3cccc(-c4cc(F)cc(N5CCOCC5)c4)n3)cc2)CC1,10.3,1.0530784434834195,,1.0530784434834195,1.0530784434834195,openadmet_expansion_train,False
4148,E-0013639,CN1CCC(c2cccc(Nc3cccc(-c4cc(F)cc(N5CCOCC5)c4)n3)c2)CC1,13.7,1.167317334748176,,1.167317334748176,1.167317334748176,openadmet_expansion_train,False
4149,E-0013642,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2cnccn2)c1,20.7,1.3364597338485296,,1.3364597338485296,1.3364597338485296,openadmet_expansion_train,False
4150,E-0013645,Cc1[nH]nc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c1-c1ccccc1,29.1,1.4785664955938431,,1.4785664955938431,1.4785664955938431,openadmet_expansion_train,False
4151,E-0013649,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cncc(Cl)c2)CC1,18.3,1.285557309007774,,1.285557309007774,1.285557309007774,openadmet_expansion_train,False
4152,E-0013651,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cncc(Cl)c2)CC1,130.8,2.119915410257991,,2.119915410257991,2.119915410257991,openadmet_expansion_train,False
4153,E-0013657,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2C(F)(F)F)C1,65.3,1.8215135284047728,,1.8215135284047728,1.8215135284047728,openadmet_expansion_train,False
4154,E-0013660,COc1cccc2c1c1ccn(CCCN3CCCCC3)c(=O)c1n2C,131.0,2.12057393120585,,2.12057393120585,2.12057393120585,openadmet_expansion_train,False
4155,E-0013661,COc1ccc2c3ccn(CCCN4CCCCC4)c(=O)c3n(C)c2c1,7.9,0.9493900066449128,,0.9493900066449128,0.9493900066449128,openadmet_expansion_train,False
4156,E-0013663,c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3n2)c1,64.5,1.816241299991783,,1.816241299991783,1.816241299991783,openadmet_expansion_train,False
4157,E-0013664,c1cc2ccc(-n3cc(OCCNC4CCOCC4)cn3)cc2cn1,7.6,0.9344984512435676,,0.9344984512435676,0.9344984512435676,openadmet_expansion_train,False
4158,E-0013665,FC1(F)CCC(NCCOc2cnn(-c3ccc4ccncc4c3)c2)CC1,32.8,1.5289167002776547,,1.5289167002776547,1.5289167002776547,openadmet_expansion_train,False
4159,E-0013666,C[C@@H](COc1cnn(-c2ccc3ccncc3c2)c1)NC1CCC(F)(F)CC1,55.0,1.7481880270062005,,1.7481880270062005,1.7481880270062005,openadmet_expansion_train,False
4160,E-0013667,c1cc2ccc(-n3cc(OCC4CCN4)cn3)cc2cn1,6.3,0.8633228601204559,,0.8633228601204559,0.8633228601204559,openadmet_expansion_train,False
4161,E-0013670,CN1C(=O)CCc2ccc(-c3cccc(OCCN4CCCCC4)n3)cc21,30.7,1.5010592622177514,,1.5010592622177514,1.5010592622177514,openadmet_expansion_train,False
4162,E-0013673,O=C(c1[nH]nc2ccccc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,111.1,2.049605612594973,,2.049605612594973,2.049605612594973,openadmet_expansion_train,False
4163,E-0013674,O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.9,0.2787536009528289,,0.2787536009528289,0.2787536009528289,openadmet_expansion_train,False
4164,E-0013676,CCc1ncccc1OC1CCN(C(=O)c2[nH]nc3ccccc23)CC1,96.7,1.989894563718773,,1.989894563718773,1.989894563718773,openadmet_expansion_train,False
4165,E-0013677,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cccnc2C(F)(F)F)CC1,44.1,1.6541765418779606,,1.6541765418779606,1.6541765418779606,openadmet_expansion_train,False
4166,E-0013678,CCc1ncccc1OC1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,265.6,2.4258601450778405,,2.4258601450778405,2.4258601450778405,openadmet_expansion_train,False
4167,E-0013679,Cn1cnc2ccc(OC3CCN(C(=O)c4[nH]nc5ccccc45)CC3)cc21,18.7,1.294466226161593,,1.294466226161593,1.294466226161593,openadmet_expansion_train,False
4168,E-0013686,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5nc(C6CC6)ccc45)CC3)cc2)C1,41.8,1.631443769013172,,1.631443769013172,1.631443769013172,openadmet_expansion_train,False
4169,E-0013690,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2C(F)(F)F)C1,1103.9,3.0433229735745755,,3.0433229735745755,3.0433229735745755,openadmet_expansion_train,False
4170,E-0013694,O=C1CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc2N1,3.2,0.6232492903979004,,0.6232492903979004,0.6232492903979004,openadmet_expansion_train,False
4171,E-0013695,CN1C(=O)CCc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc21,6.9,0.8976270912904415,,0.8976270912904415,0.8976270912904415,openadmet_expansion_train,False
4172,E-0013702,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2cncnc2)c1,75.0,1.8808135922807916,,1.8808135922807916,1.8808135922807916,openadmet_expansion_train,False
4173,E-0013707,Cn1cnc2ccc(-c3c[nH]nc3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cc21,1322.4,3.121691130307577,,3.121691130307577,3.121691130307577,openadmet_expansion_train,False
4174,E-0013710,Cn1ncc2cc(-c3cn[nH]c3C(=O)N3CCC(Oc4ccc(Cl)cc4)CC3)cnc21,98.6,1.9982593384236984,,1.9982593384236984,1.9982593384236984,openadmet_expansion_train,False
4175,E-0013711,O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,111.8,2.0523090996473234,,2.0523090996473234,2.0523090996473234,openadmet_expansion_train,False
4176,E-0013717,CN1CCC[C@@H](Cn2cnc3c4cc(OCC(F)F)ccc4n(C)c3c2=O)C1,6.5,0.8750612633917001,,0.8750612633917001,0.8750612633917001,openadmet_expansion_train,False
4177,E-0013720,COc1ccc2[nH]c3c(=O)n(C[C@@H]4CCN(C)C4)cnc3c2c1,2.4,0.5314789170422551,,0.5314789170422551,0.5314789170422551,openadmet_expansion_train,False
4178,E-0013725,O=c1c2[nH]c3cc(F)ccc3c2ccn1CCCN1CCCCC1,11.2,1.0863598306747482,,1.0863598306747482,1.0863598306747482,openadmet_expansion_train,False
4179,E-0013726,C[C@H](N)COc1cnn(-c2ccc3ccncc3c2)c1,0.0,0.0,,0.0,0.0,openadmet_expansion_train,False
4180,E-0013727,CN1CC(Oc2cnn(-c3ccc4ccncc4c3)c2)C1,34.6,1.551449997972875,,1.551449997972875,1.551449997972875,openadmet_expansion_train,False
4181,E-0013728,CN1CCC(Cc2ccc(Nc3cccc(-c4cccc(F)c4)n3)cc2)C1,510.4,2.708760723690317,,2.708760723690317,2.708760723690317,openadmet_expansion_train,False
4182,E-0013729,Fc1cccc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3)n2)c1,13.0,1.146128035678238,,1.146128035678238,1.146128035678238,openadmet_expansion_train,False
4183,E-0013730,Fc1cccc(-c2ccnc(Oc3ccc(CN4CCOCC4)cc3)n2)c1,93.1,1.973589623427257,,1.973589623427257,1.973589623427257,openadmet_expansion_train,False
4184,E-0013731,c1ncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cn1,47.7,1.6875289612146342,,1.6875289612146342,1.6875289612146342,openadmet_expansion_train,False
4185,E-0013732,c1cc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cnn1,8.1,0.9590413923210936,,0.9590413923210936,0.9590413923210936,openadmet_expansion_train,False
4186,E-0013733,c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2ccnnc2)c1,27.1,1.4487063199050798,,1.4487063199050798,1.4487063199050798,openadmet_expansion_train,False
4187,E-0013734,O=c1ccc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,8.2,0.9637878273455552,,0.9637878273455552,0.9637878273455552,openadmet_expansion_train,False
4188,E-0013735,Nc1cc(OCCN2CCCCC2)ccc1-c1ccc2ccncc2c1,11.1,1.08278537031645,,1.08278537031645,1.08278537031645,openadmet_expansion_train,False
4189,E-0013736,CO[C@@H]1CCN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,27.2,1.4502491083193612,,1.4502491083193612,1.4502491083193612,openadmet_expansion_train,False
4190,E-0013737,CCOc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,6.8,0.8920946026904804,,0.8920946026904804,0.8920946026904804,openadmet_expansion_train,False
4191,E-0013738,CC(C)COc1ccc2c(c1)c1ncn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,69.4,1.847572659142112,,1.847572659142112,1.847572659142112,openadmet_expansion_train,False
4192,E-0013739,CN1CCC[C@@H](Cn2cnc3c4cc(OCC5CC5)ccc4n(C)c3c2=O)C1,3.4,0.6434526764861874,,0.6434526764861874,0.6434526764861874,openadmet_expansion_train,False
4193,E-0013741,COc1cccc2c1c1ncn(CCCN3CCCCC3)c(=O)c1n2C,10.8,1.0718820073061257,,1.0718820073061257,1.0718820073061257,openadmet_expansion_train,False
4194,E-0013742,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5CC5)cc43)c2=O)C1,6.7,0.8864907251724818,,0.8864907251724818,0.8864907251724818,openadmet_expansion_train,False
4195,E-0013743,CCOc1ccc2c(c1)c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,18.1,1.2810333672477277,,1.2810333672477277,1.2810333672477277,openadmet_expansion_train,False
4196,E-0013744,COc1ccc2c3ccn(C[C@@H]4CCCN(C)C4)c(=O)c3n(C)c2c1,6.6,0.8808135922807914,,0.8808135922807914,0.8808135922807914,openadmet_expansion_train,False
4197,E-0013745,COc1cccc2c1c1ccn(C[C@@H]3CCCN(C)C3)c(=O)c1n2C,8.7,0.9867717342662448,,0.9867717342662448,0.9867717342662448,openadmet_expansion_train,False
4198,E-0013746,COc1cccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)ccc3c12,2.9,0.5910646070264992,,0.5910646070264992,0.5910646070264992,openadmet_expansion_train,False
4199,E-0013747,COc1ccc2c(c1)[nH]c1c(=O)n(C[C@@H]3CCCN(C)C3)ccc12,1.6,0.414973347970818,,0.414973347970818,0.414973347970818,openadmet_expansion_train,False
4200,E-0013748,O=C(c1[nH]cnc1-c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,72.3,1.865103974641128,,1.865103974641128,1.865103974641128,openadmet_expansion_train,False
4201,E-0013749,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2cnccc2Cl)CC1,289.9,2.463743721247059,,2.463743721247059,2.463743721247059,openadmet_expansion_train,False
4202,E-0013750,CN(c1cccc2c1ncn2C)C1CCN(C(=O)c2[nH]ncc2-c2ccccc2)CC1,89.7,1.9576072870600956,,1.9576072870600956,1.9576072870600956,openadmet_expansion_train,False
4203,E-0013751,CN(c1ccc(Cl)cc1)C1CCN(C(=O)c2n[nH]c3cc(OC(F)(F)F)ccc23)CC1,42.6,1.639486489268586,,1.639486489268586,1.639486489268586,openadmet_expansion_train,False
4204,E-0013752,O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2ccc(Cl)cc2)CC1,152.8,2.186956335465412,,2.186956335465412,2.186956335465412,openadmet_expansion_train,False
4205,E-0013753,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,13.5,1.1613680022349748,,1.1613680022349748,1.1613680022349748,openadmet_expansion_train,False
4206,E-0013754,Cn1ccc(-c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)n1,4.6,0.7481880270062004,,0.7481880270062004,0.7481880270062004,openadmet_expansion_train,False
4207,E-0013763,CN1CCN(c2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)CC1,23.0,1.380211241711606,,1.380211241711606,1.380211241711606,openadmet_expansion_train,False
4208,E-0013764,CN(c1ccc(Cl)cc1)C1CC2CCC(C1)N2C(=O)c1[nH]nc2cccnc12,593.6,2.774224904868919,,2.774224904868919,2.774224904868919,openadmet_expansion_train,False
4209,E-0013765,O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccc(Cl)cc2)CC1,16.8,1.250420002308894,,1.250420002308894,1.250420002308894,openadmet_expansion_train,False
4210,E-0013766,COCC#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,27.9,1.4608978427565478,,1.4608978427565478,1.4608978427565478,openadmet_expansion_train,False
4211,E-0013767,O=C(c1n[nH]cc1-c1ccccc1)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,16.9,1.252853030979893,,1.252853030979893,1.252853030979893,openadmet_expansion_train,False
4212,E-0013768,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccc(Cl)cc1)C2,0.0,0.0,,0.0,0.0,openadmet_expansion_train,False
4213,E-0013769,O=C(c1n[nH]c2cccnc12)N1[C@@H]2CC[C@H]1C[C@@H](Oc1ccc(Cl)cc1)C2,6.7,0.8864907251724818,,0.8864907251724818,0.8864907251724818,openadmet_expansion_train,False
4214,E-0013770,O=C(c1n[nH]c2cc(OC(F)(F)F)ccc12)N1CCC(Oc2cncc(Cl)c2)CC1,14.9,1.2013971243204515,,1.2013971243204515,1.2013971243204515,openadmet_expansion_train,False
4215,E-0013771,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,2.4,0.5314789170422551,,0.5314789170422551,0.5314789170422551,openadmet_expansion_train,False
4216,E-0013772,O=C(c1n[nH]c2cccnc12)N1CCC(Nc2cncc(Cl)c2)CC1,12.6,1.1335389083702174,,1.1335389083702174,1.1335389083702174,openadmet_expansion_train,False
4217,E-0013773,O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Nc2cncc(Cl)c2)CC1,116.2,2.068927611682072,,2.068927611682072,2.068927611682072,openadmet_expansion_train,False
4218,E-0013774,O=C(c1n[nH]cc1-c1ccccc1F)N1CCC(Oc2cncc(Cl)c2)CC1,124.3,2.09795107099415,,2.09795107099415,2.09795107099415,openadmet_expansion_train,False
4219,E-0013775,CC(C)COc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,51.1,1.7168377232995244,,1.7168377232995244,1.7168377232995244,openadmet_expansion_train,False
4220,E-0013776,Cn1c2ccc(OCC(F)F)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,10.1,1.0453229787866574,,1.0453229787866574,1.0453229787866574,openadmet_expansion_train,False
4221,E-0013777,Cn1c2ccc(OCC3COC3)cc2c2ccn(CCCN3CCCCC3)c(=O)c21,14.4,1.187520720836463,,1.187520720836463,1.187520720836463,openadmet_expansion_train,False
4222,E-0013778,COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,12.8,1.1398790864012365,,1.1398790864012365,1.1398790864012365,openadmet_expansion_train,False
4223,E-0013779,COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,44.8,1.6608654780038692,,1.6608654780038692,1.6608654780038692,openadmet_expansion_train,False
4224,E-0013780,COC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)c2)C1,14.6,1.1931245983544616,,1.1931245983544616,1.1931245983544616,openadmet_expansion_train,False
4225,E-0013781,COC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,100.0,2.004321373782642,,2.004321373782642,2.004321373782642,openadmet_expansion_train,False
4226,E-0013782,COCC1CN(Cc2ccc(N3CCC(Cn4c(=O)n(C)c5ccccc54)CC3)cc2)C1,112.2,2.0538464268522527,,2.0538464268522527,2.0538464268522527,openadmet_expansion_train,False
4227,E-0013783,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC(F)F)cc43)c2=O)C1,4.3,0.724275869600789,,0.724275869600789,0.724275869600789,openadmet_expansion_train,False
4228,E-0013784,CCC1(OC)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)CC3)cc2)C1,84.2,1.9304395947667,,1.9304395947667,1.9304395947667,openadmet_expansion_train,False
4229,E-0013785,CCOc1ccc2c(c1)c1ccn(CCCN3CCCCC3)c(=O)c1n2C,10.4,1.0569048513364727,,1.0569048513364727,1.0569048513364727,openadmet_expansion_train,False
4230,E-0013786,CN1CCC[C@@H](Cn2ccc3c([nH]c4cc(Cl)ccc43)c2=O)C1,4.1,0.7075701760979364,,0.7075701760979364,0.7075701760979364,openadmet_expansion_train,False
4231,E-0013787,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)c1,38.0,1.591064607026499,,1.591064607026499,1.591064607026499,openadmet_expansion_train,False
4232,E-0013788,c1cc2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2cn1,16.3,1.2380461031287957,,1.2380461031287957,1.2380461031287957,openadmet_expansion_train,False
4233,E-0013789,COc1cncc(-c2cn(C)c3ccc(OC4CCNC4)cc23)c1,16.1,1.2329961103921538,,1.2329961103921538,1.2329961103921538,openadmet_expansion_train,False
4234,E-0013790,COc1cncc(-c2cn(C)c3ccc(OCCCN4CCCCC4)cc23)c1,33.9,1.54282542695918,,1.54282542695918,1.54282542695918,openadmet_expansion_train,False
4235,E-0013791,COc1cncc(-c2cn(C)c3ccc(OCCN4CCCCC4)cc23)c1,46.5,1.6766936096248666,,1.6766936096248666,1.6766936096248666,openadmet_expansion_train,False
4236,E-0013792,Cn1cc(-c2cncc(Cl)c2)c2cc(OCCCN3CCCC3)ccc21,20.5,1.3324384599156054,,1.3324384599156054,1.3324384599156054,openadmet_expansion_train,False
4237,E-0013793,c1cc2ccc(-c3ccc(OCCCN4CCCC4)cc3)cc2cn1,8.9,0.99563519459755,,0.99563519459755,0.99563519459755,openadmet_expansion_train,False
4238,E-0013795,O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,42.3,1.6364878963533651,,1.6364878963533651,1.6364878963533651,openadmet_expansion_train,False
4239,E-0013796,O=C(c1[nH]nc2cccnc12)N1[C@@H]2CC[C@H]1C[C@H](Oc1ccccc1Cl)C2,57.9,1.7701152947871015,,1.7701152947871015,1.7701152947871015,openadmet_expansion_train,False
4240,E-0013797,O=C(c1[nH]nc2cccnc12)N1C[C@H]2C[C@H](Oc3ccc(Cl)cc3)C[C@H]2C1,21.0,1.3424226808222062,,1.3424226808222062,1.3424226808222062,openadmet_expansion_train,False
4241,E-0013798,Cc1nn(C)cc1-c1c[nH]nc1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,74.3,1.8767949762007008,,1.8767949762007008,1.8767949762007008,openadmet_expansion_train,False
4242,E-0013799,O=C(c1n[nH]c2ccccc12)N1CCC(Nc2ccccc2)CC1,29.1,1.4785664955938431,,1.4785664955938431,1.4785664955938431,openadmet_expansion_train,False
4243,E-0013800,O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccc(Cl)cc2)CC1,7.7,0.9395192526186184,,0.9395192526186184,0.9395192526186184,openadmet_expansion_train,False
4244,E-0013801,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cncc(Cl)c2)CC1,15.7,1.2227164711475833,,1.2227164711475833,1.2227164711475833,openadmet_expansion_train,False
4245,E-0013802,O=C(c1c[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,22.5,1.3710678622717365,,1.3710678622717365,1.3710678622717365,openadmet_expansion_train,False
4246,E-0013803,O=C(c1n[nH]c2cccnc12)N1CCC(Oc2cccnc2C(F)(F)F)CC1,12.2,1.1205739312058498,,1.1205739312058498,1.1205739312058498,openadmet_expansion_train,False
4247,E-0013804,COCC1CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,60.6,1.7895807121644254,,1.7895807121644254,1.7895807121644254,openadmet_expansion_train,False
4248,E-0013805,COC1(C)CN(Cc2cccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)c2)C1,132.2,2.1245042248342823,,2.1245042248342823,2.1245042248342823,openadmet_expansion_train,False
4249,E-0013806,COC[C@H]1CCCN1Cc1cccc(N2CCN(C(=O)c3cn(C)c4ncccc34)CC2)c1,106.0,2.0293837776852097,,2.0293837776852097,2.0293837776852097,openadmet_expansion_train,False
4250,E-0013807,O=c1c2[nH]c3c(F)cccc3c2ncn1CCCN1CCCCC1,4.5,0.7403626894942439,,0.7403626894942439,0.7403626894942439,openadmet_expansion_train,False
4251,E-0013808,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)CC3)cn2)C1,72.3,1.865103974641128,,1.865103974641128,1.865103974641128,openadmet_expansion_train,False
4252,E-0013809,COc1ccc2[nH]c3c(=O)n([C@H](C)CCN4CCCCC4)ccc3c2c1,5.4,0.8061799739838872,,0.8061799739838872,0.8061799739838872,openadmet_expansion_train,False
4253,E-0013810,COc1ccc2[nH]c3c(=O)n([C@@H](C)CCN4CCCCC4)ccc3c2c1,4.7,0.7558748556724915,,0.7558748556724915,0.7558748556724915,openadmet_expansion_train,False
4254,E-0013811,CCOc1ccc2[nH]c3c(=O)n(C[C@@H]4CCCN(C)C4)cnc3c2c1,1.2,0.3424226808222063,,0.3424226808222063,0.3424226808222063,openadmet_expansion_train,False
4255,E-0013812,CN1CCC[C@@H](Cn2ccc3c4cc(OCC5COC5)ccc4n(C)c3c2=O)C1,17.2,1.260071387985075,,1.260071387985075,1.260071387985075,openadmet_expansion_train,False
4256,E-0013813,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,8.7,0.9867717342662448,,0.9867717342662448,0.9867717342662448,openadmet_expansion_train,False
4257,E-0013814,COCC1CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ccccc45)C[C@H]3C)cc2)C1,104.6,2.0236639181977933,,2.0236639181977933,2.0236639181977933,openadmet_expansion_train,False
4258,E-0013815,CN1CCC[C@@H](Cn2ccc3c([nH]c4ccc(OCC5COC5)cc43)c2=O)C1,10.3,1.0530784434834195,,1.0530784434834195,1.0530784434834195,openadmet_expansion_train,False
4259,E-0013816,COC1(C)CN(Cc2ccc(N3CCN(C(=O)c4cn(C)c5ncccc45)C[C@H]3C)cc2)C1,64.0,1.8129133566428557,,1.8129133566428557,1.8129133566428557,openadmet_expansion_train,False
4260,E-0013817,O=C(c1[nH]nc2cccnc12)N1C[C@H]2CC(Nc3ccccc3Cl)C[C@H]2C1,60.8,1.790988475088816,,1.790988475088816,1.790988475088816,openadmet_expansion_train,False
4261,E-0013818,CC(C)C#Cc1cn[nH]c1C(=O)N1CCC(Oc2ccc(Cl)cc2)CC1,57.0,1.7634279935629371,,1.7634279935629371,1.7634279935629371,openadmet_expansion_train,False
4262,E-0013819,O=C(c1[nH]ncc1C#CCO)N1CCC(Oc2ccc(Cl)cc2)CC1,11.1,1.08278537031645,,1.08278537031645,1.08278537031645,openadmet_expansion_train,False
4263,E-0013820,O=C(c1n[nH]cc1-c1coc(C(F)(F)F)c1)N1CCC(Oc2ccc(Cl)cc2)CC1,29.6,1.48572142648158,,1.48572142648158,1.48572142648158,openadmet_expansion_train,False
4264,E-0013821,Cc1[nH]nc(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1-c1ccccc1,651.1,2.8143142002074595,,2.8143142002074595,2.8143142002074595,openadmet_expansion_train,False
4265,E-0013822,CN(c1cncc(Cl)c1)C1CCN(C(=O)c2n[nH]c3cccnc23)CC1,79.1,1.9036325160842376,,1.9036325160842376,1.9036325160842376,openadmet_expansion_train,False
4266,E-0013823,Cc1[nH]nc(C(=O)N2CCC(Nc3cncc(Cl)c3)CC2)c1-c1ccccc1,240.0,2.3820170425748683,,2.3820170425748683,2.3820170425748683,openadmet_expansion_train,False
4267,E-0013824,Cc1[nH]nc(C(=O)N2CCC(N(C)c3cncc(Cl)c3)CC2)c1-c1ccccc1,1224.6,3.0883487522885287,,3.0883487522885287,3.0883487522885287,openadmet_expansion_train,False
4268,E-0013825,Cc1cccc2[nH]nc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c12,64.1,1.813580988568192,,1.813580988568192,1.813580988568192,openadmet_expansion_train,False
4269,E-0013826,Cc1ccc2[nH]cc(C(=O)N3CCC(Oc4cncc(Cl)c4)CC3)c2n1,54.6,1.7450747915820577,,1.7450747915820577,1.7450747915820577,openadmet_expansion_train,False
4270,E-0013827,COc1ccc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2n1,36.0,1.568201724066995,,1.568201724066995,1.568201724066995,openadmet_expansion_train,False
4271,E-0013828,COc1cc2c(cc1Cl)[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,10.4,1.0569048513364727,,1.0569048513364727,1.0569048513364727,openadmet_expansion_train,False
4272,E-0013829,COc1cc2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c2cc1F,9.6,1.0253058652647702,,1.0253058652647702,1.0253058652647702,openadmet_expansion_train,False
4273,E-0013830,CCOc1ccc2[nH]c3c(=O)n(CCN(C)C4CCCCC4)cnc3c2c1,196.3,2.295127085252191,,2.295127085252191,2.295127085252191,openadmet_expansion_train,False
4274,E-0013831,COc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,316.2,2.501333178645566,,2.501333178645566,2.501333178645566,openadmet_expansion_train,False
4275,E-0013832,CCOc1ccc2c(c1)c1ncn(CCN(C)C3CCCCC3)c(=O)c1n2C,205.4,2.314709692955174,,2.314709692955174,2.314709692955174,openadmet_expansion_train,False
