SMILES_standardized,SMILES,mol_id,dataset,hlm_value_scaled_log10_low_deduplicated,n_reps,y_std,y_min,y_max
CC(C)c1nccn1Cc1nc(-c2cccs2)no1,CC(C)c1nccn1Cc1nc(-c2cccs2)no1,fang_2961,fang_dataset,1.132163596,1,,1.132163596,1.132163596
CC(C)c1nccn1Cc1nc2ccccc2[n-]1,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,fang_2153,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,fang_773,fang_dataset,0.917610526,1,,0.917610526,0.917610526
CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,fang_1957,fang_dataset,0.829175074,1,,0.829175074,0.829175074
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,fang_659,fang_dataset,1.958988892,1,,1.958988892,1.958988892
CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,fang_623,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,fang_634,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,fang_1997,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,fang_2624,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nnc(NCc2ccn(C)c2)o1,CC(C)c1nnc(NCc2ccn(C)c2)o1,fang_896,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,fang_1094,fang_dataset,1.65891722,1,,1.65891722,1.65891722
CC(C)c1noc(-c2ccc(N)cc2)n1,CC(C)c1noc(-c2ccc(N)cc2)n1,fang_2884,fang_dataset,1.673030128,1,,1.673030128,1.673030128
CC(C)c1noc(CN(C)C2CCCC2)n1,CC(C)c1noc(CN(C)C2CCCC2)n1,fang_1672,fang_dataset,1.201397124,1,,1.201397124,1.201397124
CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,fang_1063,fang_dataset,0.928703027,1,,0.928703027,0.928703027
CC(C)c1noc(CNC(=O)N2CC3C[C@H](C2)Cn2c3cccc2=O)n1,CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,fang_2529,fang_dataset,0.866346423,1,,0.866346423,0.866346423
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,fang_708,fang_dataset,0.888235673,1,,0.888235673,0.888235673
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,fang_800,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,fang_1919,fang_dataset,1.419377405,1,,1.419377405,1.419377405
CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,fang_2158,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,CC(C)n1c2cc(OCCN3CCCCC3)ccc2c2ccn(C)c(=O)c21,E-0016451,openadmet_expansion_train,1.2329961103921538,1,,1.2329961103921538,1.2329961103921538
CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c([N-]S(=O)(=O)c3ccn(C)n3)ccnc21,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,fang_427,fang_dataset,1.84221595,1,,1.84221595,1.84221595
CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,fang_2268,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,fang_701,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,E-0016182,openadmet_expansion_train,0.7634279935629372,1,,0.7634279935629372,0.7634279935629372
CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,fang_2022,fang_dataset,0.778946728,1,,0.778946728,0.778946728
CC(C)n1cnnc1SCOCc1ccccc1,CC(C)n1cnnc1SCOCc1ccccc1,fang_1886,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,CC(C)n1nc(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,E-0011954,openadmet_expansion_train,2.0542299098633974,1,,2.0542299098633974,2.0542299098633974
CC(C)n1nccc1-c1ncccc1COc1cccc([O-])c1C=O,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,fang_559,fang_dataset,2.17668439,1,,2.17668439,2.17668439
CC(C)n1nnnc1-c1ccc(N)cc1F,CC(C)n1nnnc1-c1ccc(N)cc1F,fang_1417,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,C[C@@H](CCOc1ccc(-c2ccc3ccncc3c2)cc1)C(N)=O,E-0015962,openadmet_expansion_train,1.1783570302916972,2,0.16107756861510014,1.0644579892269184,1.292256071356476
CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,CC(CN(C)C)Nc1ccc(-c2cn(C)c3ccc(OCCCN4CCN(C)CC4)cc23)cn1,E-0013873,openadmet_expansion_train,0.0,1,,0.0,0.0
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,fang_2276,fang_dataset,1.095901279,1,,1.095901279,1.095901279
CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,CC(F)(F)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,ASAP-0029423,openadmet_polaris,1.7922795990390168,1,,1.7922795990390168,1.7922795990390168
CC(NC(=O)C(O)C(C)C)C(=O)NC1C(=O)N(C)CCc2ccccc21,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,fang_2816,fang_dataset,0.80140371,1,,0.80140371,0.80140371
CC(NC(=O)CCC(F)(F)F)C(=O)NC1C(=O)N(CCO)c2ncccc2-c2ccccc21,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,fang_2641,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,fang_111,fang_dataset,1.860308054,1,,1.860308054,1.860308054
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,fang_1729,fang_dataset,1.558852512,1,,1.558852512,1.558852512
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,fang_1801,fang_dataset,1.506816098,1,,1.506816098,1.506816098
CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,fang_1440,fang_dataset,1.257318513,1,,1.257318513,1.257318513
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,fang_87,fang_dataset,1.177074546,1,,1.177074546,1.177074546
CC1(C#Cc2c[nH]nc2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,CC1(C#Cc2cn[nH]c2C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)COC1,E-0013969,openadmet_expansion_train,2.0751818546186915,1,,2.0751818546186915,2.0751818546186915
CC1(C(=O)[O-])CCN(Cc2ccccc2)CC1,CC1(C(=O)O)CCN(Cc2ccccc2)CC1,fang_1813,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,CC1(C)C(=O)Nc2c(Nc3cccc(-c4cccnc4)n3)cccc21,E-0015046,openadmet_expansion_train,1.783903579272735,1,,1.783903579272735,1.783903579272735
CC1(C)CC(=O)C2C(=NC(=O)CC2c2ccc(Br)cc2)C1,CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,fang_125,fang_dataset,1.775384687,1,,1.775384687,1.775384687
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,fang_2065,fang_dataset,1.678964281,1,,1.678964281,1.678964281
CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,fang_2699,fang_dataset,2.309964529,1,,2.309964529,2.309964529
CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,fang_2005,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,CC1(C)CC(Nc2ccc3c(n2)COc2cc(-n4cccn4)ccc2-3)CC(C)(C)N1,E-0016246,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3[O-])nn2)CC(C)(C)N1,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,fang_74,fang_dataset,1.281601444,1,,1.281601444,1.281601444
CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,fang_2500,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,ASAP-0029707,openadmet_polaris,1.5850544459866267,1,,1.5850544459866267,1.5850544459866267
CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,fang_1168,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,fang_14,fang_dataset,1.884823674,1,,1.884823674,1.884823674
CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,fang_1414,fang_dataset,2.48279929,1,,2.48279929,2.48279929
CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,fang_1290,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,fang_553,fang_dataset,1.327174959,1,,1.327174959,1.327174959
CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,E-0014913,openadmet_expansion_train,1.921686475483602,1,,1.921686475483602,1.921686475483602
CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,E-0014914,openadmet_expansion_train,1.967547976218862,1,,1.967547976218862,1.967547976218862
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,fang_988,fang_dataset,1.028652574,1,,1.028652574,1.028652574
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,fang_961,fang_dataset,1.746712023,1,,1.746712023,1.746712023
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,fang_320,fang_dataset,1.268718346,1,,1.268718346,1.268718346
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,fang_536,fang_dataset,0.788168371,1,,0.788168371,0.788168371
CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,fang_552,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,fang_316,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc([O-])c2C(=O)NCCNS(C)(=O)=O)[C@@H]1O,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNS(C)(=O)=O)[C@H](O)[C@@]3(O)[C@@H]1C2,fang_2569,fang_dataset,1.466823151,1,,1.466823151,1.466823151
CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc([O-])c2C(=O)NCCNc2ccccn2)[C@@H]1O,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,fang_1922,fang_dataset,2.507289031,1,,2.507289031,2.507289031
CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc([O-])c2C(=O)NCCc2ccccn2)[C@@H]1O,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCc4ccccn4)[C@H](O)[C@@]3(O)[C@@H]1C2,fang_2899,fang_dataset,2.744454933,1,,2.744454933,2.744454933
CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,fang_1917,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(CC(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,CC1(CC(F)(F)F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,ASAP-0031442,openadmet_polaris,2.1751637744919536,1,,2.1751637744919536,2.1751637744919536
CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,fang_2609,fang_dataset,0.870462432,1,,0.870462432,0.870462432
CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,fang_135,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,fang_1675,fang_dataset,1.75665132,1,,1.75665132,1.75665132
CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,CC1(O)CC(NCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014095,openadmet_expansion_train,0.6812412373755872,1,,0.6812412373755872,0.6812412373755872
CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,CC1(O)CN(CCCn2ccc3c([nH]c4cc(F)ccc43)c2=O)C1,E-0014197,openadmet_expansion_train,0.0,1,,0.0,0.0
CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2[nH]nc3cccnc23)CC1,CC1(Oc2cncc(Cl)c2)CCN(C(=O)c2n[nH]c3cccnc23)CC1,E-0013987,openadmet_expansion_train,1.3053513694466237,1,,1.3053513694466237,1.3053513694466237
CC1(c2cc[nH]n2)CCN(Cc2ccco2)CC1,CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,fang_336,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1(c2nnc(-c3cc(-c4ccccc4)n[n-]3)o2)CCOCC1,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,fang_821,fang_dataset,1.129883155,1,,1.129883155,1.129883155
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,fang_1599,fang_dataset,1.125416198,1,,1.125416198,1.125416198
CC1=C(Br)CN(CCc2nc(=O)c3ccccc3[nH]2)CC1,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,fang_2114,fang_dataset,2.123841845,1,,2.123841845,2.123841845
CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,fang_2045,fang_dataset,1.990023455,1,,1.990023455,1.990023455
CC1=NC(=O)CC(c2ccc(C(F)(F)F)cc2)C1C(=O)Nc1cc2cn[n-]c2cc1F,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,fang_2096,fang_dataset,1.707493529,1,,1.707493529,1.707493529
CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,fang_3082,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,fang_1701,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1CCC(CNC2(CCO)CCOCC2)CC1,CC1CCC(CNC2(CCO)CCOCC2)CC1,fang_2200,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,fang_2263,fang_dataset,2.362331652,1,,2.362331652,2.362331652
CC1CCC(NC(=O)c2oc3ccccc3c2C[S+](C)O)CC1,CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,fang_401,fang_dataset,1.181729285,1,,1.181729285,1.181729285
CC1CCC(O)(CSc2nncn2C(C)C)CC1,CC1CCC(O)(CSc2nncn2C(C)C)CC1,fang_2100,fang_dataset,0.807196661,1,,0.807196661,0.807196661
CC1CCC(O)(CSc2nnnn2C2CC2)CC1,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,fang_2471,fang_dataset,1.105476121,1,,1.105476121,1.105476121
CC1CCC2(CC1)CCN(C(=O)Cc1cncc3ccccc13)C2,CC1CCC2(CC1)CCN(C(=O)CC1=CN=CC3=CC=CC=C13)C2,ASAP-0011408,openadmet_polaris,2.464847089563307,1,,2.464847089563307,2.464847089563307
CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,fang_2194,fang_dataset,2.074893203,1,,2.074893203,2.074893203
CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,CC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,ASAP-0028856,openadmet_polaris,1.3968964491425238,1,,1.3968964491425238,1.3968964491425238
CC1CCN(C(=O)c2[nH]nc3ccccc23)CC1,CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,fang_626,fang_dataset,1.329682569,1,,1.329682569,1.329682569
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,fang_969,fang_dataset,1.578146195,1,,1.578146195,1.578146195
CC1CCN(CCNC(=O)c2ccncc2)CC1,CC1CCN(CCNC(=O)c2ccncc2)CC1,fang_213,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,CC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,E-0016181,openadmet_expansion_train,0.9030899869919436,1,,0.9030899869919436,0.9030899869919436
CC1CCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)CC1,CC1CCN(CCc2cccc3c2[nH]c2c(=O)n(C)ccc23)CC1,E-0016108,openadmet_expansion_train,1.287801729930226,1,,1.287801729930226,1.287801729930226
CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,fang_924,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CC1CCN([C@H](c2ccc(F)cc2)c2ccc(C(C)C(=O)[O-])cc2-c2ccc(C(F)(F)F)cc2)CC1,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,fang_139,fang_dataset,0.894224095,1,,0.894224095,0.894224095
CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,fang_120,fang_dataset,1.554695053,1,,1.554695053,1.554695053
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,fang_902,fang_dataset,1.787757932,1,,1.787757932,1.787757932
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,fang_1358,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CCC(=O)N(C)c1ccccc1C(=O)[O-],CCC(=O)N(C)c1ccccc1C(=O)O,fang_1197,fang_dataset,1.37386787,1,,1.37386787,1.37386787
CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,fang_1764,fang_dataset,2.618841659,1,,2.618841659,2.618841659
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,fang_1387,fang_dataset,2.223900713,1,,2.223900713,2.223900713
CCC(=O)N1CCN(C(=O)c2[nH]ncc2-c2ccc3ncsc3c2)CC1,CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,E-0014831,openadmet_expansion_train,0.6720978579357175,1,,0.6720978579357175,0.6720978579357175
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,fang_170,fang_dataset,1.946432613,1,,1.946432613,1.946432613
CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,fang_1588,fang_dataset,1.122903649,1,,1.122903649,1.122903649
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,fang_2287,fang_dataset,1.422130026,1,,1.422130026,1.422130026
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,fang_750,fang_dataset,1.002856926,1,,1.002856926,1.002856926
CCC(=O)NCc1ccnc(N(C)C)c1,CCC(=O)NCc1ccnc(N(C)C)c1,fang_1536,fang_dataset,0.675686709,1,,0.675686709,0.675686709
CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,fang_2308,fang_dataset,0.963929422,1,,0.963929422,0.963929422
CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,fang_2113,fang_dataset,1.201287854,1,,1.201287854,1.201287854
CCC(=O)Nc1sc2c(c1C#N)CCC2,CCC(=O)Nc1sc2c(c1C#N)CCC2,fang_2824,fang_dataset,2.19269566,1,,2.19269566,2.19269566
CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,CCC(C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,E-0014326,openadmet_expansion_train,1.071158241283822,3,0.1144239695340295,0.9867717342662448,1.2013971243204515
